,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.365855511981571,0,0.294257550834469,0.00377082079352236,0,0.181059133918029,0,0.126400204962183,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.114494902214197,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.104961694038261,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.0212007008962595,0,0,0
X601939.CH.EQUITY,0.317507463522541,0,0,0,0,0,0,0,0.0583909938558244,0,0,0.0937117583794646,0.330577914893943,0,0,0,0,0.0931409747705671,0.0852904404052855,0,1.38777878078145e-17,0,0,0,0,0,-0.116877242741276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129839701808141,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.155981879398989,0,0.114023862521182,0,0.0668758960094502,0.21618385165475,0,0,0,0,0,0,0,0,0,0,0,0.0243967993777455,0,0,0,0,0,0,0,0,0,0,0.0747682147036347,0,0,0,0.0820755752751366,0.230360831893101,0,0,0,0,0,0.00224282969347154,-3.46944695195361e-18,0,0,0,0,0
X601288.CH.EQUITY,0.369169197056949,0.0523127587622713,0,0,0.348625240157562,0,0,0,0,0,0.113141595822122,0,0,0,0,0,0.0606640285331437,0,0.0327658147423272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032988920428248
X601988.CH.EQUITY,0,0,0,0.255136002411193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194858444549986,0,0.192407536304894,0,0,0,0,0,0,0,0,0.00500440463809877,0.100000074622064,0,0,0,0.0183393039411405,0,0,0,0,3.46944695195361e-18,0,0,0,0.133340909959939,0,0,0.0851172154241036,0,0,0,0,0
X5.HK.EQUITY,0,0,0,-0.0469014635017958,0,0,0,0,0,0,0,0,0,0.35692254590326,0,-0.0420699060498833,0.0529637298246309,0,0,0.425171590278261,0,0.0320485289172655,0,0,0,0.61430653537706,0.168029487253657,-0.554770564777447,0,0,0,0,0,-0.084079780768299,0,0,0,0,0,0,0,0.174678913693561,0,0,0,0,0,0,0,3.46944695195361e-18,0.172709139887456,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.164311199952979,0,0.0772877504534064,0,0.290903498815514,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.00144407546527581,0,0,0,2.77555756156289e-17,0.189940652906597,0,0,8.67361737988404e-19,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.332783668130005,0,0.0113572809149797
X1299.HK.EQUITY,0,0,0,0,0,0.0419785358318645,0.0173381061362151,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.140211037477556,0,0,0.166636104972672,0,0.0573600436748123,0,0,0,0,0,0.10086761924896,0,0,0,0,0,0,0.184490752919096,0,0,0,0,0,0.0105691055580254,0,0,0,0,0,2.77555756156289e-17,0,0,0.177952114663835,0,0
X601628.CH.EQUITY,0.0440704939145209,0.0432863464416863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139178911174751,0,0,0,0.218689319555449,0,0.157633581298815,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0772171011070312,0,-0.0216388757824315,0.158016542271439,0,0,0,0,0,0,0,0,0,0,0.0483121515566656,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394876844221548,0,-0.289092542698846,-0.254680135204914,0,0,0,0,0,0,0,0,0,0,0,0,0.185760657062312,0,0,0.43275715198665,0,0,0,0,0,0,0.435940765408848,0.00548216563121682,6.93889390390723e-18,0,0,-0.213574861586758,0,0.431524560406636,0,0,0,-0.00140699894443367,0
