,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.167423748934907,0,0,0,0,0,0,0,0,0,-0.155835109243945,0.595421963957077,0,0.760768415698662,0,0.0626768409690301,0,-0.110517862698836,0,0,-0.0709356097369043,0,6.93889390390723e-18,0,0,0,-0.139525597172091,0,-0.343344248907233,0,-0.0828718294407693,0,0,0,0,0,0,0,0.0343953281173841,0,0,-0.022925924627432
X601318.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0.224913864964039,0.108972131405875,0,0,0.000476733216511727,0,0,0,0,0,0,0,0,0,0.262900280897258,0,0,0,0,0,0,0,0,0.127343179767172,0.0368723169312158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.817478369277835,0,0,0.0385254867087593,0,0,0,0,0,0.0292581756824052,0.0547487749585489,0,0,0.0462051393985594,0,0,0,0,0,0.00140590685596635,0,0,0,0,0,0.00586695522841752,0,0,0,0.0158843200739961,0,0,0.0332510111285736,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0
X601288.CH.EQUITY,0,0,0.911607803317617,0,0,0,-0.0695069882461637,0,0,0,0,0,0,0,0,0,0,0.115842210751294,0,0,0,0,0,0,0,-0.0156105671487879,0.0566386474264715,0,0,0,0,0,0,0,0,0,-0.0933410049314453,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0474404066231388,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.565015341552881,0,0,0.0676870162460627,0,0,0,-0.13955801621972,0,0,0,0,0,0,0.074052446786498,0,-0.254415527842767,0,0,0,0,0,0,0,-0.0626862282899518,-0.0542341618268971,0,0,0,0,0,0,0.1396247044955,0,0,0,0,0.546818213400615,0,-0.0201866200943035
X600036.CH.EQUITY,0,0,0.404075941671514,0,0,0,0,0,0.0817022614885392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188244803456333,0,0,0,0.415900207661667,0,0,0,0,0.0218320192926832,0,0,0,-0.000850583050037015,0,0,0.0484032512882288,0,0.0718544309928161,0,0,0,0,0.0671564726481122
X601628.CH.EQUITY,-0.044714945338018,0.0948078550420385,0,0,0,0,0,0,0,-0.0571060868278838,0,0.653698033588327,0,0,0,0,0,0,0,0,0,0,0.0751789203714082,0,-0.00903257802981098,0.00375950012357588,0,0,0.124700628256459,0,-0.0862804160282746,0,0,0,0,0.29668143797641,0,0,-0.0862875969807098,0,0,0.281833148203007,0,0,-0.130004031488447,0,0,0,0,0,0.0729431173024198,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.348834153018941,0,0,0,0,0,0,0,0,0,0,0,0,0.032399915424731,0,-0.194920062981388,0,0,0,0,0.0590060113808688,0,0.198006758109854,0,0,0.138453411757546,0,0,0,0,0,0,0,0,0,0,0,0,0.45605306794139,0,0,0,0.11965580078198,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.14876033035154,0,0,0,0,-0.0276132656870567,0,0,0,-0.00515515662434906,0.305280280668937,0,0,0,0,0.0780235048062914,0,0,0.302902382627421,0,0.181501531945842,0,0,0.0924327864728477,0,0.057685504080474,0,0,0,0,0,0,0,0,0,0,0,0.182004424282037,0,0,0,0,0,0,0.161819609300527,0.208133835669711
X601658.CH.Equity,0,0,0,0.202600785703455,0,0,0,0,0,0,0,0,0,0.0862236928345206,0,0,0,0.198606935535227,0.0695680122803453,0,-0.261305169772174,0,0,0,0,-0.0965505982456717,0,0,0,0,0.0599282031858092,0,0,0,0,0,0,0,0,0,0,0,0.457376005454399,0,0,0,0,0,0.0346897525818575,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0.170473173237786,0,0,0,0,0,0,0,0.0964615751329617,0.00014994167662252,0.0620879446835131,-0.159639239448508,0,0,0.0571767885935995,0.000618984852255482,0,0,0,0,0,0.609567964594578,0,0,0,0,0,0,0,0,0.311043076629255,0,0,0,0,0,0,0,-0.230961959525986,0,0.0262432834407329,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0.166677543555512,0,0,0,0.0220232675416949,0,0,0,0.0403106091375255,0.227708495090793,0,0,0,0,0,0,0,0,0,0,0,0.00749105700632968,2.16840434497101e-19,0,0,0,-0.0441255731024212,0.50297315987891,0,0,0,0,0,0,0,0.0307866033400953,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0224338666585332,0,0.317030608706402,0,0,0,0,0.0202501108174931,0,0,0,0.179258474566962,0,0,0,0,0.0665097945113985,0,0,0,0.0512603798092344,0,0,0,0,0,0,0,0,0,0.0220918669081808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537920933868237,0.255491118754967,0,0
X600000.CH.EQUITY,0,0,0,0.0469260455207808,0,0.0670732658258069,0,0.0375605675706923,0,0,0,0,0.384582350037486,0,0.165117428567471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10421454057107,0.0161461577322025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.108702304816022,0,0,0,0,0,0,0,0,0,0.0859860450824335,0,0,0,0,0,0,0,0,0.329888286484919,0,0,0,0,0,0,0,0.0130396305068399,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144989042120455,0,0,0,0.0487032548375448,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.0363319840567802,0,0.00812895626299082,0.462581828763342,0,0,0,0,0,0,0,-0.0613898023873102,0,0,0,0,0.0318104457833554,0,0,0.242713795487043,0,0,0,0,-0.039967048186172,0,0.215579671656769,0,-0.00549162712134814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,-4.33680868994202e-19,0.0953020458765696,0,0,0,0.0182666205110368,0,0,0,0,0,0,0,0,0,0,0.205302752522044,0,0,0,0.0348133450542127,0,0,0,0,0,0,0,0.0339610596089628,0.0325103450686336,0.118819532981787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551838037570352,0,0,0.0451550828530043,0.00201577932366775,0,0
X601319.CH.EQUITY,0,0,0,0.207457849545786,0,0,0,0,0,0,0,0,0,0,0.0230382249538725,0,0.0740814468442856,0,0,0.12586095059611,-0.0024317153708127,0,-0.0189171274922171,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0671712198970214,0,0,0,0,0,0,0.310276723100824,-0.0287942491585113,0,0,0,0,0,0.16692715488456,0,0,-0.0744896336121856,0
X000001.CH.EQUITY,0,0.101003117468388,0,0,0.107472038003587,0.106337040530484,0,0,0.0489597615292082,0,0,0,0,0,0,0,0,0,0,0.097071877803382,0,0,0,0,0,0.00574646299842864,0,0,0,0,0,0,0.254933958149521,0,0,0.0248287287419021,0,0.0772435873481345,0,0,0.0268749586610405,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.425173849381752,0,0,0,0,0,0,0,0,0.0777226957537396,0,0,0,0,0,0,0,0,0,0.104086407485602,0.0383898547384045,0,0,0.0115505147071124,0,0,0,0,0,0,0,0,0,0,0.446983265104202,0,0,0,0,0,-0.0775680219280804,0,0.147563206410176,0,0,0,0,0,0,-0.0617916258081379,0
X16.HK.EQUITY,0,-0.0937136830847142,0,0,0,0,0,0.206550929066587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300117711410121,0,0,0.0772864731286073,0,0,0,0.0431959021265672,0.190885052697343,0,0,0,0,0,0,0.052867547366979,0,0,0,0,0.346988828492095,0,0,0,0.201311655046649,0,0,0,-0.148401010049719,-0.0249290712798919
X688.HK.EQUITY,0.181402628045292,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455788947926874,0,0,0,0.641426699844373,0.0697824178832992,0,0,0,0,0,0,0,0,0,0,-0.0394902248909588,0.00613110346443025,0.149822858380279,0,0,0,0,0,0,0.0347319348027653,-0.0569511716678805
X600016.CH.EQUITY,0,0,0.100021873297443,6.93889390390723e-18,0,0,0,0,-0.20146375475254,0,0,0,0.0840943537098826,0,0.143379328323879,0,0,0,0,0,0.110886812823056,0,0,0,0,0.0462067312755265,0,0,0.0495813921264451,0,0.0985998215885098,0.0706429222887856,0.116555823519811,0,0,0,0,0,0,0,0,0,0,0,0,-0.148054752116224,0,0.0694730614305262,0,0,0,0.081793680012991
X601998.CH.EQUITY,0.259401526664343,0,0,0,0.0088275480265253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108670544176129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.0172146145186798,0,0,0,0,0.0379796618345438,0,0,0,0,0,0.230143949847805,0,0.519801779376691,-0.107071201607627,-0.0125477292475491
X11.HK.EQUITY,-0.00750781006154867,0,0,0,0,0,0,0,0.399280552886636,0,-0.155270310216477,0,0,0,0,0,0,0,0,0.0430941478637048,0.251877142621213,0,0,-0.0502473478145573,0,0,0.103934120736058,0,0,0,0,-0.192066001676644,0.0768999621119464,0,0,0.184959670284336,0,0.0751822315289959,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0552454851821572,0
X1109.HK.EQUITY,0,0,0,0,0,0.42924505664527,0,0,0,0,0,0,0,0,0,0,0,0,0.200929957238779,0,0,0,0,-0.0347572567043444,0,0,0,0,0,0.207417856525959,0,0,0,0,0,0,0,0.137484518559796,-0.012474256052044,0,0,0.076929008958797,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0.0691031016431718,0,0,0,0,0,0,0.0308433700845418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305287423943818,0,0,0,0,0,0,0,0,0,0,0,0,0.160004789601007,0.00108749150522712,0,0.0358172013748791,0,0,0.0272404287248045,0,0,0.408928712884695,0,0,0,0,-0.017163428596407
X300059.CH.EQUITY,0,0,-0.0231508378938197,0,0,0,0,0,0,0,0.0544889705014457,0.108678787519609,0,0,0,0.238244137401054,0,0,0,0,0,0,0,0,0,0,0,0,0.181930206279895,0,0,0,0,-1.38777878078145e-17,0,0,0,-0.485900939935166,0,0.23968861425644,0,0.0422148017522546,0.315406149239081,0,0,0,0,0,0,0,0,-0.142705520536811
X2007.HK.EQUITY,0.0512235105167359,0,0,0,0,0.118038667369851,0.0250166254110379,0.400372012740587,0.0457637852421478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224778483462989,0,0,0.0657721748286272,0,0.075793676388742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101744122802735,0,0,0,0.0264791118117345,0
X267.HK.EQUITY,0,0.107627813002145,0,0,0,0,0,0.0392513742263432,0,0,0.188548273072865,0,0,0,0,0.169288252816719,0,0,0.0380245956937917,0,0.0536113382766054,0.157900270269963,0,0,0,0,0,0,0,0,0,0.0559111262779941,0.0388026565862047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964121149803801,-0.0403034224498492
X600048.CH.EQUITY,0,0,0,0,0,0,0,0.0486384748151548,0,0.0111521702898817,0,0,0,0,0,0,0.391019431734304,0,-1.73472347597681e-18,0.0372081686291142,0,0,0.128153061765278,0.00646603052384396,0,0,0,0,0,0,0,0,0,0,0,0,0.0419041680367711,0,0,0,0,0,0.00738591193569776,-0.0617626498979513,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0.229407442370267,0.0940149823540858,0.0606892885255619,0,0,0,0,0,0,0,0,0,0.0316082312340815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149625697808465,0,0,0,0,0,0,0,0,0,0,0
