,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.570584291197355,0,0.0295182838780768,0,0.0791739059425358,0,0,0,0,0.0864077909969151,0,0,0,0,0,0.105797715093747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.0674483984219583,0,-0.0123857845997246,0.0767961134075146,-0.0395107815691976,-0.0108981774938571,-8.67361737988404e-19,0,-0.027570801310023,0,0,0
X601318.CH.EQUITY,0,0,0,0.104708101168595,0,0,0,0,0.0433807821090412,0,0,0,0,0,0,0,0,0.234653438107085,0,0,0,0,0,0,0,0.0473918045206146,0,0,0.0648288862789846,0,0,0,0.103355579937038,0,0,0,0,0,0,0.194289507939526,0.0573030338933207,0,0,0,0,5.42101086242752e-20,0,0,0.0813963459900228,0,0
X601939.CH.EQUITY,0.104047176889074,0,0,0.343935111120626,0,0.132291953522435,0,0,0,0,0.10221082385524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572351337602753,0,0,0,0,0,0,0.114863879650583,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0555591581624516,0,0
X601288.CH.EQUITY,0.224164640816884,0,0.162705455399649,0,0,0.0626992097700207,0,0,0,0,0,0,0,0,0,0,0,0.140641595780806,0,0,0,0,0,0,0.00495244951907229,0.0910681355044272,0,0.106578294831732,0,0.0218178934078699,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0980368576267308,0,0.050908837896552,0,0,0,0,0,0,0,0,-0.0927984929826042
X5.HK.EQUITY,0,0,0,0,0,0,0,0.407765207094312,0,0,0,0,0,0,0,3.46944695195361e-18,0.182933115615521,0,0.0660025271302312,0,0,0,0,0,0,0,-0.0481382920935771,0,0,0.214734984302286,0,0,0,0,0,0,0,0,0,0,0,0.21040681943856,0,0,-0.582138694126446,0,0,-0.0853966196091654,0,0.201822258907085,0
X601988.CH.EQUITY,0.102046535705652,0,0,0,0.042570107885539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596216858830171,0,0,0,0,0,0,0.105446167453313,0,0,0,0,0,0,0,0,0,0.0509231688237511,0,0,0,0,0,0,0,0,0.0757965995925739,0.0964330606414839,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0588840116876542,0,0,0,-0.014163684177083,0,0,0,0,0.0420140866307181,0,0,0,0,0,0,0,0.623989331521878,0,0,0.0623203850627607,0.108876273295444,0,0,0,0,0,0,0,0,0,0,0,0,0.071926575108959,0,0,0.0362776521711,0,0,0,0,-0.00333742606316005
X1299.HK.EQUITY,0,0.20349582297548,0,0,0,0,0,0,0,0,0,0.060545320321971,0,0,0,0.038154319925937,0.168569572204216,0,0,0.0173984061497358,0,0,0,0,0,0,0,0.159726012570165,0,0,0.0823273827643871,0,0,-6.93889390390723e-18,0.0340692157162842,0,0,0,0,0,0,0,0,0,0.0460710350831911,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.199003926491951,0,0,0.016318746709913,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0370059868364437,0,-0.00738027331558855,0,0,0,0,0.0864103007299628,0,0,0,0,0,0,0,0,0,0,0.382693846175902,0,0,0,0.216854766160678,0,0.0827588863653716,0,0,0.0144598506906472,0,0,0,0,-0.00729704666461709
X601328.CH.EQUITY,0,0.00821367552475781,0.129756285614619,0,0,0,0.126717884418116,0,0,0,8.67361737988404e-19,0.0217932830386255,0,0.24192537611493,0,0,0,0,0,0,0,0.232944388741817,0,0,0,0,0,0,0.0543399518501487,0,0,0.0136531516339398,0,-0.00896933389122028,0,0,0.00716629980110912,0,0,0.217076499592934,0,0,0,0,0,0.0186712537937087,0,0,0,0,0
