,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.465197302577656,0,0,0,0.0665721099401046,0,0,0.00887486048312772,0.117659596732194,0,0,0.165041478382059,0,0,0,0.0731283038839376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588801161910092,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0293819499637627,0.0982992457867919,0.265117138380099,0,0,0,0,0,0,0.0531210438831544,0,0.325176806934293,0.0889710900613006,0,0.064834591341192,0,0,0,0,0.0250941855825635,0,0,0,-0.0396394875886043,0,0,0,0,0,0,0,0,0,0.0508054306524646,0,0.0019488727351645,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.119135520436735,0,0,0.50137924222201,0.070945193844989,0.0721897267755359,0,0,0,0.112601519678776,0,0,0,0,0,0,0,-0.0190078769543572,0,0,0,0,0,0,0,0,0,0.15982386790134,0,-0.0198874975630943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275982806620678
X601288.CH.EQUITY,0,0,0.159518311330697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288766293567293,0,0,0.124274696512813,0,0,0,0.0767850554867349,0,0,0,0.0533100786781749,0,0,0,0,0,-4.33680868994202e-19,0.085554601674415,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0565530004867717,0,0,0.206144540032571,0,0.206660988835056,0,0,0,0.211967191886895,-0.00846015389294952,0,0,0,0,0,0.195453194291428,0,-0.242518943209132,0,0,0,0,0.0446987682799588,0,0,-0.0597755997454157,0,0,0,0,0,0.196411151336521,0,0,0,0,0.0805583122393545,0,0,0,0,0,0,0.171777805344724,-0.00758479570931722,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.263876583046326,0,0,0,0.107569713813071,0,0,0,0,0,0,0.0353529619540937,0.109214846665364,0,0,0,0,0,0,0,0.089147404706568,0,0,0,0,-0.192148281514927,0,0.0607213373800975,0,0,0,0,0,0,0,0,0,0.0803550215519715,0,0,0,0,0,0,0,0.151726767921655,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.00875387412451476,-0.0701868037590554,0,0,0.0778553038703678,0,-0.136466375590978,0,0,0.0558991747017413,0,0,0.518805535977638,0,0,0.0528839149885206,0,0,0.11062970209117,0,0,0,0,0,0.0619334045801956,0,0,0,0,0.0312912843531983,0.249963046818795,0,0,0,0.127275895379053,0,0,0,-0.0322624785311
X1299.HK.EQUITY,0,0,0,0,0.0770670333655146,0,0,0,0,0,0,0,0,0,0,0,0.205956425248942,0,0,0,0,0,0,0,0,0.138971233871427,0.0458010521929449,0,0.0772215907768207,0,0,0,0,0,0.174784443825945,0,0,0,0,0,0,0,0,0,-0.0582483916659916,0.10249964493658,0,0,0,0,0.117162846875691
X601628.CH.EQUITY,0,0.162430592907901,0,0.109623118232751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747550412466001,0,0,0,0,0,0,0.0517446964116442,0,0,0,0,0,0,0,0,0.0514348467841137,0,0,0.359386287787549,0,0,0,0.0808042518394756,0,0.0973456968821167,0,0.0295641516817001,0,0,0,0,0,-0.0255354610495233
X601328.CH.EQUITY,0,0,0.36241724675379,0,0,0,0,0,0,0,-3.46944695195361e-18,0.412067612811194,0,0,0,0,0,0,0,0,0.0239472831784485,0.0717048170951097,0.132489004606443,0,0,0,0,0,0,0,-0.00773005639781562,0,0,0.0109530141194081,0,0,0,0,0,0.089792338808862,0,-0.0516387095372171,0.213451527073455,0,0,0,0.0798600089702721,0,0,0,0
