,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.179002240160412,0.0768546362403328,0,0,0.384187032448441,0,0,0,0.031742807789456,0,0,0.0304255420017229,0,0,0,0,0,0,0,0,0,0.207867134580933,0,0,0,0.0603736828003674,0,0,0,0.103738575354545,0.0404294678981213,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0843939833515035,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.127131317740514,0,0.0232446358256931,0,0,0.148900882271736,0,0,0,0.287419965964858,0,0.0354398442913369,0,0.0123874262187699,0,0,0.0951308418687107,0,0.0985034740141523,0,0,0,0,0,0.0210611040713533,0.160994842261018,0,0,0.0362913607584172,0,0,0,0,1.73472347597681e-18,0,0,0,0.095059619255589,0,0,-0.129035719569158,0,0.146780236461553,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0551940427629874,0,0,0,0.138982636259946,0,0,0,0,0,0,0.0469730381106304,0,0,0.0618516354668298,0,0,0,0,0,0,0,0,0.0218623076955398,0.442807892734056,0,0.128200207809834,0,0,0,0,0,0,0,0,0,0,-0.131432208975016,0,0,0,-0.0228263911474056,0,0,0,0,0,0,0,-0.058057905659494,-0.061508618495867
X601939.CH.EQUITY,0.497261288055843,0.122017034315273,8.67361737988404e-19,0,0,0,0,0,0.0883511532812357,0,0.214317099308533,0,0,0,0,0,0,0.192931725526065,0,0,0,0,0,0,0,0,0,0.0863741692354365,0,0,0,0,0,0,0,0,0,0,0.118447986690692,0,-0.101593680994794,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.0729383497551964,0,0,0,0.462008273875233,0,0,0.0297195927822482,0,0,0,0,0.0517453795532065,0,0,0.0926006760212898,0,0,0,0.00038111829596488,0,0.112612166508741,0,0,0.0697451831206359,0,0,0,0,0.100629736365307,0,0,-0.0247946647724765,0,0,0,0,0,0,0,0,0,0,0.00606737674321927,0,0,0,0,0.0477665156309101
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0834551546250214,0.0167895747348275,0.29309494391892,0,0,0,0,0.0549379272076886,0,0,0,0,-0.0558379564536133,0.0238272814546866,0,0,0,0,0,0,0,0,0.156916463628768,0,0,0.000717447306107899,-1.0842021724855e-19,0,0,0,0,0,0.242451824353087,0.205106679191597,0,0,0,0,0,0,0.150140829514066,0,0,0,0.180272292447414
X601628.CH.EQUITY,0,0,-0.0986988133387776,0,0,0,0,0,0,0.216085022257738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372871677712782,0.103019003665353,0.0224741039819338,0,0,0,-0.0631613438427248,0,-0.0189292445758494,0,0,0.237662528318813,0,0,0.378799919381633,0,0,0,0,0,0.0189379875225214,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0550287632399326,0,0,0,0.52618091476618,0,0,0,0,0,0,0,-0.11403360991824,0,0,0,0,0.222151297420106,0,0.0380457559351032,0,0,0,0,0.014912114082058,0,0,0,0,0,0,0,-0.149533077145385,0,0,0,0,0,0,0,0.0657225658430265,0,0,0,0,0.055356793668725,0,0,0,0.0343525886553462,0,0.00244832431546898
X5.HK.EQUITY,0,0.21099900774952,0,0.109585913118166,0,0,0,0,0,-0.129891528594797,0.0564561450055264,0.00218568336610948,0,0,0,0,0,0,0,0,0,0,0,0.308331587022404,0,0,0.113477833540501,0,0,0,0,0,0,0.0390654362843694,0,0,0,0,0.202453060674063,0,0,0,0.0462330069061301,0,0,0,0.123628191418669,0,0,0,0.0307670884462888,0
X388.HK.EQUITY,0,0,0,-0.138176854109753,0,0,0,0,0,0,0,0,0,0,0,0,0.15431579796662,0,0,-0.156860714508314,0,0,0,-0.0606944143425061,0,0,0,0,0.147332242382607,0,0,0,0,-0.407581170188285,0,-0.135321280066549,0,0.269767549791067,0,-0.0071504882827526,0.250736592126306,0,0,0,0.305188730442402,0,0,0,0,0,0,-0.0269295444699669
