,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X300059.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.238405918212741,0,0,0,0.342698135509985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263284252971334,0,0,0.0170275919188289,0,0,0,0.0119344551701265,0.0790392253737062,0,0.077834015860317,0,0,0,0,0,0,0,0,0,0,0,0,0.0107612477957226,-0.0922566385471804,0,0,0
X601318.CH.EQUITY,0,0,0,0.192272730394043,0,0,0,0,0.0733373417712495,0,0,0,0.0872682247265625,0,0.0282994992845371,0,0,0,0.0594301435739096,0.165160871712461,0,0.0993855242285225,0,0,0,0,0,0.185297406437352,0,0,0,0.0650097502249981,0,0,0,0,0,0,0,0,0,0,0,0.0038418943898534,0,-0.0582172773444326,0,0.0277182456751495,0,0,0,-0.0656473200620953
X600036.CH.EQUITY,0,0.0338917761104606,0,0,0,0.173575398135443,0,0,0,0,0,0,0.0817837565828739,0,0,0,0.148019896431575,0,0.000931194284412471,0,0,0,0,0,0,0.440228175479662,0,0,0.0954216146908062,0,0,0,0,0,0,0,0,0,-0.153810123591174,0,0,0,-0.0220989020483014,0,0,0,0,0,0,0,-0.0204554339512919,-0.0949465589388869
X601939.CH.EQUITY,0.525701364614217,0.109525856076492,0,0,0,0,0,0,0.129889141263216,0,0.199392645961941,0,0,0,0,0,0,0.147280403678509,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.161626911144464,0,0,0,0.015284351639407,0,0,0,0.00285217864747866,0,0.0805452906525332,0,0,-0.109340662301112,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0475616774675456,0,0.142534763129723,0,0,0,0.52808348406412,0,-0.015279906077039,0,0,0,0,0,0,0,0,0,0,0,0,0.0661963045740644,0,0.0983668313117201,0,0,0,0.0434947538640385,0,0,0.00434762820649223,0,0,0,-0.0379842046340894,0,0,0,0,0,0,0,0,0,0,0,0,0.0516789129463119,0,0,0.0678642010870204
X1299.HK.EQUITY,0,0,0,0,-0.0504971925004998,0,0,-0.0715079233642036,0,0.141613955557383,0,0,0,0,0,0.0342584451399229,0,0,0,0,0,0,0.135934891466722,0,0,0,0,0,0,0,0,0,0.0748983209979844,0,0.0122145140107404,0,0,0,0,0.183873295764387,0,0.145512514782007,0.0932361610415668,0,0,0,0,0.0165679910436503,0.298128329188586,0,-0.111771037068599,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.17949459038545,0,0,0,0,0,0.0450124240016471,-0.0453554957491853,0,0,0,-0.0629752426564545,0,0.175131886708069,-0.0768775325183933,0,0,0,0,0,-0.00952860825330563,0,0,0,0.0630767314777696,0,0,0,0.347228434121359,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.163462968291656,0,0,0,0.425646432282525,0,0,0,-0.0398274842841507,0,0,0.0801495515947516,-0.0754434632451191,0,0,0,0,0.0609422165888849,0,0,0,0,0,0,0.0276019338029174,0,0,0,0,0,0,0,-0.121973692512454,0,0,0,0.00442323671090884,0,0,0,0,0.145949350691092,0,0.188447077085223,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.188898773783627,0,0,0,0,0,0,0,-0.119102950428724,0.00875489579978867,0.0930469642532684,0,0,0,0,0,0,0,0,0,0,0.223956898497532,0,0,0,0.158747514929686,0,0,0,0,0,0.113552344478566,0,0,0,0,0,0.235201274565963,0.117143650886831,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0
X388.HK.EQUITY,0,0,-0.0803835934389687,0,0,0,-0.0953101903109699,0,-0.072008413484522,0,0,0,0,0,0,0,0,0,0,0,-0.0133778918228296,0,0,0,0,0,0,0,0,0,0,0,-0.200150914220108,0,0,0,0,0.0936284091419011,0,0,0,0,0,0.464604613937504,0.0508685731018395,0,0,0,0.123306031929903,0,0.13424846613875,0
