,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.147023315030245,0,0,0,0,0,-0.107349539951019,0,0,0,0,0,0,0,0,0,0,-0.0834275912382962,0,0,0.426270285416689,-0.125314478512365,0,0,0,0,0.472165878135889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296343970707727,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0180605179217071,0,0.1488338918398,0,0,0.0141458787251339,0.444027393125003,0,0,0,0,0,0,0,0,0,0,0.0739590460953227,0,0,0,0.266016889497698,0,0.0615962171201333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130818556860627
X601939.CH.EQUITY,0,0,0,0.771458533240352,0,0,0,0,0,0,0.101224919531555,0,0,0,0,0.110979904209889,0,0,0,0,0,0,0,0,0.0100968024929747,0,0,0.0664938316189317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00582977435114784
X601288.CH.EQUITY,0,0,0.962064463449358,0,0,0.0308122010397701,0,-0.0511520374663917,0,0,0,0,0,-0.00828112676250956,0,0,0.00814044323938309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371685988131708,0,0,0,0,0,0,-0.0331843324791483,0,0.0140088164693156,-0.066511844758674,0,0,0,0.0758140367033711,0,0,0,0,-0.110267908557132,0
X601628.CH.EQUITY,0,0.0373961212753379,0,0,0,0,0,0,-0.0746927139103041,0.248076997837808,0,0.227595719769685,0,0,0,0,0,0,0.29547342728513,0,0,0,0,0,0,0,0,-0.119217590139584,0,0,0.0263063534587758,0,0,0,0.19709252722421,0.0904022902660052,0,0,0,0,0,0,0,0,0,0.100962093508612,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.343013782545298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17810221874929,0,0,0,0,0,0,0,0.198004376937457,0,0.044535117735891,0,0,0,0,0,0,0,0,0.0699758699913262,0,0,0,0,0,0,0,0.0805026490731323,0,0,0,0,0.00206125942935646,0,0
X601988.CH.EQUITY,0,0,0,0.0691130798277183,0,0,0,0,-0.0269839376557613,-0.0730436713594764,0,0,0,0,0,0,0,0,0,0,0.00119995333860265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131703866019365,-0.0627182224331851,0,0.989877239774887,0,0,0
X1299.HK.EQUITY,0,0.0640735266849677,0,0,0.0801660674048926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337357650792507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055959447985662,0.0849201163132251,0,0,0,0,0.193785639265368,0,0,0,6.93889390390723e-18,0.0939199447024254,0,0,0,-0.0627440276708486
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0526038872849917,0,0,-0.335308923081865,0,0,0,0,0,-0.0430124512857352,0,0,0,0,0,0,0,0,0.0558123451435655,0.492543305158963,0,-0.128696952900796,0,0,0,0,0,0.232505777094804,0,0,0,0.153378409080288,0,0,0.189991247806614,0.276130709832384,0.120285271751234,0,0,0,0.327193063908406,0,0.0531115635554003
X388.HK.EQUITY,0,0,0,0,0.312065718805617,0,0,0,0,0,0,0,0,0,0,-0.284860698975768,0.13880544390392,0,0,0,0.247679168975928,0,0.311649085519543,0,0.259220916576769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0542459765928131,0,0,0.175850766278631,-0.152750964377149,-0.0676540778289188,0,0,0,0,-0.0800552610547694,0,0.0735977357003026
