,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,-0.226076972949248,0,0,0,0,0,0,0,0,0.331764481859364,0,0,0,0,0,0,0,0,0,0.10734343240288,-0.184081207114481,0,0,0,0,0,0,-0.156435913983398,0,0.163494804581783,0,-0.222766015783328,0,0,0,0,0.543684223814766,0.0211201289375925,-0.0668722135348005,0,0,0,0,0,0,0,0,0.218718346416756
X601318.CH.EQUITY,0,0,0,0,0,0,0.122312860823612,0,1.38777878078145e-17,0.032803462112758,0,0,0,0.0531558979728987,0.0456087861405033,0,0,0,0,0,0,0,0.129998282846759,0,0,0,0,0,0,0.0724455422274543,0,0,0,0,0,0,0,0.488228057469297,0.05336259048853,0,0.0536116656087964,-0.0546917568266236,0,0,0,0,0,0,0,0,-0.0168743665706016
X601939.CH.EQUITY,0.315152495311964,-0.0644506285860394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118492529874817,0,0,0,0,0.155435105837874,0,0.0992485088515145,0,0,0,-0.366771451628159,0,0,0,0.603651239434781,0,-0.0269840040003965,0,0.0146475655341488,0,0,0,0,0,0.0828849231723122,0,0
X601288.CH.EQUITY,0,0.0937920645197374,0,0,0,0.349593479741355,0,0,0.159876194467523,0,0,0,0.0328062834262552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236376464106981,0,0,0,0,0,0,0,0,0,0,0,0,0.0680538577020275,0,0,0,0,0,0,0,0,-0.0129640177709142,0.108247897992107
X5.HK.EQUITY,-0.0716406806262279,-0.129103609440413,0,0,0,0,0,4.33680868994202e-19,0,0,0.0928644458453291,0,0,0,0.228630693919303,0,0,0,0,0,0.378075988706802,0,0.0354791438378022,0.314131006646931,0,0,0,0,0,-0.185328528725582,0,0,0,0,0,0,-0.0982987316933802,0,0,0,0.255708201983628,-0.0843012610144343,0,0,0,0,-0.126509644817291,-0.0787723429196884,0,0,0.075575092691353
X601988.CH.EQUITY,0.0833431873047312,0,0.0711537275055543,0.710511662560905,0,0,0,0,0,0,0.0893129385975306,0,0.0364552172966649,0,-0.134807791087645,0,0.114183330089695,0,0,0,0,0.015295416161987,0,0,0,0,0.120542527733208,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.00991652808435034,0,0,0
X600036.CH.EQUITY,0.0679405762287838,0.30383426784502,-0.124062776376131,0,0,0,0,0,0,0.45587452611907,0,0.0238878247182537,0,0,0,0,0,0.00863761588131112,0,0.0551072375556315,0,0,0,0,0,0.119248275100578,0,0,0,0.428052953640903,0,0,0,0,-0.450173880057609,0,0,0.0532206401766393,0,0,0.00459550237443162,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.236441235844204
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0576658673425817,0,0,0,0.0418940963913434,-1.73472347597681e-18,0.322980323834912,0,0,0.0156084934175124,0.250237135554747,0,-0.06308934459176,0,0.00363901167788307,0.265873570696711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182050166283705
X601628.CH.EQUITY,0,0.0855379005588928,0.00733490940775782,0,0,0,0,0,0,0,0,0,0,0.281427286645197,0,0,0,0.0225868733918131,0,0,0,0,0,0,0.1248410454066,0,0,0,0,-0.0467807692048049,0,0,0,0,0,0,0.0710079097162021,0.253945376255355,0,0,0,0,0,0,0,0,0,0,0.0724965306644432,0,0
X601328.CH.EQUITY,0,0.237843707668636,0.169396653084561,0.349034107041605,0,0,0.262816987444697,0,0,0,0,0,0,0,0,0,0,0.130560210048244,0,0.102918480710677,0,0,0,0,0,0,0.400485948418509,0,0,0,0,0,0,-0.129743797027399,0,0,0,0,0,-0.148442772591569,0,-0.235072762337728,0,0,0,0,0,-0.0431915044411077,-0.267664994011779,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.31075005150836,0,0,0.217392718252292,0,0,0,0,0.576095384276926,0,0,0,0,0,0,0,0,0,0,-0.456867260323643,0,0.0396818587271121,0,0,0,0.0922297043687898,0,0,0.307343931881468,0,0,0,0,0.305754146757355,0,-0.0261292040622755,0,0,-0.208814910770547,0,0,0,0,0,0,0.0205203717913104
