,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.123306778633232,0,0,0,-0.187595504281585,0.251893945121256,0,0,0.0923278242150328,0,0,0,0.273964094273102,0,0,-0.126315042308824,0,0,0,0,-0.136099298180897,0,-0.194808457822973,0,0,0,-0.223823385559485,0,0,0.823798998587085,0,-0.0511112578089891,-0.080771252432623,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0501972751561188,0,0.157396556644288,-4.33680868994202e-19,0,0,0,0.12065150236583,0,0,0,0,0.0966223361598047,0,0,0.140140491073551,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0597746125715155,0,0.00629008371325914,0.0976039945728225,0,0.241986284690604,0,0,0,0,0,0,0.0204107887700646,0,0,0,0,-0.0310447569988423,0,0
X601939.CH.EQUITY,0.0798232325455904,0,0,0,0,0,0,0,0,0.225641458020318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142158655489297,0,0,0.109796198680718,0,0,0,0.459618462889125,0,0,0,0,0,0,0,0.0112998954959228,0,-0.0758837295612618
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.704941067318596,0,0.125020547158405,0.298506635495518,0,0,0,0.392924088896635,0,0.292318770347412,0,0,-0.493798157423516,0,0,0,0,0,0,0,0,0,0,0,0,-0.421080883588843,0,0,0,0,0,0,0,0,0,0,0,0.00710590998197892,0,0.537323792175205,0,0,4.2351647362715e-22,0
X5.HK.EQUITY,0,0,0,0,0,0.147230846261802,0,0.213162099933799,0,0,0.022700714611611,0,-0.0132994389603419,0,0.103037800698356,0.0569648022785768,-4.33680868994202e-19,0.0104326287695586,0.0432992869533658,0,0.0524814765823758,0,0,0,0,0,0,0,0,-0.0278802676767604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117555420091539,0,0,0,0.213003443297597,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.486148684241657,0,0,0,0,0,0,0,0,0,0.122199273764287,0,0,0,0,-0.125087058850909,0,-0.0638978946674935,0,0,0.210865163791248,0,0,0,0,-0.348107555516601,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0969213917384451,0,0,0.0254874926001917,0,0
X600036.CH.EQUITY,0,0.12226621938543,0,0,0,0,0,-0.0286479031766997,0,0.577275568245687,0,0.0626154099723187,0,0,-0.0910809249610098,0.0611004346759873,0,0,0,0.179660844331554,0,0,0,0,0,0,0,0.0697139945152915,0,0,0,0,0,-0.190397865071525,0,0,0,0,0,0,0,0,0.00539333894255961,0,0,0,0,0,0,0,-0.141377135228938
X1299.HK.EQUITY,0,0,0,0,0.181455741201489,0,0,0,0,0,0,0,0,0,0,0,0,0.039725072041714,0.0392734099172776,0,0,0,0,0,0,0.266333399721976,0,0,0,0.114200199205332,0.0387809597928907,0,0,0.0761209223861924,0,0,0,0,0,0,0,0,-0.110100634335226,-0.0586798277601948,0,0,0,0,0,0,0.0432344396258878
X601628.CH.EQUITY,0,0.161819764373525,0.0236530125990296,0.0556087230208642,0,0,0,0,0,0,0,0,0,0.164812586494233,0,-0.0873155909238942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.056786560653347,0,0,0.25175061850852,0.197905286948693,0,0.034945010499967,0,0,0,0.233213192285471,0.134321495049819,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.293992383598577,0.0255898273641724,0,0,0.649824352298674,0,0,0,0,0,0,0,0,-0.224883339611862,0,0,0,0.294925831533714,0,0,0,0,0,0.371679119885041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.561212525290878,0,0.000347968542032229,-0.135009578831423,0,0.122449154296593
X601166.CH.EQUITY,0.0429550761161726,0,0,0.230932919682807,0,0,0,0,0.0699777624967738,0,0,0.265884559860433,-0.0271167112824296,0,0,0,0,0,0,0,0,0.219341224575016,0,0,0,0,0,0,0,0,0,0.183616312300117,0,0,0,0,0,0,0,-0.117396612520702,0,0,0,0,0,0,0,0,0,-0.0359060426202658,0
X600000.CH.EQUITY,0,0,0.203920920901685,0,0,0,0.327165677892894,0,0,0,0.444961408362199,0,0,0,0,0,0,-0.00552557534806958,0,0,0.0175909286222387,0,0.0121988852676214,0,0,0,0,0,0,-0.0369671947130355,0,0,0,0,0,0,0,-0.195701441995524,0,-0.0434989633966732,0,0,-0.0496061273388047,0,0,0,0,0,0.344985420827719,0,0
X601319.CH.EQUITY,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0562999929524127,0,0,0,0.395089345113386,0,0,0,0,-0.0785697262045172,0,0.132752886612843,0,0,0,0,-0.0888680207587142,0,0,0,0,0,0,0,0,0.382782181070389,0,0,0,0,0,0,0,0,0,0.0954201205213512,0,0,-0.12386178208312,0.000356630997728802,0,0
X601601.CH.EQUITY,0,0.0726695342621453,0,0,-0.0451039198548325,0,0,0,0.606617191352451,0,0,0,0.0243630515363519,0,-8.67361737988404e-19,0,0,0,0,-0.0373147427687813,0.0552461803222121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276171332885616,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,-0.0707997385087162,0,0,0,0,0,0,0,0.155739864713765,0,0,0.111370011935681,0,0,-0.127570226791563,0,0,0,0,0.0745510846392502,0,0.321797008446901,0,0,-0.0161220892654268,-0.0428536002953053,0.212672592309409,0,0.521250648713211,0,0,0,0,0,0,0,0,0.253960292483177,0,0,0,0,0,0,0,-0.0693656424092974
X11.HK.EQUITY,0,0,0.0192637218017061,0,0.200972480767691,0.016992313299424,0,0,0,0,0,0,0,0,0,0,0,0,0.363005409385626,0,0,0,0,0,0.0825968928992526,0,0,0,0,0.406844901529409,0,0,0,0,0,0,0.188282921482661,0,0,0,0,0,0,0.0182058128637359,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.0278936139087094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167410932937665,0.27319117974028,0,0,0.0214346391057067,0,0.187973458613304,0.312149687991088,0,0,-0.0623232897416002,0,0,0,0.522448680701716,0,0,0,0,0,0,0.0232264763814678,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.0348392169924534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594788773427046,0.0145764568729425,0,0.0376541139905361,0,0,0,0,0,0,0.0577705806409056,0.0970954422580195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122680163739799,0,0
X2388.HK.EQUITY,0,0.377888468049224,0,-0.0488002566574902,0.0574867764870399,-0.264465443366119,0,0,0,0,0,0,0,0,0,0,0,0.573037092097161,0,0,0,0.246511572168491,0,0,0,0,0,0,0,-0.294748780510672,0,0.245140150107297,0,-0.266416754002571,0,0,0,0,0,0,0,0,-0.0197507534129886,0,0,0,0,0,0,0,0
