,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210051150527011,0,0,0,0.52117317847443,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162618209076151,0.498742999983396,0,0,0,0,0,0,0,0,0,0.107291592157096,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.145591709126981,0,0,0,0,0,0,0,0.100523574639699,0,0.0632776758848105,0.0552506093879645,0,0,0,0,0,0.107694469989027,0,0.00454274878459053,0,0,0,0,0,0,0,0.164724833652024,0,0,0,0.275899576096084,0,0,0,0,0.00915146087858156,0,0,0,0,0,0
X601939.CH.EQUITY,0.397672407064686,0,0,0,0,0,0,0,0,0.0478275464394259,0,0,0,0,0,0,0,0,0,0,0,0.291759908442328,0,0,0,-0.180814739421833,-0.186772746578296,0,0,0,0,0,0,0,0,-0.262008099381053,0,0,0,0.0462507632929913,0.629834246739508,0,0,0,-0.119047151121814,0,0,0,0,0,-0.0493339209695585
X601288.CH.EQUITY,0,0,0,0,-0.289428151657977,0,0,0,0.102081932081189,0.00443673061468905,0.693038406589171,0,0,0,0,-0.113879346431572,0,0,0,0,-0.136309683758458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0985787680660694
X5.HK.EQUITY,0,0,0,0,0,0.118716656871421,0.398572907887302,0,0,0,0.0106464589846444,0,0,0.135081442472032,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165960401834593,0,0,0,0,0,0,0,0,0.102214015277163,0,0,0.252759306981978,0,0,0,0,0.0768619774366013,-0.120596723004684,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.24811557256802,0,0.0150616140790099,0,0.0869765960719186,0,0,0,0,0.188006995874114,0,0,0,0.143970687487325,0,0,0,0,0,0,0.129721473969358,0,0,0,0,0,-0.165364724255702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131026584385543,0
X1299.HK.EQUITY,0,0,0,0,0.233112913690508,0,0,0,0,0,0,0,0,0,0,0,0,0.219738246310003,0,0.0306825782624886,0,0,0,0,0,0.0546054034537272,0,0.0344434123620279,0,0.0168795491221488,0,0,0,0,0,0,0.215345617000043,0,0,0,0,0,0,0,-0.134529684472925,0,0,0,0,0,0.168909274122711
X600036.CH.EQUITY,0,0.277740283614624,0,0,0,0,0,0,0,0.397361697206421,0,0,0,0,0,0.0691191822011572,0,0,0,0,0.270008100245505,0,0,0,0,0,0,-0.0388558255141451,0.15303245225271,0,0,0,0,-0.184160018337346,0,0,0,-0.167533572995918,0,-0.0161822361951029,0,0,0,0.243129259685419,0,0,0,0,0,0,-0.0260037647580061
X601628.CH.EQUITY,0,0.200275769962277,0.0154418873520339,0.0937467881931842,0,0,0,0,0,0,0,0,0,0,0,0,0.237259199219637,0,0,0,0,0,0.0999768489297485,0,0,0,0,0,0,0,0,0,0,0,0.182201390901717,0,0,0,0,0,0,0,0.0278793623681738,0.0903750103869421,0.057181136368646,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.75186326796311,0,0,0,0,0,0,0,0,0,0.0118772763936459,0,8.67361737988404e-19,0.130764849789953,0,0,0,0,0,0.0385076579442013,0,0,0,0,0,0,0,0,0,0,0,-0.0113249757148668,0,0,0,0.0213245737905252,0,0,-0.193676365955152,0,0,0,0.0516435166476081,0
