,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.418620311979187,0,0,0.0385051963107474,0,0,0,0,0,0,0,0,0.0191034399638633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156316462149882,0,0,0,0,0,0.240026808537204,0,0,0,0,0,0,0,0,0,0.218789485452555,0,0,-0.00934511098367809,0
X601318.CH.EQUITY,0,0,0,0,0.184687296533957,0,0.014706903509156,0.0163112284436768,0.0943872573774504,0,0.0872490596963521,0,0,0.041713352041305,0,0,0,0,0.0721358475957709,0,0.389072067828913,0,0,0,0,0,0.144747747327992,0,0,0,0,0.00651022430763125,0,0,0,0,0.00900413127019335,0,0,0,0,0,0,0.069819311582641,0,0,0,0,0.0633140095749184,0,0,-0.131618162821415
X601939.CH.EQUITY,0,0.0130065122919754,0,0.275376921041204,0,0,0,0,0,-0.0261827641192301,0,0,0,0,0,0,0,0,0,0.0227779603945085,0,-0.25860445906771,0.713719603424017,0,0.0934524191293613,0,0.0722146111219062,-0.170106377764338,0,0,0,0.0436211593471615,0,0,-0.0283821782193714,0,0,0,0,0,0,0,-0.0516813216165493,0,0,0,0,0,0,0,0,0.0604506473673919
X601288.CH.EQUITY,0.112241857506791,0,0.0747200703783806,0,0,0.0873897670680675,0.403927904950943,0,0,0,0,0,0,0,0,0.0484690229024811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204985715202099,0,0,0,0,0,0,0.117917336291191,0
X600036.CH.EQUITY,0,0.179862236482344,0,0,0,0.0690714830522545,0.0917987266950107,0,0,0,0,0,0,0.206847379287266,0,0,0,0,0,0,0,0,0,0.0284834995818039,0,0,0,0,0.318999837349987,0,0,0.0890202750916849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.039605656313991,0,0,0,0,0,0,0,0,0.030533602337309,0,0,0,0,0,0,0,0.167434573491659,0,-0.0254380775630777,0,0.233339862899093,0,0,0,0,0,0,-0.0495001479456384,0,0,0,0.0389703475162913,0,0,0,0,0.641264937446342,0,-0.0733213863797277,0,0,0.106067855787538,0,0,0,0,0,0.0396644332664295,0,0,-0.0678820392745925
X601988.CH.EQUITY,0.261594706496517,0.25746140978816,0,0,0.283033464399283,0,0,0,0,0,0,0,0,0,0,0.0982890115872399,0,0,0,0.0682298564906962,0,0,0,0,0,0,0.109294931407302,0,0,0,0,0.0436317233990707,-0.0959722716274155,0,0,0,0.0128807193754444,0,0,0,0,-0.0718900088331817,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,-0.045224086875413,0,0,-0.00228406852359979,0,0,0.128658649818804,0,-8.67361737988404e-19,0,-0.183864346462391,0,0,0,0,0,0,0,0,0,0,0,0.226992701184778,0,0.0279832745721276,0,0,0,0,0,0,0,0,0,0,0,0.140064424356051,0.114864100201505,0.0573762762350944,0,0.0671327081174846,0,0.0247461446455388,0.180626613532235,0,0.136621672946677,0,0,0
X5.HK.EQUITY,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.0229232202155373,0,0.147574944116341,0,0,0,0,0.190373449611108,0,0.151988756404361,0,0,0,0.0699711513891387,-0.0560487257595456,0.453453641134197,0,0.0967819414249898,0,0,0,0,0,0,0,0,0,-0.113349513857838,0,0.203256100099622,0,0,0,0,0.118084052902785,0,0.276464839150315,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.104804965238765,0,0,0,0,0,0.00656736536559826,0,0,-0.0397360882957729,0,0,-0.133568458392001,0,0.475816707684218,0,0.225787081968699,0,0,0,0.197541059909526,0,0,0,0.155965372436238,0.188267863929358,0,0,0,0.136752846707547,0,0,0,0,0,0.0602746720027582,0,-0.342252182629333,0,0,0,0,0,0,0
