,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X823.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0827368677556664,0,0,0,0,0,0,0,0,0,0.396425691710561,0,0.0606720051236278,0,-0.194725999985858,0,0,0,0,0,0,0.116040631364945,0.122525832499519,0,0,0,0,0,0,0,0,-0.043206240545035,0,0,0.123190099482366,0,0,0,0,0.0635457600862443,0,-1.73472347597681e-18,0
X002142.CH.EQUITY,0,0.166383350824295,0,0,0,0.100529946847951,0.466348903192921,0,0,0,0,-0.128095231241384,0,0.247884777888455,-0.0119349496635351,0,0.0435743903803105,0,0,0,0,0,-0.247873008712216,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0189556379398334,0,0,0,0,-0.0324030477175541,0.185796297454773,0,0,0,0,-0.0520260321414755,0,0,0,-0.121770818238125,0.0836474805204095
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.0209248961311027,0,0,0,0,0,-0.0603397038442366,0,0,0,0,0,0.239792843366016,0.0894398811996128,0,-0.220780420755688,8.67361737988404e-19,0,0,0,0,0,-0.0670819229299008,-0.239475312883936,-0.0817110838898685,0,0.144662535796072,0,0,0.324702487876512,0,0,0,0,0,0.029681003856133,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,-0.265138124644726,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.560095085049064,0,0.881652758679475,0,0,0,0,0,0,0,0,0,0,0,0.0972005949835202,0,-0.00610846446948567,0.121037896255611,0,0,0,0,0,0,0,-0.0752435289319138,0,0,-0.0212204327050443
X001979.CH.EQUITY,0,0,0,0,0,0,-0.143770657154497,0,-0.11194908657,0,0,0,0.0970531126642412,0,0,0,0,0,0,0.0225569685537357,0,0,0.412248326207555,0,0,0.150049887653346,0,0,0.0295210007753133,0,0,0,0,0.0664996348563383,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0347574886035144,0.211661187247822,0,0,0.0703773359846153,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0503488342308945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479615278069345,0,-0.0019046988380395,0,4.33680868994202e-19,0,0,0,0,0.112719670824416,0.246232725255871,0,0,0,0,0.0235044500325097,0,0,0,0,0,0,0.269767130033593,-0.0480273212838782,0,0,0
X600837.CH.EQUITY,0,0,0,0.0106626528798618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0764271904425114,0.0675650633553951,0,0,0,0.0603801412228068,0,0,0.138287935981813,0,0,0,0,0,0.0140114506862592,0,0.33491972631246,0,0,-0.188411186371867,0.412975315310831,0,-0.0395209205903513
X601229.CH.EQUITY,0,0,0.261390419619738,0.205163922247482,0.0376498330659871,0,0,0,0,0,0,0,0,0,0,0.0823532584198872,0,0,0,0,0,0,0,0,0,0,0,0,0.171894368834814,0,0,0,0,0.3604695270849,0,0,0,0,0,-0.0715381442702121,0,0,0,0,0,0,0,-0.125852736035404,0,-0.103989009154822,0
X2882.TT.EQUITY,-0.0750980167063799,0,0,0,0,0,0.0484883560966738,0.0417803947400289,0,0,0,0,0,0,0,0,0,0.124167883440118,0,0,0,0,0,0,0,0,0,0,0,0.0494761583222911,0,0,0,0.168234614367765,0,-0.0545064124028919,0,0,0,0,0,0,0,0,0,0.401207282858304,0,0,0,0.0104998756287554,0.0400770193544743
X601336.CH.EQUITY,0,0,0,-0.193921175162476,0,0,0,-0.0701045349335896,-0.0315718545191726,0,0,0,0,0,0,0.00595724483071965,-0.0901211156222674,0,0,0,0,0,0,0,0.226961828808316,-0.066325812000166,0,0.152060892852282,0.131627964993229,0,0,0,0.0418871719728975,0.135884481570269,0,0,0,0,0,0,0,0,0,0.547767910779183,0,0.00908770644706299,0,0,0,0,0.00320575686040083
X601169.CH.EQUITY,0,0.0567554252214702,0,0,0,0.0590732869754073,0,0,0,0.0274169683123817,0.226581712809593,0.281998138743806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506433161895414,0,0.0212875276975933,0,0,0,0,0,0,0,0,0.446764773802864,-0.0862398103198546,0,0,0,0,0,-0.0472240018199437
X1997.HK.EQUITY,0.0210757686011258,0.134811930576484,0,0,0,0,0,0,0.0239621359229909,0,0,0,0,0,0.164975344668726,0,0.100168252926023,-0.0042213040676159,0.0591538942613874,0,0,0.0219795286457278,0,0,0,0,0,0,0,0.164305038259515,0.274922491008113,0,0,0,0,-0.0716632149110246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.14961897009988,0,0.0190305745415616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00988502925966794,0,0.0732509727156492,0,0,0,0,0.150075506354319,0,0,0,0,0,0.105922758111334,0,0,0.00312260989117858,0.0909867355427612,0,0,0.276955338276334,0.0385863778307576,0,0,0,0,0,0,0.0117132908161915,0,0
X000166.CH.EQUITY,0,0,0.215442676196509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18881620505574,0,0,0,0.00207326481388612,0,0,0.0464457322403975,0,0,0,0,0,0.472233694346514,0,0.149163103959917,0,0
X2881.TT.EQUITY,0,0,0,0,0,-0.00187877388053598,0,0,-0.0816442193469157,0,0,0,0,-0.136978753697049,0,-0.228292182331945,0,0,0.130875596211406,0,0,0,0,0,0,0,0,0,0,0.0127940381659725,0,0,0,0,-0.0822025704776724,0.128331359770636,0,0,-0.0561023336604173,0.682442428329747,0.287486710553924,0,0,0,-0.00806358219191859,0,0,0.215658288688326,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0.0944277613872905,0,0,-0.166696366747336,0,0,0,0,0,0,0,-0.100066890403415,0,0,0.284283538092519,-0.0470571936127566,-0.0130315433711194,0,0,0.127631155236375,-0.0350553088008374,-0.141807155145635,0,0,0,0,-0.0485034042415657,0,0,0.0209174063104002,0.656983878760189,0,0.0370222045541006,0,0,0,0,0,0.105440301724672,0,0,0,-1.73472347597681e-18,0,0.00815268620592375
X2891.TT.EQUITY,0,0,0.599827518786377,0,0,-0.107123898054137,0,0,0,0,0,0.241430949176177,0,-0.192581723189212,0,0,0,0,0,0,-0.0340466812927649,0,0,0.195997855511375,0,0,0,-0.226442179758693,0,0,0,0,0,0,0,-0.0372801640107895,0,0,0.0220871299905665,0,0,0,0,0,0.263078008710777,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0.0874789941989932,0,0,0,0,0,0,0,0,0,0,0,0,0.0578731259654765,0,0,0.154058466006055,0,0,0,0,0.106303394423484,0,0,0,0.0637678418329826,0,0,0,0,0.0311051042578416,0,0.0334414117352017,0.197063739938602,0.189875346587779,0,-0.0101293970990723,0,0,0,0,0.196001954872107,0,0,0,0,0,0
FXI.US.EQUITY,0,0,0,0,0,0,0.373910273079963,0,0.368668782027811,0,0,0,0,0.0446391072065805,0,-0.214318688829501,0,0,0,0,-0.335141764481018,0,0,0,0,0,0.368058257316175,0.100230617288266,0,0.0405201128103488,0,0,-0.00764416265875668,0,0,0,-0.0265539449815463,0,0,0,-0.114957711641733,-0.159255247555667,0,0,0,0.221020049094281,0,0,0,0,0
CN210SLOPE,0,-0.303547377286762,0,0,0,0.0318648353056896,0,0,0.0244645477714651,0,0,0,0,0,0,0,0,0,-0.100829233650899,0,0,0,0,0,0,-0.361702950647159,0.00416972679181114,0.10944062568625,0,0,0,-0.0702030737497437,0,0,0,-0.14924782218033,0,0,0,0,0.664952800975937,0,0,0,0,0,0,0.215633901650373,0,0,0
