,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.188570974102006,0,0,0,0.512485174822522,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156795190676002,0.491976195266686,0,0,0,0,0,0,0,0,-0.0162519756547753,0.098961726555557,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0666116423586997,0,0.110233459434054,0,0,0,0,0,-3.46944695195361e-18,0,0.0682970437569886,0,0.0561261819521528,0.00491820605579512,0,0,0,0,0,0.163136066690445,0,0.0482770962570515,0,0,0,0,0,0,0,0.254418546281258,0,0,0,0.131333629113034,0.04929795913358,0,0,0,0.116104455548828,0,0,0,0,0,0
X601939.CH.EQUITY,0.640368876711079,0,0,0,0,0,0,0,0,0.0104830736811219,0,0,0,0,0,0,-0.19743755309962,0,0,0,0,0,0.213509882341191,0,0,0,-0.265270497368284,0,0,0,0,0,0,0,-0.152782181418999,0,0,0,0,0,0.611003814138057,0,0,0,-0.073017108512085,0,0,0,0,0,-0.0884753085477613
X601288.CH.EQUITY,0,0,0,0,-0.0976407769413568,0,0,0,0.126696706142629,0.0068168893241293,0.341040768386418,0,0,0,0.292354396373032,-0.0799888297973856,0,0,0,0,-0.081961315125297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321720882066835
X5.HK.EQUITY,0,0,0,0,0,0.155555495985247,0.390487161668897,0,0,0,0,0,0,0,0.175583680025535,0,0,-1.38777878078145e-17,0,0,0,0,0.0967053480929446,0,0,0,0.04623242209019,-0.131612439053412,0,0,0,0,0,0,0,0,0.0578380449229408,0,0,0.141666293737859,0,0,0,0,0,0,-0.177729523255286,0,0.132567817594026,0,0
X601988.CH.EQUITY,0,0,0,0,0.267779333286452,0,0.00771853476884533,0,0.0795025903803778,0,0.124633152498897,0,0,0,0.165420467750863,0,0,0.109793532379864,0,0,-0.0448506113356747,0,0,0,0.070108625083289,0,0,0,0,0,-0.231341942923442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191520216268963,0.0985665009692044,0
X1299.HK.EQUITY,0,0,0,0,0.113776409089413,0,0,0,0,0,0,0,0,0,0,0.0390174403534801,0,0.136348499876126,0,0,0,0,0,0,0,0.124019075050969,0,0,0,0.0302163783661819,0.0151073960260127,0,0.184166439026532,0,0,0,0.280580506714193,0,0,0,0.0405928960123807,0,0,-0.136691475122875,-0.0227944316346449,0,0,0,0,0,0.170567457983618
X600036.CH.EQUITY,0,0.0595083471443533,0,0,0,0,0,0,0,0.526619904488943,0,0,0,0,0,0,0.0701356281114851,0,0,0,0.241681853942142,0,0,0,0,0,0,0,0.147624980923648,0,0,0,-0.198467776708423,0,0,0,0,-0.166451724361991,-0.00285811122419798,-0.0234472781400452,0,0,0,0.192394975079615,0,0,-0.05128921500304,0,0,0.0305289863830962,0
X601628.CH.EQUITY,0,0.236999616788173,0,0.0587581183128418,-0.0511231261709514,0,0,0,0,0,0,0,0,0,0,0,0.143806323946579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146074110410377,0.136223030343157,0,0,0,0,0,0.151115092136676,0,0.11607095331363,0.107546752984735,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.702964177464007,0,0,0,0,0,0,0,0,0,0,0,0,0.132841255986144,0,0,0,0,0,0.0351150863740583,0,0,0,0,0,0,0,0,0,0,0,-0.00871015599503492,0,0,0.0204076359599245,0,0.00342388060286328,0,0,-0.183233848298198,0,0,0.0476255052126626,0
