,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.216342421830055,0,0.0250646420036512,0.00822587138652527,0,0.382405134086605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252138026987574,0,0.0427368834174577,-1.38777878078145e-17,0,0,0,0,0.0829171300918132,0.0566495442128849,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0986566903651817,0,0,0
X601318.CH.EQUITY,0,0,0.183890863326101,0,0,0,0,0,0.125384295499667,0,0,0,0,0.104903159651514,0.0633148727414974,0,0,0,0,0.152033628981979,0,0.108388745446712,0,0,0,0,0,0.0476286984613307,0.139367657949979,0,0,0,0,0,0,0,0,0,0.0740859837508693,0,0.0139760107095322,0,0,0,-0.110465401465376,0,0,0,0,0,0.0729112035661544,-0.160378321350639
X601939.CH.EQUITY,0.282461900209677,0.230059620211403,0,0,0,0,0,0.493951866999821,0.0800345247482773,0,0,0,0,0,0,0,0,0.029373868346941,0,0,0,0,0,0,0,0,0,0,0,-0.0213103559175229,0,0,0,0.0591135443401592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180194905509587,0
X600036.CH.EQUITY,0,0,0,0,0,0.200696837526098,0,0,0,-0.0786033522185009,0,0,0.0603459227833979,0,0,0.0482663389109936,0,0,0,0.116204335715823,0,0,0,0,0,0,0.442004094018989,0,0.114343606694513,0,0,0,0,0,0,0,0,0,0,0,-0.0775217946837477,0,0,0,0,0,0,0,0,0,0,-0.0442704222291536
X601288.CH.EQUITY,0,0,2.16840434497101e-19,0,0,0,0,0.498141512640317,0,-0.0751079146527203,0,0.0354294934217025,0,0,0,0,0.00790555388624135,0,0,0.0638483166432413,0,0,0.0610151611588053,0,0,0.140546821915789,0,0,0.089730279860734,0,0,0,0,0.0897956913171133,0,0,0,0,0,0,0,0,0,0,0,0,0.0343365926902507,0,0,0.0205137986384736,0.0558968136528494,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0971908802521002,0,0.214066906136473,0,-0.0315885576714339,-0.0304609634042409,0,0,0,0,0,0,0,0,0,0.186300761749418,0,0,0,0,0,0,0,0,0,0,0.142712628941927,0.0648349415676524,0,0,0,0.169495916488751,0,0,0,0.18823718972933,0,0,0,0,0,0.218898542977764,0,-0.0857955277440519,0
X601628.CH.EQUITY,0.00943976946861494,0,0,0,0,0,0,0,0,0,0,0,-0.00052645999740517,0,0,-0.0757915719706113,0.159105091267127,0,0,0,-0.0126016960958547,0,0,-0.138933863338621,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.441150544555374,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-2.71050543121376e-20,0
X601988.CH.EQUITY,0.0378306480415533,0,3.46944695195361e-18,0,0.446329423323879,0,0,0,0,0,0,0,0,0,0,0,0,0.396380381270451,0.136073736602473,0.0241481044557708,0,0,0,0,0,0,0,0.073475682833964,0,0,0,0,0,-0.0256017234260236,0,0,0,0,0,0,0,0,0,0,-0.0627816032933113,0,0,0,0,0,-0.0378548529361047,0
X5.HK.EQUITY,0,0,0.0871187960312327,0,0,0,0,0,0,4.33680868994202e-19,0.142092446654767,0,0,0,0,0,0,0,0,0,0,0,0.137571135635222,0,0.0920045609327427,0,0,0,0,0.0165608790320035,0,0,0,0.120178641786185,0,0,0,0,0,0,0.342247579072343,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.0996705985784123,0,0.0605980947989004,-0.113016205285791,0,-0.0825533697481455,0,0,0,0,0,0,0,0,0,0,0,0,0.0269484930369609,0,0,0,0,0,0,0,0,0,0,0,-0.217334664209544,0,0,0,0.0908571674894667,0,0,0,0,0,0.538784567844082,0,0,0,0,0.108327840278861,0,0.170306231898656,0
