,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.614487248402627,0,0.00946201142386925,0,0,0,0,0.00823688880578774,0.0919638304055227,0.0824566743273554,0,0,0,0,0,0.0214868480483001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103004157687499,0,0,0,0,0.0258984117605998,0,0,-0.0275852042644374,0,0,0
X601318.CH.EQUITY,0,0,0,0.100240450176249,0,0,0,0,0.0546129313111713,0,0,0,0,0,0,0.0083649929221688,0,0.243062124043021,0,0,0,0,0,0,0,0.0347921732589392,0,0,0.0500229658156955,0,0,0,0.101082441909336,0,0,0,0,0,0,0.19109217237461,0.0866305314259269,0,0,0,0,0,0.0821056092227244,0,0,0,0
X601939.CH.EQUITY,0.168575614888307,0,0,0.287477828830607,0,0.264812307002055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865216118598153,0,-0.0112375110785029,0,0.0864372425546882,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.0447668432233997,0,0,0,0
X601288.CH.EQUITY,0.20809847645465,0,0.197705910972234,0,0,0.0532361881879281,0,0,0,0,0,0,0,0,0,0,0,0.1344416119615,0,0,0,0,0,0,0,0.0989703584353971,0.10974445226379,0,0,0.011533069871241,0,0,0,0,0,0,0,0,0,0.103724480910263,0,0.0421582720995991,0,0,0,0,0,0,0,0,-0.0942720057473447
X5.HK.EQUITY,0,0,0,0,0,0,0,0.461044632199607,0,0,0,0,0,0,-0.00541778764012808,0.123157207425425,0.210811106512965,0,0.170800247120374,-0.0922483881158495,0,0,0,0,0.310551264330788,0,0,1.38777878078145e-17,0,0.0290623293943524,0,0,0,0.00398662732777929,0,0,0,0,0,0,0,0.0363830096967626,0,0,0,-0.720926735938556,0,-0.158457393441995,0,0.140536510102113,0
X601988.CH.EQUITY,0,0,0.108567004471549,0,0.0352962404663622,0,0,0,-6.93889390390723e-18,0,0,0.0629761228252095,0,0.0570352476241394,0,0,0,0.00584434596851239,0,0,0,0,0.608751331481129,0.0148741192649709,0,0,0,0,0,0.102351673886487,0,0,0,0,0,0,0,0,0,0.045326935089288,0,0,0,0,0,0,0,0,0,0.0842748527135174,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0290083012567301,0,0,0,-0.0208161631088599,0,0,0,0,0.0741492025442314,0,0,0,0,0,0,0,0.681864507645588,0,0,0.0267976311185504,0.093673515428346,0,0,0,0,0,0,0,0,0,0,0,0,0.0705843726898484,0,0.0490549488683048,0,0,0,0,0,-0.00665446213996729
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0422407450171173,0,0,0,0,0.257369006064118,0,0,0,0.16858969489363,0,0,0,0.0707283335944099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.214201862299114,0,0,0,0,0.0313275115769172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570803666745062,0,0,0,0,0,0,0,0,0,0,0.399895066206211,0,0,0,0.230824158294506,0,0.027847689114463,0,0.00139754442677811,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0616400079314454,0,0,0,0.144688477032029,0,0,0,0,0,0,0.203232169017575,0,0,0,0,0,0,0,0.243313701996399,0,0,0,0,0,0,0.0778531919535336,0,0,2.16840434497101e-19,0.044572474919298,-0.0071102315898517,0,0,0.0077819259642158,0,0,0.239753844582255,0,0,0,0,0.0361761754630509,0,0,0,0.0161437933012997,0,0
