,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.109381400489549,0.0907390559821123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156314186812305,0,0,-0.149124538837682,0,0,0,0.0253518466608437,0,0.557480000327172,0,0,0.141235359584449,0,0,0,0,-0.0302287463380555,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.116692228823483,0,0.137195954528888,0.0206113134367744,0,0,0,0,0,0.0228238864415881,0,0,0,0,0.0404312572692485,0,0.110126670335088,0,0,0,0,0.0101944265174435,0,0.0682704227160781,0.0424866068444597,0,0,0,0,0.31224750332466,0,0,0,0,0,0,0.0866045096800256,0,0.0107108208294542,0,0,-0.0453550922102187,0,0,0
X601939.CH.EQUITY,0.282795846582982,0,0,0,0.0642797900412245,0,0,0,0,0,0,0,0,0,0,0,0,0.165926218711383,0,0,0.0154492908492409,0,0,0,0,0,0,0,0,0.0712322997275945,0,0,-0.201756278180396,0,0,0,0,-0.00627114425933332,0,0.474441100523197,0,0,0,0,0,0,0,0,0,0,-0.049950003472117
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.362644237275911,0.158070302555702,0,0.579495890573955,0,0,0,0.330338425275232,0.111474002009606,-0.27923230654874,0,0,0,0,0,0,0,-0.191543307768494,0,0,0,0,0,0,0,0,-0.599789416035659,0,0,0,0,0,-0.0394693505853539,0,0.271838967160092,0,0,0,0,0,0.277804576795525,0,0,0
X5.HK.EQUITY,-0.0476097839554894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490964305346788,0,0,0.447999993057778,0,0,0,0,0.0530312359834694,0.092179060238417,0,0,-0.112835393460812,0,-0.0272375559183811,-0.164244994120509,0,0,0,0,0,0,0,0,0,-0.0723573623305322,0,0.174921386923018,0,0,0,0,0,-0.125167584658619,0,0
X601988.CH.EQUITY,-0.243830327195275,0,0,-0.0254263641442081,0.451859352803716,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.650457595279581,0,-0.0939271189116358,0,0.0361450228721315,0,0,-0.500282102156093,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.118633608543465,0,0,0,0,0.105279864824342,0,0,0,0,0
X600036.CH.EQUITY,0,0,-0.107583829899067,0,0,0,0,0,-0.0103446107555558,0.121321232768212,0,0.623925018725208,0,0,0,0,0,0.00827647987597481,0,0,-0.0274074391289935,0,0,0,0,0,0,0,0.014930181248612,0,0.135211453833862,0,-0.111968150385615,0,0,0,0,0,0,-0.0160733183777676,0,0,0.151639083923772,0,0,0,0,0,0,0,-0.295549608016887
X1299.HK.EQUITY,0,0.0620498353367964,0.000264443887196017,0,0.179582737870879,0.00145604360241412,0,0,0,0,0,-0.0256195444923144,0,0,0.104185294111726,0.00689406479611705,0,0,0,0,0,0,0,0,0,0.219805908434616,0,0,0,0,0,0.155703218366595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.095514116633753,0.0444550700189989,0.107314259736043,0,0,0,0,0,0,0,0,0,0.347706834240553,0,0,0,0,0,0,0.0856075772729751,0,0.0375189681075536,0,0,0,0,0,0,0,-0.0486212941296744,0,0,0,0,0.12043147871358,0.159131330330691,0,0,0,0,0,0.0506545736715018,0,-0.105956416499679,0.0953942830620334,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.591806275666354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.244170812731965,0.0941662329318979,0,0,0,0,0,0,0,0,0,0,0,-0.0556714345178999,-0.0445684233480387,0,0,0,0,0,0.0449266853255939,0,0,0,0,0,0
