,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.422307680042463,0.110116472166402,0.0898344979154643,0,0,0,0,0,0,0,0,0,0,0,0.0719900383169619,0,0,-0.0437578305876115,0,0,0,0.0335409479104824,0,0.0987452330842988,0,0,0,0,0,0,0.0036898844238623,-3.46944695195361e-18,0,0,0,0,0,0.0977187649281117,0.0290302366128669,0,0,0,0,0,0.232335011635067,0,-0.104194919580561,0
X601318.CH.EQUITY,0,0,0,0.137989319984059,0,0,0,0,0.152954415852339,0,0.100745603688927,0,0.0142809383922463,0,0,0,0.0258042619407459,0,0.133278529649135,0,0.275384179399452,0,0,0,0,0,0,0,0.10024237420726,0,0,0,0,0,0.0147181620233253,0,0,0,0,0,0,0,0,0,0.0130996103177599,0,0,0,0,0,0,-0.148680103193635
X601939.CH.EQUITY,0.264863295042064,0,0,0,0.138080322772969,0,0,0,0,-0.0363689584958238,0.105519242837924,0,0,0,0.0653246937664126,0,0,0,0,0.0977106097229501,0,0,0,0.269525632252077,0.220902947636984,0,0,0,0.00376799900907012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.199313419803174,0,0,0,0,0,0.136722222425058,0,0,0,0,0.196486084289362,0,0,0,0,0.0375207252185304,0,0,0,0,0,0,0,0.0549117955176167,0,0.259766487136667,0,0.0305311561922437,0,0,0,0,0,0,0,0,0,0,0.0117441334697882,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.1120253593338,0,0.105223548242998,0,0,0.0583467988549551,0,0.393385968239475,0,0,0.0236555381940106,0,0,0,-0.0320768395278438,0.0540614663464997,0,0,0,0,0,0,0.00682533765779768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202730052399607,0,0,0,0,0,0.107378500890868,0
X601628.CH.EQUITY,0.0848910356985467,0,0,0,0,0,0,0,0,0.0223750997410903,0,0,0,0,0,0,0.196784945495165,0,0,0,0,0,0.136009270278226,0,0,0,-0.0670775286737188,-0.0985724614606592,0,0,0,0,0.0695498145278318,0,0,0,0.655405298158458,0,0,0,-0.040265969333293,0.17883083196696,0,0,0,0,0,0,0,-0.0213859118946061,0,-0.0524070114021209
X1299.HK.EQUITY,0,0,0,0,-0.0746548472807667,0,0,0,0,0.0710790609429274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213741131116487,0,0,0,0,0,0,0,0.0137995971748635,0,0,0,0.0266855151265044,0,0.339134366908979,0.282404306712241,0,0.21755780781172,0,0,0,0,0,0.30547263000847,0,0
X601988.CH.EQUITY,0,0,0.0861962580929851,0.168702947586308,0.148373337407756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327563958557606,0.0268372576564529,0,0,0,0,0,0,0.261268329537935,0.119414602118247,0.165755958254671,0,0,0,-0.0462800867257554,0,0.00735116042489505,0,0,0,-0.0858414051938595,0,0,0,0,0,0.0469881952028995,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0304390019070042,0,0,0,0,0,0.177657121457322,0,0,0,0,0,-0.203118290194566,0.0433049342677257,0,-0.0435272703136964,0,0,0,0,0.0454745330703058,0.218693492997349,0,0.059822781496942,0,0.35087947277438,0,0,0,0,0,0,0,0.0499388020658157,0,0,0,0.207723866942525,-0.045309491202411,0,0.37504988507513,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.188501131011145,0,0,0.186455216029591,0,0,0,0,0,0,0.210197568614784,0.00876237536624663,0,0,0,0,-0.138930012723257,0,0,0.257946386889042,0,0,0,0,0,0,0,0,-0.00976136091498605,0.122228720142414,0,0,0,0,0,0,0.290955005561271,0,0.0654449956036534,0,0,0,0,-0.179538173890696,0,0,0.154871967146897,0.0910083395178973,0
