,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X600918.CH.Equity,X600837.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601788.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0358399911809322,0,0.0946472940050204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0953671277608949,0.453024484012448,0,0.684586668003286,-0.0684372277683038,0,0.151997482066227,0,0,0,0,0,0,0.0173417235139004,-0.250846167050397,0,0,0,0,0,0,0,0,0,0,-0.28292174841146,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.106317976872097,0.00899791201157825,0.098176788338724,0,0,0.047230500726304,0,0,0,0,0,0,0,0,0,0.267693146627556,0,0,0,0,0,0,0,0,0.140733449031376,0.037215145526778,0,0,0,0,0,0,0,0,0,0.197635306553529,0,0,0,0,0,0,0.0524293418339303,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.841505762376531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00858924062505071,0.0690984647259291,0,0,0,0,0.0934468703797283,0,-0.00978608194515057,0,0,0,0,0,0,0.0562268729573051,0,0.027345334739526,0,0,0,-0.0582556037298576,0,0,0,0,0,0,0,-0.0639463478885651
X601288.CH.EQUITY,0,0,0.88152439697772,0,-0.0746227242961318,0,0,0,0,0,0,0,0,0,0.0206270242868462,0,0.0636638512405297,0.118237392164445,0,0,0,0,0,0,0,0,-0.0312732460413756,0.0527196713104026,0,0,0,0,0,-0.0176114688798132,0,0,0,0,0,0,-0.109324845113062,0,0,0,0,0,0,0,0,0,-0.0356501570458991,0
X601628.CH.EQUITY,0,0.0437500013494387,1.73472347597681e-18,0,0,0,0.290315439320308,0,0,-0.0125667326361485,0,0,0,0,0,0,0,0,0,0,0,0,0.0213778817548092,0,0,0,0,0.0227836345616047,0,0,0,0,0,0,0,0,0,0.161641789781228,0,0.17094539332696,0,0,0,-0.0261002697159601,0,0.0796544340299994,0,0.118371712592071,0,0.0778871158550864,0.102358530661275,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19677988059515,0,0,0,0,0,-0.237450113889089,-0.203674858476556,0,0,0.027532945894024,0,0,0,0,0,-0.06190383697507,0,0,0,-0.0682333626192615,0,0,0,0,0,0,0,0,0,0,0.0347346868739613,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.391014743671847,0,0,0,0.0641585310035116,0.0336894591857435,-0.0147779005801211,0,0,0,0,0,0.0730837984113736,0,0,0,0.0237029860852574,0,0,0,0,0,0,0,0.134098948129316,0,0,0,0,0,0.249691214599485,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481453472103308,0,0,0.0533759004799091,0.0503028475648285
X1299.HK.EQUITY,0,0,0,0,0.104392051692531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151008610135716,0,0,-0.0542511388621997,0,0,0,0,0,0,0.169471466667316,0,0,0,0,0,0.111237623968641,0.0852396011233932,0.0705655337422832,0,0,0,0.122509064898013,0,0,0,0,0.378738821433283,0,0,0.0780453210412025,0
X5.HK.EQUITY,0,0,0,0,-0.0711166657522395,0,0,0,0,0.0361750842821327,0,0,0,0,0,0,0.198199355414713,0,0,0,0,0.266928922225693,0,0,0,0.212136372004746,0,0.131390742222646,0,0,0,0,0,0,0,0,0,-0.0218946250249187,0,0,0,0,0,0.182554531376366,0.0351742637744244,0,0,0,0,0,0.196265191375153,0.187755608447816
X388.HK.EQUITY,0,0.306375223369681,0,0,0,0,0,0,0,0,0,0,0,0,0.0283151453601825,0,0,0,0,0,0.549374999145033,0.245160643290833,0,0,0,0,0,0.222636674495628,0,-0.194235490832001,0,0,0,0,0,0,0.00350611932585509,0,0,0,0.033716691145662,0,-0.505267879106211,-0.00404763680569701,-0.144555411334296,0,0.0225802040194933,2.77555756156289e-17,0,0,0,0
X601658.CH.Equity,0,0,0,0.232974040574219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224878170604513,0.0490389581754907,0,-0.110390647232761,0,0,0,0,0,-0.131661779925173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387437302883834,0,0,0.0634944339562402,0,0,0,0.00233394542537267,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0.00514069004488155,0,0,0,0,0.236401543668395,0,0.065565079806946,0,0,0,0,0,0,0,0,0,0.0494096178074019,-0.00395684625929772,0,0,0,0,0,0,0.340925519400178,0,0,0.0604671519205347,0,0,0,0.0658408677908347,0,0,0,0,0,0.0036947340820547,0.0929828726412309,0,1.38777878078145e-17,0,0.0150472396114585,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.0491939703954788,0,0,0.421248160278606,0,0,0,0,0,0,0,-0.0343752799697736,0,0,0,0,0.233930596879695,0,0,0,0,0,0,0,0,-0.0427151928410799,0,0.196612709025941,0.0233537901987943,0,0,0,0,0,0,0.010288373201732,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.00525647691692978,0,0,0,0.577561109559611,0.00908791751401248,8.67361737988404e-19,0,0,0.045777966561069,0,0,0,0,0.0934399892481104,0.0761035473821195,0,0,0,0,0,0.02635650311857,0,0,0,0.0370180980816824,0,0,0,0,0,0,0.0877261659454541,0,0,0,-0.0294898832624543,0,0,0,0,0,0,0,0,0,0,0,0.0270139984575486,0,0
