,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.426464447001479,0,0,0,0,0,0,0,0,0,0,0,0.0695606039301465,0,0.138455409330237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681721463743824,0,0,0,0,0,0,0,0,0,0.0777912824183818,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.183865227308956,0.187900623675076,0,0,0.00792303372721981,0,0,0,0,0.223410762126533,0,0,0.0656675237021985,0,0,0,0,0,0.147919017386456,0,0,0,0,0,0,0,1.73472347597681e-18,0.165346412715252,0,0,0,0,0.0536440153905048,0,0,0,0,0,0,0,0.0412920568594256,0.0633659997003791,0,0
X601939.CH.EQUITY,0,0,0,0.725100069812801,0.0318654351407277,0.0537870756391191,0,0,0,0.234245651503023,0,0,0,0,0,0,0,0,0,0,0.0502144392734872,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,-0.0233077454155353,0,0.0230729490686551,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,3.46944695195361e-18,0,0,0,0,-0.180375953746718,0.0847164642345459,0,0.6351990752131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036659854440476,0.0523529503612254,0.0458388679960722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119318279804337
X5.HK.EQUITY,0,0.0653692143712231,0,0,0,0.14661848659828,0,0.31335276257215,0,0,0,0,0,0,0.0102612413765405,0,0,0,0,0,0,0,0,0,0,0.011036378357103,0,-0.181632119415371,0,0,0,0,0,0,0,0,0.116737052425908,0,0,0.287749049363759,0,0,0,0,0,-0.0867447734688846,0,0,0.0543200882880852,0,0
X601988.CH.EQUITY,0,0,0,0,0.364796864261752,0,0,0,0,0,0,0,0,0,0,0,0,0.0832925149572961,-0.107986537215212,0,-0.0881704771184498,0,0,0,0.290689455127672,0,0,0,0,0,0,-0.247766807917615,0,0,0,0,0,0,0,0,0.130991907491472,0,0,0,0,0.0363546644451668,0,0,-0.028545137568928,0.140137510737788,0
X600036.CH.EQUITY,0,0.111670140836121,0,0,0,0,0,0,0,0.396300208232177,0,0,0,0,0.0412015629661084,0,0.160809320582293,0,0,-0.109479643625542,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.20976422934674,0,0,0,0.0419249753129559,0,0,-0.0292759877816603,0,-0.112657619652513,0.0720651841133678,0,0,0.201619176015428,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.191331346129056,0,0,0,0,0,0,0,0.089801882899819,0,0,0,0,0.193726277850629,0,0,0,0,0,0,0,0.0316620143959789,0,0.0849512104905173,-0.209888945659013,0,0.0697832328076853,0,0.0582169486213706,0,0,0,0.409088842543328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586779992014364
X601628.CH.EQUITY,0,0.109959169324016,0,0.00633654998494281,-0.0905859199989561,0,0,0,0,0,0,0.0298302450882435,0,0,0,0,0.180303569268442,0,0,0,0,0,0,0,0,0,0,0.0153073937014723,0,0,0,0,0,0,0.425346864056128,0,0,0,0,0,0,0.2023647096074,0,0.0851535651343801,0.0701399955981089,-0.0203539116986208,0,0,0,0,2.16840434497101e-19
X601328.CH.EQUITY,0,0,0.085874063337719,0,0,0,0.397744012830992,0,0,0,0,0,0.434576081436696,0,0,0,0,0,0,0,0.151512142365888,0,0.237588427311143,0,0,0,0,0,0,0,0,0,-0.113931819806968,0,0,0,-0.0666455386232242,0,-0.125883714202576,0,0,0,0,0,0,0,-0.139553821115598,0,0,0,0
