,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,-0.0402566568262094,0,0,0,0,0,0,0,0,0.286892963408482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108745210313391,0,0,0,0,0,-0.194688652051339,0,0.00170619283349854,0,0,0,0.592717211854438,0.0234233529465184,-0.0905133501628202,0,0,0,0,-0.0656329582169721,0,0,0,0.104254693154138
X601318.CH.EQUITY,0,0,0,0,0,0,0.138935240315951,0,0.209714462344818,0.0156259769404728,0,0,0,0,0.0331256303175743,0,0,0,0,0,0,0,0,0.0365891219932453,0.0684074067295169,0,0,0,0.0728538681799106,0.0331187849824745,0,0,0,0,0,0,0,0.219704741593935,0,0,0,0,0.0478813704974111,0,0.0386178764108086,0,0,0,-0.0198449779469914,0,0
X601939.CH.EQUITY,0.374433268181933,0,0,0,0,0.0489084241320191,0,0,0,0,0,0,0,0,0,0,0,0.293083207837978,0,0,0,0,0,0,0,0,0,0,0.00461368890164845,0.0700946597932531,0,0,0,-0.216415771142667,-0.172154316295062,0,0,0,0.466963868565229,0,0,0,-0.0313759834570645,0.0908207838314287,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.110824925640753,0,-0.216801504790909,0.193908085473926,-4.33680868994202e-19,0.455777341577474,0,0,0,0.13753777996465,0.0725481353802378,-0.198622866858241,0,0,0,0,0,-0.0345595637995461,0,0,0,-1.73472347597681e-18,0,0,0,-0.687786903723431,0,0,0,0,0,0,0,0,0,0.295282138918107,0,0,0,0,0,0,0.107248208789977,0,0,0
X5.HK.EQUITY,-0.156342754900665,-0.0309227657581277,0,0,0,0,0,0.0916594081793733,0,0,0.0461768965852491,0,0,0,0.346904575504669,0,0,0,0,0.458209027569297,0.242735997944897,0,0.0996639433612227,0,0,0,0,0,0,0,0,-0.216290694745444,0,0,0,0,0,0,0,0,0,-0.13748888855993,0.240366834752731,0,0,0,-0.0759980478479937,-0.145845655569994,0,0,0
X601988.CH.EQUITY,0.215050852603321,0,0,0.336039733136549,0,0,0,0,0,0,0.191560903989582,0,0,0,0,0,0.241388656228674,0.0189864475419515,0,0,0,0.0169709394775503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0711747898516741,0,0.0726161129121255,0,0,0,0,0,0.254438247641552,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0328239923935568,0,0,0.66322004816311,0,0,0,0,0,0,0,0,0,0,0.118706413432461,-0.0566777270946549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.324571654326188
X1299.HK.EQUITY,0,0.103355173023769,0,0,0.0735756171785116,0,0,0,0.0987016861583224,0,0,0,0,0.0400380011299093,0,0.176533336472149,0,0,0,0,0,0,0,0,0,0.083781982604418,-0.0118788857001896,0,0,0,0,0,0.240427058727632,0,0,0,0,0,0,-0.0632086815252925,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0615534876083417,0,0.0727952693749105,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.320504084775575,0,0,0,0,0,0,0,0,0,0.0942768636469277,0.0620579534658401,0,0,0,0,0,0,-0.0785407350223009,0,0,0,0.0764969983003238,0,0.207640797527085,0.0313516207120141,0,0,0,0,0,-0.0277253120266125,0.116921403109962,0,0,0,0,0
X601328.CH.EQUITY,0,-3.46944695195361e-18,0,0.0153578331304892,0,0,0.632505101080362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277819558700363,0,0,0.120766035468377,0.0598379063787931,0,0,0,0,0,0,0,0,0,-0.0185143624660373,0,0,-0.0900761442485449,0,0,0,0,0.0452652898052502,-0.135557980316283,-0.0295516310874165,0,0,0,0
