,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.284024473093871,0.00359254515663706,0.0802901591255416,0,0.0814500034660296,0,0,0,0,0,0,0,0,0,0,0.220543073298438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.120511860585023,0,0.0567636516234352,0,0,0.0182301144354173,0,0.197817127212582,0,-0.0967927341247257,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.069690692668177,0,0.118563028508025,0,0.0191133710146537,0,0,0.030377577087013,0,0,0,0,0.228536669204815,0,0.264862325950254,0,0,0,0,0,0,0.0810009772554583,0,0,0,0,0,0,0.0819589425647165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167542715914284
X601939.CH.EQUITY,0,0,0,0.317916849977415,0,0,0.0309178848049585,0,0,-0.0344741432674619,0,0,0,0,-8.67361737988404e-19,0,0,0.103504895518041,0,0.0340477004502673,0,0,0,-0.0412554100110057,0.550651804509611,0.132286846444256,-0.12673607052627,0.0381220570264831,0,0,0,0,0,0,0,-0.154069998553266,-4.33680868994202e-19,0,0,-0.0508891032707448,0,-0.0512401942622371,0,0,0,0,0,0,0,0,0,0.0319293962290235
X601288.CH.EQUITY,0.210204485791842,0,0.11362468908305,0,0,0.018520456054241,0.193080617092022,-0.0259423996623001,0.101915852171476,0,0.0607232095375413,-0.0648885415164672,0,0,-0.0490566587253164,0.168467139411286,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226913804499923,0,0,0,0,0.0680179710978133,0
X600036.CH.EQUITY,0,0.19495318281171,0,0,0,0.0455361293983198,0.0814762511318739,0.111518527494168,0,0,0,0,0,0.199569929900367,0.0529024502406166,0,0,0,0,0,0,0.0676673699137072,0,0,0,0,0,0,0.323604704240421,0,0.0634218449469594,0,0,0,1.73472347597681e-18,0,0,0,0.014525227729944,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0704325736591771,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.111012783621369,0,0,0,0,0,0,0.190563552905849,0,0,0,0,-0.0721929241517413,0,0,0,0.146426903463707,0,0,0,0.626343636243896,0,0,0,0,0.094775177645667,0,0,0,0,0,0,0,0,0,-0.0476622588639344
X601988.CH.EQUITY,0.0707564325212,0.105635496900776,0.0586399321384027,0.0965635216757837,0.327305544762841,0,0,0,0,0,0,0,0,0,0,0.163441994292759,0,0,0,0,0,-0.0198732732897693,0,0,0,0,0,0.0716619402112266,0,0,0.0739517122396329,0,-0.127698259846638,0,0.240952591475208,0,0,0,-0.0711722024929586,0,0,0,0,0,0,0,0,0,0,0,-0.0506276964680819,-6.93889390390723e-18
X1299.HK.EQUITY,0,0,-0.206576179053654,0,0,0,0,0,0,0.166764808731772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489491081027023,0,0.0705419825069719,0,0.0332659164738049,0,0,0,0.0684197292150019,0,0,0,0.0657245577000904,0,0.20444110337957,0.22471619754927,0.0479794984647151,0.10403591640538,0.103105585488568,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0.0189067256960631,0,0,0.0134055903544272,0,0,0.0311310377214279,0,0,0,0.0934742936343364,0.0537538904129491,0,0,0,0,0,0,0,0.0899483877749191,0,0,0,0,-0.0569419750856052,0,0,0,0,0,0,0,0,0,0,0.535196005392132,-0.0114239354117762,0,0.213776431976842,0,0.159192362881168,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,-0.197158673916273,0,0,0,0,0.0919675685738096,0,0,0,0,0,0,0.0169794220527977,0,0,0,0,-1.73472347597681e-18,0,0,0,0.337891975250068,0,0,0.190863945753232,0,0,0,-0.0110639869196747,0,0.0324931213623173,0,0,0,0,0,0,0.271670694623238,0,0,0,0,0.190108655341547,0,-0.0319007761698348,0,0,0,0.0879616681811721,-0.0219413853712352
