,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.260087922448596,4.33680868994202e-19,0.0525046542304937,0,0,0.28532385027311,0,0,0,0.128908654034427,0,0,0,0.0386722075920122,0,0,0,0,0,0,0,0,0.139466113672939,0,0.0176192351754488,0,0,0,0,0.0240734839616981,0,0,0,0,0,0.123593501418609,0,0,0,0,0,0,0,0,0,0,-0.0170382235918707,0,0,0
X601318.CH.EQUITY,0,0,0.244244954451554,0,0.0198709976118109,0,0,0,0.0342280624752101,0,0,0,0.0507833551121883,0,0.155165095179376,0,0,0,0,0,0,0.117263139957042,0,0,0,0,0,0.162553440551261,0,0,0,0,0,0,0,0,0,0,0,0.0635644818331498,0.051181901462289,0.0522862699546231,0,0,0,0,0,0,0,0,0,-0.065081092195173
X601939.CH.EQUITY,0.501539265493391,0.276057538963283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22811482937214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958963819264028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071169547828786,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.0465815525030645,0.495929540922683,0,-0.0676105701603832,0,0.0708771985762389,0,0,0,0,0,0,0,0,0,0.0243533198162008,0.0147224733132553,0,0.127921105424317,0,0,0.113678899462516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796037518364837,0,0.0089594673567386,0
X600036.CH.EQUITY,0,0.0792527818994839,0,0,0,0.0593701638319013,0,0,0.0351979600408038,0,0,-0.113286399158106,0.116275416253934,0,0,0.194188266905026,0,0.189084382195197,0,0,0,0,1.0842021724855e-19,0.317399417497776,0,0.0700390295412176,0.013518044715005,0.0144096301311903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141831593538914,-0.0316583959406392
X1299.HK.EQUITY,0,0,3.46944695195361e-18,-0.089126396823688,0,0,0,0,0,0.180968726092935,0,-0.0511225465045652,0,0,0,0,0,0,0,0,0.0468440014757083,0,0.154427788962119,0,0,0,0,0,0,0,0,0,0.105751446372762,0,0,0,0,0.148274021785571,0,0.134912696436701,0,-1.73472347597681e-18,0.114558498113166,0.0447410023694712,0,0,0,0,0.204750930686921,0,0,0
X601628.CH.EQUITY,0.110093398466466,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.169994922178466,0,0,0,0.238550877590302,-1.73472347597681e-18,0,0,0,0,0,-0.131659355342278,0,0,0,0,0,0,0,-0.0173350790573508,0,0.589857362773925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154479746488567,0
X601988.CH.EQUITY,0,0,0.0746613461495486,0.490654776355706,0,0,0,0,0,0.0748735293636679,0,0,0.117118315969285,0,-0.0108317128194017,0,0.151405673968068,0,0.0164827830539704,0,0,0,0.0545471148669618,0,0.0331774924186729,0,0.0211136943742031,0,0,0,0.0558006874908936,0,0,0,0,0.0305671979143065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.213213962831031,0.141924566538374,0,0,0,0,0,0,-0.161449396925551,0,0,0,0,0,0,0,0,0,-0.00868796199180995,0,0,0.122924988760123,-0.006526086480544,0,0.164847877044418,0,0,0,0,0,0,0,0,0,0,-0.0889078991041135,0,0,0,0,0,0,0.29426791625071,0,0,-0.114789820392443,0.188020285828539,0,0,0.135301465006316,0
X388.HK.EQUITY,0,0,0,0,-0.126031002899093,0.300285954430049,0,0,0,0,0,-0.0328990880386867,0,0,-0.0371759284962044,0,0,0,0,0.472929613132962,-0.130135371681967,0,0,0,0,0,0,0,0,0,0,0.00513028416271438,-0.133116694014289,0,0,0,0,0,0.164622853206811,0,0,0,0,0,0,0,-0.0986463745425929,0.0820293028700226,0,0,0.132607818610045,0
