,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.244209421121589,0,0.133784484071207,0,0.0384456109270896,0,0,0.250279993994937,0.0714576487734837,0,0.107489128678087,0,0,0,0,0,0,0.0598182348353972,0,0,-0.0873036088674398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590481383462946,0,0,0,0,0,0,0,0,0,0.0518154760922888,0.0131499101496024,0,0,0,0,0
X601939.CH.EQUITY,0.462108323255557,0,0,0.0176189375842398,0.000396548456696996,0,-0.0311177500851132,0,0,0,0.192508855102091,0,0,0.226278506162005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.00857971972173726,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.232925704869547,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019979175808148,0,0,0,0,0,0,0.152663598154382,0,0,0.0792287041461669,0,0.173923576305147,0.183717057666238,0,0,0,0,0
X601288.CH.EQUITY,0.35816000338174,0.0429046737451652,0,0,0.392897428572258,0,0,-0.0203082788304899,0,0,0.069140590149253,0,0,0,0.107232729712116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020161307135872,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.0142827259999404
X601988.CH.EQUITY,0,0.052500195407383,0,0.318617557118086,0,0,0,0,0,0,0.181454674388567,0,0.082197215072829,0,0,0,0,0,0.199328074287086,0,0,0,0,0,0,0.040060377581265,0,-0.00841325418624307,0,0,0.0784729760874446,0,0,-1.38777878078145e-17,0,0,0,0,0,0.0645466010607827,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0210325840011211,0,0,0,0,0,0,0,0,0.413718643106049,0,0,0,0,0,0,0,0,0,0.0529784871734491,0,0,0,0.129785431578302,0,0,0,0,0,0,0,0,0,0,0.0833123517033475,0,0,0.0595002586455015,0,0,0,0,0,0,0,0,0,0.260757858902234,0,0
X1299.HK.EQUITY,0,0,0,0,8.67361737988404e-19,0.0197250031537646,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0305208356915546,0,0.178043436810229,0.0698262120530245,0,0,0.0921049964790373,0,0,0,0,0,0,0.130849987378844,0,0,0,0,0.237373959026457,0,0,0,0,0,0,0,0,0,0.022828962735357,0,0,0,0.208599769964059,0,0,0,0
X5.HK.EQUITY,0,-0.142779953765839,0,-0.16009161318267,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0109991499320793,0,0,1.24984665045316,0,-0.787847755242816,0,3.46944695195361e-18,-0.04116909956522,0.476274799415615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42545281720799,0,0,0,0,0,0,0,0,0.126715757737112,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.109519495559187,0,0,0,0,0,0,0,0,0.229454342362145,0,0.121077035644323,0,0.196902180332468,0,0,0,0.0816858011061058,0,0,0,0,0,0,0.0161813096345681,0,0,0,0,0,0,0,0,0,0,0.0460663309996185,0,0,0,0.0522849209618046,0
X601658.CH.Equity,0,0,-0.220937811030208,0.285726253403955,0,0,0,0.0936742993072074,0,0,0,0,0,0,-0.263649352280144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710456868053727,-0.0149922731506153,0,0,0,0,0,0,0,0,0,0,0,-0.102219867653343,0,0,0,0.745702519311957,0.0998733376447847,0,0,-0.108337379934982,0,0.123253730700041
X601328.CH.EQUITY,0,0,0,0.311340349786676,0,0,0,0,0,-0.0310844592414736,0,0,0.0835532090958497,0.436060625473602,0,0,0,0,0,0.126463032888758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363419551238911,0.00284479012141688,0,0,0.0361300820248129,0,0,0.0323405791055924,0,0,0,0,6.93889390390723e-18,0,0,0,0,0
X601166.CH.EQUITY,0,0.0916042157589335,0,0.0161572128668928,0,0.158758609860199,0,0,0,0,0,0,0,0.0369741128284189,0,0,0,0,0.0245459033229793,0,0,0,0,0,0,0,0,0,0,0,0.310105384532907,0,0,0,0,0,0,0.0706639570202408,0,0,0,0,0,0,0,0.226353559076066,0,0,0,0.0848581671616043,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,-0.0796095698858066,0,0,0,0,0.0471770266818888,0,0,0.544218433554115,0,0.18695451437094,0,0.156128961367077,0,0,0.0366030033423612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.344296721782392,0,0,0,0,0,0,0,0,0.211094331304522,0,0,0,0,0.151091534277685,0,0,0,0,0,0.0317539534553818,0,0,0,0,0,0,0,0,0,0.126639816374513,0,0,0,0.121940794163172,0.0067514949473409,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.0493790055468671,0,0,0,0.493523368477561,0,0,0,0.100410165497068,0,0,0,0,-4.33680868994202e-19,0,0,0.0274507096180834,0,0,0,0,0,0,0.0528398248526401,0,0,0,0,0,-6.7762635780344e-21,0,-1.73472347597681e-18,0,0,0.038774471207168,0,0,0,0,0.0633571435981649,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0.111902610557165,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.059496728106649,0,0,0,0,0.108884186049936,0,0,0,0.0624150223804102,0,0,0,0,0,-0.0795640106893535,0,0.196834472381058,0.0588702767774991,0.234422387721436,0,0,0,0.249273974038062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0131588169234946,0,0,0,0,0,0,0,0.293627225360621,0,0.171255628304138,0,0,0,0,0.00819420186082673,0,0,0.0177000018780593,0,0.229943433989549,0,0,0,0.185470946985463,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.146371727282664,0,0,0.0377972775712252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257202931760599,0,0.271599221578626,0,0,0,0,0,0,0.0668955033994893,0,0,0,0,0,0,0,0,0,0,0.121406903607105,0,0,0,0,-0.102435321540843
X000001.CH.EQUITY,0.222943631141258,0,0.0185980394768564,0,0.174051956690229,0,0,0,0,0.126419076232605,0,0.217696126256891,0.144228936164927,0,0,0,0,0,0,0,0,-0.023333093898042,0,0,0,0.0728337276016803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122829428182493,0,0,0,0,0,0,0,0,0,0
