,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0231549461955742,0,0.188279352214641,0.0409714072163729,0.000954800341000914,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.165020487421353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503481572167704,0,0,0,0,0,0.0933998416829334,0,0,0,0,0.0321061878935433,0,0.132810594645504,-0.0347686697621803,0
X601318.CH.EQUITY,0,0,0.0127190702251099,0.289190563369585,0,0,0,0,0.147595814801188,0,0.0245674222134144,0,0.0126564209841486,0,0,0,0,0.038685254371949,0,0.187229234647165,0,0,0,0,0,0,0,0,0.0182375472049694,0,0.111195611265679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418468564341437,0,0,-0.119570994022261
X601939.CH.EQUITY,0,0,0,0,0.126092487579116,0,0,0,0,0,0.0955915175282259,0,0,0.101428797915474,0,0,0,0,0,0,0.00131581846921455,-0.0303306912064256,0.535925704654223,0,0,0,0.16715318220068,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.205726988689744,0,0,0,0,0.133273980249001,0.111461732655862,0,0,0,0,0.179403997092195,0.0888689104183751,0,0,0,0,0,0,0,0,0,0,0.261687051960896,-2.16840434497101e-19,0,0,1.73472347597681e-18,0.0737417531422076,0,0,0,0,0,0,0,0,0,0.0236961046376348,0,0,0,0,0,0,0,0,0,0,0,0.00106843426404117
X601288.CH.EQUITY,0,0.0933862436351331,0.282622023423753,0,0,0.10457162300697,0,0.254533990193313,0,0,-6.93889390390723e-18,3.46944695195361e-18,0,-0.0690289893436383,0,0.0951280896603453,0,0,0,0,0,0,0,0,0,0.0453570988481861,0,0.029796941020546,0,0,0,0,0,0,0,0,-0.0810965856277444,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.155713925523242,0,0.12208034018759,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.00910968861894969,0,0,0,-0.089663656401239,0,0,0,0,0,0,0,0.209710717881148,0,0,-0.122092121225464,0,0,0,0,0.0312950871147527,1.73472347597681e-18,0,0,2.77555756156289e-17,0.711761688454209,-0.0617487996258606,0,0,0,0,0,0,0.115079390112168,-0.0934486141197435,0,0,0.105270614540667,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,-0.0122499017873604,0,0,-0.0332131519712067,0,0,0,0.197235138601494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150407716260202,0,-0.0815636241499296,0,0,0,0.0828098307875185,0,0,0,0,0,0,0,0.125788427472251,0,0,0.132968690040081,0.281641559261372,0.0623741993977909,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0248145089140367,0.255869671669229,0.131447238903151,0,0,0,0,0,0,0,0,0,0,0,0,0.176139253766004,0,0,0,0,0.111567679456857,0,0.116970277090922,0.182703763722275,0,0,0,0,0.099464043202418,0,0,0,0,0,0,0,0,0,0.00141915447994979,0,0,0,0,0,0,0,0,0,0,0.0523167896537947
X5.HK.EQUITY,0,0.0522992602240647,0,0,0,0.0461672751649499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123958264483,0,0,0,0.105091668571925,0,0.121666528394959,0,0,0.00767291186344056,0,0,0,0,0,0,0,0.0447159989247394,0,0.273733873339359,0,-0.0583704025878024,0,0,0.158557940264339,0,0,0,0,0.095936407632161,0,0,0
X601166.CH.EQUITY,0,0,0.0447674482403291,0.0234883127857081,0,0.00837387297901042,0,0,0,0,0.0274578643414169,0,0.125525295840587,0.0835915488294884,0,0,0,0,0,0,0,0,0,0,0.165126562709211,0,0,0.400649267805692,0,0,0,0,0,0,0.034474490174349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
