,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.004157436006165,0,0.207185176209312,0,0,0,0.394597086012973,0,0,0,0.0437448115738643,0,0,0,0,0,0,0,0,0,0,0,0,0.228640710815643,0,0,0.00700649221551111,-1.38777878078145e-17,0,0,8.67361737988404e-19,0.104959478176097,0,0.0746639897955971,0,0,0,0,0,0,0,0.0530786039517924,0,0,0,0,0,-0.10706272941134,0,0,0
X601318.CH.EQUITY,0,0,0,0.143558312326954,0,0,0,0,0.150636324448133,0,0,0,0.195356475969876,0,0.0878200250222348,0.0310271051106101,0,0,0.0453408067600713,0.0148603459736385,0,0.0613528633317831,0,0,0,0,0,0.182388812697434,0,0,0,0.0518041315946292,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154278138441232,0.144540461620676,0,0,0,0,-0.00568568331112938
X600036.CH.EQUITY,0,0.0277297213527811,0,0,0,0.17507700130883,0,0,0,0,0,0,0.0992141012060953,0,0,0,0.151953959630938,0,0,0,0,0,0,0,0,0.436739272347575,0,0,0.0866425146234611,0,0,0,0,0,0,0,0,0,-0.150829970622594,0,0,0,0,-0.0209141925423462,0,0,0,0,0,0,-0.0182566492887599,-0.101456896066845
X601939.CH.EQUITY,0.51650824977579,0.100225557446291,0,0,0,0,0,0,0.135528413094066,0,0.170025280281071,0,0,0,0,0,0.0101431287790938,0.119833214409839,0.0608825530038998,0,0,0,0,0,0,0,0,0,0.188819214130309,0,0,0,0.0477590096125515,0,0,0,0,0,0.0650366106533656,0,0,-0.0925110595274187,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0376708723607292,0,0.124985104058671,0,0,0,0.554930376951693,0,-0.0353514026367381,0,0,0,0,0,0,0,0,0,0,0,0,0.0754198302313697,0,0,0,0,0,0.053300477565365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053081667740584,0.0369628023721362,0,0.0471095017301129
X1299.HK.EQUITY,0,0,0,0,-0.0690946318737943,0,0,0,0,0.171237948056887,0,0,-0.0578409219966483,0,0,0,0,0,0,0,0.000155793503215661,0,0.232082374906205,0,0,0,0,0,0,0,0,0,0.0674357397930863,0,0.0144975673685348,0,0,0,0,0,0,0.161949453428209,0,0.12467403669593,0,0,0,0,0.190057275558451,0,-0.140272821199069,0.0408208680441652
X601628.CH.EQUITY,0,0,-0.0528175433870279,0,0,0,0,0,0,0.149121647824116,0,0,0,0,0.116511940378675,0,0,0,0,0,-0.0547484082129895,0,0.151795260239974,-0.066490917578405,0,0,0,0,0,0,-0.0022553291822038,0,0,0,0,-1.38777878078145e-17,0,0.375062284484365,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.161658892197104,0,0,0,0.426342040853335,0,0,0,-0.0329162917057002,0,0,0.0829410130194821,-0.0721361949401579,0,-0.00823494500468305,0,0,0.0659796161986701,0,0,0,0,0,0,0.0188369641894436,0,0,0,0,0,0,0,-0.116031291388646,0,0,0,0,0,0,0,0,0.155536315782532,0,0,0.195820925957143,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.15439728085498,0,0,0,0,0,0,0,-0.202522903610113,0.0552036457930357,0.0966510412062054,0,0,0,0,0,0,0,0,0,0,0.238963806766328,0,0,0,0.148612891008575,0,0,6.93889390390723e-18,0,0,0.153716778940622,0,0,0,0,0,0.231066638132492,0.0332829274230925,0,0,0,0.23028875578636,0,0,0,0,0,0,0.0342913768093761,0
X388.HK.EQUITY,0,0,-0.0742706308388885,0,0,0,-0.109090620844427,0,-0.133929965815642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182310805060082,0,0,0,0,0.206344671727605,0,0,0,0,0.292298788671324,0,0.206938566963525,0,0,0,0.0579648849222894,0,0.0950422945319221,-0.0885883119722679
