,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601066.CH.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0613416121300213,0,0,0,0,0,0,0,0,0,0,-0.00564959970114788,0,0.498486988526998,0.708245348961288,-0.115127967547682,0.0333329683386088,0,0,0.202374384615851,0,-0.194012798981369,0,0,0,0,-0.306333238588433,0,0,0,-0.060912278861249,-0.0200699503438538,0,0,0,0,0,0,0,0,0,0,-0.0240853072183312
X601318.CH.EQUITY,0,0,0,0,0,0.210895997563386,0,0,0,-0.0436106118841188,0,0,0,0,0,0,0,0.047758639774672,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0989723214527075,0,0.0631595933196234,0,0,0,0,0,0.249370488051919,0,0,0,0,0,0,0,0.157961018471949,0,0,0,0.188154698580261,0,0
X601939.CH.EQUITY,0,0,0,0.826022126542002,0,0,0,0,0,0.0184512289292553,-0.0766596499078938,0,0,0,0,0,0.068791321811279,0.0735598688244453,0,0,0,0.00170358579795437,0,0,0,0,0.0551916560566212,0,0.0301288621311179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217924078869143,0,0,0,0,0.0280942571967873,0.0350505613665683,0,0
X601288.CH.EQUITY,0,0,0.918402454838124,0,-0.0849022230884325,0,0,0,0,0,0,0,0,0,0,0,0,0.141190493145456,0,0,0,0,0,0,0,0,0.0639873751068387,0,0,0,0,0,0,0,0,0,0,0,0,-0.0579557578824693,0,0,0,0,0,-0.00547805922579629,0,0,0,0,-0.0600096886162549,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.103177750936887,0.0701648474981992,0.412035258277396,0,0,0,0,0,0,0,0,0,0.0376094469196693,-0.0706923955438676,0,0,0,0,0,0,0.0328841992715602,0,0,0,0,0.0700654921898705,-0.162596981152402,0,0.314803675066784,0,0,0,0,0,0.28445102576377,0,0,0.151855747270594,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.409080894910382,0,0,0,0,0,0.0238683921407404,-0.00648917260282104,0,0,0,0,0,0,0.107016864006658,0,0,0.00471797474991451,0.0121494860265275,0,0,0,0,0,0.185891214663749,0,0.124201859487001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0759223109334997,-0.135249069335134,0.0598004393787958,0,0.055317138869012,0,0,0,-3.46944695195361e-18,-0.0492068871138366,0,0,0,0,0,0,0,-0.128644444562515,0,0,0,0,0,0,0,0,-0.0212935774536501,0,0,0,0,0,0,0,0,0,-0.068980745794273,0,0,0.0119333013174389,0.0640560982656885,0,0,0,-0.0614865566311296,0,1.05807952363712,0,0.0332272436831165
X1299.HK.EQUITY,0,0,0,0,0.206636817403941,0,0,0,0,0.262742258698482,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202018711341059,0,0,0.336632955075095,0,0,0.244327297684951,0.120193343170963,0.138480341012548,0,0,0,0,0,0,0,0,0,0.122400639704368,0,0,-0.0737905810653465,0,0,0,0,0,0.100033213853692,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127934447432345,0,0,0,0,0,0,0.0911301652074343,0,0,0,0.244113641532501,0.367037377970694,0,0,0,0,0,0,-0.251318232284142,0,0,0,0.0106400813456451,0,0,0,0.0604275612147936,-0.0985285638730112,0,0,0,0,0,0,0.148236466711055,0
X388.HK.EQUITY,0,0,0,0,0.33258789161167,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24380524609049,0,0,0,0,0,0,0.458628674646467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.072523144555799,0,-0.140411115535142,0.232652330895131,-0.0375270739361811,0,0.0474682844944213,0,0.0175929328524418,0,-0.126524977291278,0
