,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.357121067505551,0,0,0.0843797392829106,0,0,0,0,0,0,0,0,0.0392698189266108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.0333833684085547,0,0,0.201019499460655,0,0,0,0.0286997771296453,0,0,0,0,0,0,0,0,0.207355878389662,0,0,-0.00158533145183062,0
X601318.CH.EQUITY,0,0,0,0,0,0.028733175777982,0.0497581779566296,0,0.1236717528037,0,0.0757523904287815,0,0.0373117867969156,0,0,0,0,0,0.208703875810529,0,0.273092849273052,0,0,0,0,0,0,0,0,0.0980530392282483,0,0,0,0,0,0,0,0.0533238902876118,0,0,0,0,0,0.0306379464807787,0,0,0,0,0,0,0,-0.124640392476124
X601939.CH.EQUITY,0,0.0865538659004676,0,0.16856454518056,0,0,0,0,0,-0.0162431824221173,0,0,0,0,0,0,0,0,0,0.0362457713230708,0,0.856691077747333,0.0459162558082962,-0.230678844467977,-0.169255115374517,0,0,0,0,0.0366935252218324,0,0,-0.0196896302651256,0,0,-0.0442101901161346,0,0,-0.031035564898594,0,-0.0894401469853424,0,0,0,0,0,0,0,0,0,0,0.0845258311463986
X601288.CH.EQUITY,0.114877157425479,0,0.0740454704560639,0,0.0855759379526126,0,0.411963041833012,0,0,0,0,0,0,0,0,0.0486300136762044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206777526325926,0,0,0,0,0,0,0.111158011846242,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114391796306733,0,0,0,0,0.17152680469077,0.420362413521372,-0.030620682451764,0,0,0,0,0,0.0104327192551739,0,0.378769837461621,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00768434008249354,0,0,0,0,-0.0683223389204559
X600036.CH.EQUITY,0,0.173306352872948,0,0,0.100824656002552,0,0.0680499423000864,0.0816229181522708,0,0,0,0,0.267422729692106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258284403942414,0,0,0,0.0362570892397858,0.0885643677869095,0,0,0,0,0,0,0.105387028726176,0,0,0,0,0,0,0,0.0273826763654562,0,-0.0484653959654544,0,0,0
X601988.CH.EQUITY,0.177184094217681,0,0.0287117080998211,0,0,0.433621808655796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0010026467365935,0,0.116723061732085,0,0,-0.0981682245772519,0,0,0,0,0,0,0,0,-0.0353353588654248,0,0,0,0,0,0,0,0.322388391596624,0,0.0267442277838352
X1299.HK.EQUITY,0,0,0,-0.0149035008430789,0,0.0240351556736256,0,0,0,0.301468845599637,0,0,0,0,0,0,0.0955601072084163,0,0,-0.0296774220469083,0,0,0,0,0,0.114572059831729,0,0.0570155224427598,0,0,0.0106393791296839,0,0,0,0,0,0,0,0,0,0.136124750603797,0,0.119448107750213,0,-0.0720661636830603,0,0,0,0,3.3881317890172e-21,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837876723598401,0,0,0,0,0.153220395995587,0,0,0,0,0.641847388887893,0.0638622776337177,0,0,0,0,0.0133608058885362,0.0704469363300332,0,0,0,0,0,0,0,0,0.141785118235729,0.0646142363047075,-0.156517322644412,0,0.119940791780055,0,0.0895069275552913,0,0.211212384543622,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0755148226608062,0,0,0,0,0,0,0,0,0,0,0,-0.092804157257257,0,0,0,0.477826923851811,0.27017982952933,0,0,0,0,0,0,0.15997116318319,0.250942816037411,0,0,0,0,0.208276375451401,0,0,0,0,0,-0.0350968152554572,-0.332923824626266,0,0.0058257287804642,0,0,0,0,0
