,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600999.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.227930859593588,0,0,0,0.356594160632284,0,0.00489389942851886,0,0.015377711577643,0,0,0,0,0,0,0,0,0,0,0,0,0.260277955048027,0.0270586011077479,0,0,0,0,0,0,0.0885921984805653,0,0.0710604009280451,0,0,0,0,0,0,0,0,0,0,0,0,-0.100459803620198,0,0.0231256550205135,0,0
X601318.CH.EQUITY,0,0,0,0.129159526693192,0,0,0,0,0.12467046754295,0,0,0,0.0602464002115495,0.0747156307049016,0,0,0,0,0,0.2989892172538,0,0.0802043101251408,0,0,0,0.148538830269026,0,0,0,0,0,0.0645941083347933,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102122056381864,0,0,0,0,0.0381808147856564,0,-0.0358488327740693
X600036.CH.EQUITY,0,0,0,0,0,0.202670588040614,0,0,0,0,0.0498152923204737,0,0.14634874147125,0,0,0,0.208946554174843,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.416811667281361,0,0.0262055126307611,0,0,0,0,0,0,0,0,0,-0.132073575949025,0,0,0,-0.0154164385882317,0,0,0,0,0,0,0,-0.0376341058021896,-0.13501468524253
X601939.CH.EQUITY,0.514044126340733,0.0974059046065864,0,0,0,0,0,0,0.134951954464151,0,0.165166169314829,0,0,0,0,0,0.0100713712644952,0.117349630964618,0.0601341128061998,0,0,0,0,0,0,0,0,0,0.186333539283674,0,0,0,0.0471270149442552,0,0,0,0,0,0.0644799334200631,-0.090149383931121,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0518714405506159,0,0.147058863084723,0,0,0,0.519828852303267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401779290624312,0,0.113729416885989,0,0,0,0.0262826780125325,0,0,0,0,0,0,-0.031840534917901,0,0,0,0,0,0,0,0,0,0,0,0.0614985473637833,0,0,0.0305863613606483,0.0819884343613948
X1299.HK.EQUITY,0,0,0,0,-0.0825539421124032,0,0,-0.0512869249676569,0,0.184426080386851,0,0,2.16840434497101e-19,0,0.0706720611363402,0,0,0,0,0,0,0,0.125132729200571,0,0,0,0,0,0,0,0,0,0.0953862106565105,0,0.0179827602549367,0,0,-8.67361737988404e-19,5.30249374985292e-05,0.162160977442275,0.156083301323684,0,0.0924064642236562,0,0,0,0,0.293420841418668,0,0,-0.117058920472784,0
X601628.CH.EQUITY,0,0,-0.0213834612673357,0,0,0,0,0,0,0.200881867192148,0,0,0,0,0.0795370773996836,0,-0.0530503741250525,0,0,0,-0.0609890179776785,0,0.173526071088544,-0.068446241426497,0,0,0,0,0,-0.0196790053005957,0,0,0,0.0440756482980053,0,0,0,0.355652144871499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.182971370790329,0,0,0,0.409300227383308,0,0,0,-0.0419333396012363,0,0,0.0773996405805002,-0.077241522622911,0,0,0,0,0.0778167987614053,0,0,0,0,0,0,0.0368462987496948,0,0,0,0,0,0,0,-0.135608015100171,0,0,0,0.0038727036318054,0,0,0.12916936704682,0,0,0,0,0,0.178476096766043,0,0,0,0,0,0
X5.HK.EQUITY,0,0.235241135558749,0,0.0321662041091025,0,0,0,0,0,-0.107511731096688,0.0371134126375102,0.0815950342849024,0,0,0,0,0,0,0,0,0,0,0.290463033496285,0,0,0,0,0.144683501442463,0,0,0,0,0.0480554558525247,0,0.0597152973010598,0,0,0,0.224747521041151,0,0,0,0,0,0,0,0.0423621057210041,0,0,0,0.0569535568736037,0
X388.HK.EQUITY,0,0,-0.0616482074008768,0,0,0,-0.100038837313631,0,-0.182960023355786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544864124469153,0,0,0,0,0,0,0,-0.156058921300891,0,0,0,0,0.213443248049406,0,0,0,0,0,0.257325501672447,0,0.133379712720749,0,0.0735554691541832,0,0,0.0916334946421679,-0.0434537473551449
