,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.102420343721946,0,0.392224306033031,0.100268256326942,0.105788837938317,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.260921505535291,0,0,0,0,-0.00874057918421444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042308295894109,0,0.052163962391274,0,0,0.0601916674740115,0,0,0.0589105798463802,-0.0989926201551091,0
X601318.CH.EQUITY,0,0,0,0.273791682900457,0,0,0,0,0.175468110776153,0,0,1.0842021724855e-19,0,0,0,0,0,0.100704129471045,0,0,0.0906862839076086,0.0168578965950654,0,0,0,0,0,0,0.0218551184663305,0.0290719440826572,0.0887599142022008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123312742241756
X601939.CH.EQUITY,0,0,0,0,0.137599924978197,0,0,0,0,0,0,0.114465083607885,0,0,0.0699156119257277,0,0,0,0,0.000508356287301307,0,-0.0653827132280497,0,0,0.586120632186687,-0.0328615345347308,0.177246670392402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045504261231191
X600036.CH.EQUITY,1.73472347597681e-18,0.158863002927517,0,0,0,0,0.0329174596918219,0.139626696273118,0,0,0,0,0.163341506710836,0,0.0128623687819948,0,0,0,0,0,0,0,0,0.238916924133837,0,0,0,0.0449899139125805,0,0.0594063727935989,0,0,0,0,0,0,0,0,0,0,0.0458588865778049,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0101466674052311,0,0.241682116184196,0,0,0.0845728537988022,0,0.38849524166299,0,-3.46944695195361e-18,0,0.0316485185833138,0,0,-0.0518354356165675,0,0,0,0,0,0,0,0,0,0,0.0989681447823005,0,0,0.086450988494994,0,0,0,0,0,-0.0112662293729242,0,-0.0810470446318479,0,0,0,0,0,0,0,0,0.222316662471878,0,0,0.0490454883496712,0,0.0221909356416955,0
X601628.CH.EQUITY,0.240543742466807,0,0,0,0,0,0,0,0,0.149350021554334,0,0,0,0,-0.115512777228596,-0.089467576533909,0.0833958279131777,0,0.0286177207521442,-0.0703455217857715,0,0.116616241285385,0,-0.0658794973619765,0,0,0,0,0,0,-0.0217305562491299,0,0,0,0,0,0,0.664178010167426,0,0,0,0,0,0,0,0.0460992835019651,0,0,0.116137867338564,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0255871208644246,0,0.187105130805103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141581378676735,0,0,-0.0450562438417192,0,0,0,0.0939403864798255,0,0,0,0,0,0.0630086365852051,0,0.0893665652331761,0.0577664266643884,0,0.229788789239536,0.0481215218347524,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.00998641889721039,0.0885944808075113,0.0927097250160269,0.153553507022079,0,0,0,0,0,0,0,0,0,0,0,0,0.277952789679788,0,0,0,0,0,0.194749636951814,0.0360504415664597,0.322210636773336,0,-0.0204370764562577,0,0,0.174663799459094,-0.11337279112087,0,0,0,0,0,0,0,0.0936574603277185,0,0,0,0,0,0.0342650313876472,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0353514072899185,0,0.22229302211321,0,0.0945986865638539,-0.0613150146082371,0,0,0,0,0,0,0,0,0,0.143245805385971,0,0.120827374396895,0,0,0.267045139728661,0,0,0,0.0597416656323236,-0.0650294870793415,0,0,0,0,0,0,0,0.32311621032235,-0.107663079558469,0,0,0,0.111499591639803,0,0,0,0,0.0742675487886404,0,0,0
X388.HK.EQUITY,0,0,-0.143675331627991,-0.142860810192366,0,0,0.0700830156944951,0,0,0,0,0,0,0.368228103968696,0,0,0,0,0,-0.110986899293775,0,0.198404383470545,0,0,0,0.297532553461695,0,0,0,0.0304396654149501,0,0.077724523373839,0,0,0,0,0,0,0,0.0582179644859706,0,3.46944695195361e-18,0,0,0.0402796938309327,0,-0.112644428953577,0,-0.0569704438539748,0,0.169468193891508,-0.116398247325987
X601166.CH.EQUITY,0,0,3.46944695195361e-18,0.0306156095633862,0,0,0,0,0,0,0,0.0638633980970343,0.133647173486151,0,0.0759759643224922,0,0,0,0,0,0,0,0,0.160067474133457,0,0,0,0,0.412937883043023,0,0,0,0,0,0,0,0,0.0594976562682555,0,0,0,0,0,0,0,0,0,-0.00639781345057665,0,0,0,0.0470325736345097
X601658.CH.Equity,0.170201461736141,0,-1.38777878078145e-17,0.1455761066143,0.0676657807198034,0,0,0,0,-0.0727362723765725,0.424087973329634,0,0,0,0.0854285647911151,0,0,0,0,-0.0174263420621431,0,0,0,0,0,0,0,0,0.100433756260223,0.085966267077903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113628724435708,0,0,0.080335572413873,0,0,0
X000001.CH.EQUITY,0,0,0,0.619018974591513,0,0.0472917424724465,0,0.0622493767589098,0,0.104144332577187,0,0,0,0.0322989252048277,0,0,0,0,0,0,0,0,0,0.126854145550304,0,0,0,0,0,0,-0.23817158596842,0,-0.149145097149972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301617656191354,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,-0.0211009476720653,0,0.0744617021383709,-8.67361737988404e-19,-0.038335304579228,0,0,0,0,0,0,0,0.438543416568283,0,0.26278676408183,0.0678121252022828,0,0,0,0,0,0,0,0,0,0,0,0.0319810588034553,0.049367872733284,0,0,0,0,0,0,0,0.253111583080352,0,0,0,0,0,0,0,0,0.00191277773667418
