,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.203199320200523,0,0.235774860768131,0,0,0,0,0.0561608449772298,0.0653546253261761,0,0,0,0,0.0376540134030904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802707285920256,0,0,0,0,0.0817772989531094,0,0,0,0,0,0.117452723059295,0,0,0,0,0.026398604349221,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.110547552552649,0,0,0.161046638338762,0,0,0,0.202467927654715,0,0,0,0.155164340190058,0,0,0,0,-0.122598554659438,0,0,0,0,-0.0694136994580194,0,0,0,-0.0383353105125706,6.93889390390723e-18,0,0,0,0.127056926025271,0,0,0,0,-0.213777390561275,0.27501880103901,0.196906769492849,0.0775087391328977,0,0,0,0,0.0159059758784824,0.140233249169014,0,0
X601939.CH.EQUITY,0.294807432054207,0,0,0,0,0,0,0,0,0,0.0823901245899024,0,0.187067010184316,0,0,0,0,0,0,0,0,0,0,0,0.0724355307211726,0.0425146131789863,0,0,0,0,0,0,0.171056542096016,0,0,0,0,0,0,0,0.0943819435746816,0,0,0,0,0.0774752227585427,0,0,0,0,0,0
X601288.CH.EQUITY,0.312060773285172,0,0.0873864705502436,0,0,0.260563854420891,0,0,0,0,0,0,0,0,0.0441746431494734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182183781801396,0,0,0,0,0,0,0,0,0.111479981686003,0,-0.00988844502078444
X5.HK.EQUITY,0,0,0,0,0,0,0,-0.0421433440519634,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.384167422490395,0,0,0.132795566309559,0,0,0,0,-0.0862556613069185,0,0,0,0,0.58468857830505,0,0,0,0,0,0,0,0,0.0500921760338577,0,0,0,0,0,0,0,-0.166039732943167,0,0,0.0354874983770555,0
X601988.CH.EQUITY,0.107300763069187,0.190865046207673,0.283875429582654,0,0,0,0,0,0.0423498005369311,0,0,0,0,0,0,0,0,0.0869563823727756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182384803987343,0.0744116041784485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104915302417353,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.18896569928881,0,0,0,0.0205942034974229,0,0.0809486262653111,0,0,0,0,0.546213159076576,0,0,0,0,0,0,0,0,0.0524431665469634,0,0,0,0,0,0,0,0.0642778508958072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0898812335969134,0,0,0.391003850003401,0,0,0.124614747691934,0,0,0.0735025330648527,0,0,0,0,0,0,-0.032405905037251,0.379520848582668,0,0,0,3.46944695195361e-18,0,0,0.0455032325452181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.203472179904044,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,-0.0618821313614493,0,0,0.0546442032425919,0,0,0.174208081096331,0,0,0,0,0.195945179290295,0.0349133696246446,0,0,0,0,0,0.0553577517479241,0,0,0.0450158176130596,0,0,0,0,0,0,0,0,0,0,0.091804551054363,0,0
X601658.CH.Equity,0,0,0,0,0,0.261764032157802,-0.134500834124742,0,0.0710510395845888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,-0.127481115894031,0,0,0.0156448560043718,0,-0.220303083805363,0,0.558653912579674,-0.283152146910975,0,0,0.610699181224236,0,0.146870933043446,0,-0.144987911615258,-0.35626741556225,0,-0.402653127621218
