,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X002142.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X000776.CH.EQUITY,X600926.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.00252965024025711,0,0.33731843936909,0.110498642928841,0,0.207666393952236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165028327730692,0,0,0,0,0,0.0158885123899352,0,0,0,0.0739983180453105,0,0,0,0,0,0.0457182332631299,0,0.0247911464845952,0,0,0,0,-0.0392261958212691,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.062880799318852,0,0,0,0.046850475132495,0.167888220553143,0,0,0,0.0759883036705819,0.0165383466316824,0.0130430180769327,0,0,0.128135757292343,0,0,0,0.151244321023439,0.0760175322283582,0,0,0,0,0,0,0.143469955514545,0,0,0.154771145506393,0,0,0.0245998526364568,0,0.0278818099786329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.120726948257842,0,0,0,0,0,0,0.115886742771562,0,0.0105757988736887,0,0,0,0,0,0,0,0,0.0580374764557864,0,0.312080632602147,0.0701701192286331,0,0,0,0,0.0107636753281082,0,0,0,0,0,-0.11590538877121,0,0,0.0974085501566463,0,-0.0430508407932,0,0,0,0,0,0,0.179438120537279,0,0
X601939.CH.EQUITY,0.571020682701347,0,0,0,0,0,0,0,0.168804082534086,0.0778152216253899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601966435168679,0,0,0,0,0,0,0,0,0,0.0729673918884342,0.0912853670595811,0,0,0,0,0,0,0,0,0,0,0.163194757627082,0.132732622241363,0.058627556769929,0
X601288.CH.EQUITY,0,0,0,0.175693239829324,0,0,0.456228645648399,0,0,0.103352152939619,0,0,1.73472347597681e-18,0,0,0,0.058687009674266,0,0,0.039441013250521,0,0,0,0.0351773685607415,0,0,0.021369503437029,0,0,0,0,0.104094855046932,0,0,0,0,-0.0255497693916435,0,0.0730297454767115,0,0,0,0,0,0,0,0,0,0.0133914454475443,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0728879844094013,0,0.289212608867546,0,0,0.13209880627282,0,0,0,0,0,0,0.154466837779581,-0.202218687297144,0,0,0,0,0,0,0.0825381000845841,0,0.029758925564415,0.00772329245234191,0,0,0,0,0,0,0,0,0.161801834659326,0.0545075493030291,0,0,0,0,0.134906909448251,0,0,0,0,0.0373722311590795
X601988.CH.EQUITY,0,0,0,0,0.368039467916885,0,0,0.00490067917432552,0,0,0,0.0211046866666511,0,0,0,0,0,0,0.245157961825133,-0.023632909066391,0,0,0,0.196720007690559,0,0,0,0,0,0,0,-0.262310380441973,0,0.0536888398334754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.117615827535738,0,0,0,0,0,0,0.239917848873554,0,0,0.0345048097431161,0,0.0938248119487695,0,0,0,0,0,0.071998925264327,0,0,0,0,0.214944874145878,0,0.0950711097755435,0,0,0.240555893273443,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.196645788000138,0,0.126983621991754,0,0,0,0,0,0.0652735020921083,-0.150743970558175,0.0520775870966482,0,0,0,0,0,0,0,0,0,0,0,0,0.257976668646822,0,0,0.13560264481389,0,0,0,0,0,0,0,0,0,0.236795156805803,0,0,0,0,0,0,0.0650762297283286,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.00953716067157489,0,-0.0711966485394605,0,0.268202099646216,0,0,0,0,0,0,0,-0.0784719030060529,0,0,0,0,-8.67361737988404e-19,0.313487283442878,0,0,-0.0734567876799394,0.0614348073643001,0.0809190883336141,0.0266171566523412,0,0,0,0.0887904604706151,0,0,0,0,0,0,0,0.0329639559365614,0,0,0,0.221753059595831,0,-0.0386590497339684,0
