,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601066.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.436673234763643,0,0,0,0,0,0,0,0,0,0,0.334690276110182,0,0,0,0,0,-0.0398874766540003,0,0,0,0,0,0,0,0,0.0648603315218683,0,0,0,0,0,0,0.00484657616696835,0,0,0,0,0,0,0,0,0.00985724190977855,0,0.127477374383095,0,0,0,0
X601939.CH.EQUITY,0.280449363737795,0,0,0,0,0,0,0,0,0,0,0.136534816340131,0,0.383887276822082,0,0,0,0,0.0691609377013985,0,0,0,0,0,0,0,0,0,0,0.017320473354997,0,0,0,0,0.0749421927129171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0.203574170514441,0,0.0843632843223256,0,0,0,0,0,0,0,0,0,0,0.29894509879545,0.0695380037543837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146902575110504,0,0,0,0,0,8.67361737988404e-19,0,0.121915453030217,0,0,0,0,0,0,0,0,0.0214649752902521,0,0
X601288.CH.EQUITY,0.320684100395728,0.124968341007452,0,0,0.381536307629438,0,0,0,0,0,0,0,0,0,0.0963857340602183,0.0372910517851356,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.177205772267756,0,0,0,0,0,0,0.238523442689814,0,0,0.0933843918347009,0,0,0,0,0,0,0,0.0235160246236631,0,0,0,0.0979661484877045,0,0,0.0741564500174515,0,0,0,0,0.101475719429881,0,0,0,0,0,0,0,0.0650864893734737,0,0,0,0.0492452902944475,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.324055619143546,0,0,0.185916285554301,0,0,0,0.00247643562965261,0.612667911746468,0,0,0,0,0.515098658295529,0,-0.686778913071001,0,0.118546423983378,0,0.198438871213422,0,0,0,0,-0.150571312038306,0,0,0,0,0,0.0477227928728024,0,0,0,0,0,0,0,0.17759246134101,0
X600036.CH.EQUITY,0.0978083196798581,0,0,0.0547784864342118,0,0,0,0.0180697871811621,0,0,0,0.0218151423754553,0,3.46944695195361e-18,0,0,0,0,0.0137070078003058,0.0800181850823569,0,0,0,0,0,0,0,0,0,0,0.0978520796501804,0.114020699316095,0,0,0,0.203229894598388,0.0268266170187096,0,0,0,0,0,0,0,0,0,0,0,0,0.0799828213478842,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0356943452808407,0,0,0,0,0,0,0,0,0,0.0258182646912569,0,0,0,0,0.168475049005442,0,0,0.0552059328592742,0,0.0966918601988595,0,0.107519160877911,0,0,0,0,0,0,0,0.0541988891397412,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369865659400659,0,0
X601628.CH.EQUITY,0,0.284699711756669,0,0.136422510660191,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0154893206103736,0,0,0.0582693593724198,0.0294378002334119,0,0,0,0,0,0,0,0,0,0.193246466159093,0,0,0,0.016396078814115,0,0,0,0,0,0,0,0,0.112270789094897,0,0,0,0,0,0,0.012658259921054,0
X601658.CH.Equity,0,0,0,-0.0203880150819197,0,0,0,0,0,0,0,0,0.226170699404458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394908172795622,0.172668761765807,0,0,0,-0.0794529349451851,0,0.432680361274007,-0.310336800866557,0,0,0,0,0.912125461748284,0,0,-0.544120588440452,0,-0.151421757248345
X601328.CH.EQUITY,0,0,0,0,0.303310655203216,0,0,0,0,0,0,0,0,0.140174342414777,0,0,0,0,0,0,0,0.480251212694159,0,0,0,0,0,0,0.030375294184305,0,0,0,0,0,0,0,0.0321303763006738,0,0,0,0,0,0,0,0.0310253028644399,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.0681156035583074,0,0.0773991566133752,0,0,0.0754328865067965,0,0,0,0,0,0,0.150531667744281,0,0,0,-0.105521434038737,0,0,0,0,0,0,0.13129201585281,0,0,0,0,0,0.309700798803726,0,0.0296654875102394,0,0,0,0,0,0.00628862438557462,0.111756131147677,0,0,0,0,0,0.132599810350273,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0147834939279829,0.123748063020631,0.599853610848877,0.0570860514976103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0583296685045197,0,0,0,0,0,0,0,0,0,0,0.407061330716613,0,0,0,0.0828676036558865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241112845867786,0.0390361277790614,0.339687902706311,0,0,0,0,0
X000001.CH.EQUITY,0.0169625692605407,0.253531847057847,0,0,0,0,0,0,0.0414839638485213,0,0.0125150632645104,0.0144153852712174,0,0.158471924438161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389519858595303,0,0,0,0.000288955396556451,0,6.93889390390723e-18,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0.015011827079636,0.0323386812892291,0,0,0,0,0,0,0.162670411256897,0,0,0,0,0.07460283652276,0,0,0,0,0,0.156005012829204,0,0,0,0,0,0,0,0,0,0,0,0,0.178895781216064,0,0,0,0,0,0,0,0,0,0,0.11309506044321,0,0
