,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.389311935484648,0.221403905669388,0,0.156714826865018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395641417130348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220939841415544,0,0,0,0,0,0,0,0,0,-0.151268944226568,0,0,-0.229826003493503,0,0.00569255341600375
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00404915943917357,0.104803935580214,0,0.0453455485199114,0,0,0.332607293363491,0,-0.0176638604429752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0751655959185711,0.306444432982592,-0.048636066132165,0.0692102575252676,0,0.23971695247153,0,0,0,0,-0.0988320641032569,0,0
X601939.CH.EQUITY,0.296301433690621,0,0,0,0.0883445272840084,0,0,0,0,0,0,0,0,0.113524823587886,0,0,0,0,0,0,0.0382168103992234,0,0,0,0,0.294135374196372,0,0,0,0,0,0,0.131668661308237,0,0,0,0,0,0.0015125188079565,0,0,0,0.0301028596541212,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0462528582537912,0,0,0,0,0.221091126724488,0,0,0.0190648731145179,0,0,0,0,0,0,0,0,0,0,0,0.129063172776734,0,0,0,0,0.0306638020929435,0,0,0,0,0,0,0,-0.00528374758289365,0,0,0,0.0153354967991456,0,0.148583004639549,0,0,0.127449365208738,0.133280589630842,0,0,0,0,0,0,0.0986276804552862
X5.HK.EQUITY,0,-0.0808963890028794,0,0,0,0,0,-0.0149068341376575,-0.0765104064010469,0.399864012149276,0,0,0,0,0,0,-0.0530768249552135,0.290680469640569,0,0.166166356048548,0,0,0.366212848506186,0,-0.13263881060453,0,-0.0291289894652178,-0.0258245385650139,0,0,0,0,0,-0.161481081180017,0,0,0,0,0,0,0,0.181227249002277,0,0,0,0,-0.295762433363173,0,0,0.270630416693896,0
X601988.CH.EQUITY,0.0147897181003556,0,0,0.187901738526991,0,0,0,0,0,0.101915417833254,0.164650699381459,0,0,0,-0.152663447214105,0,0,0,0,0,0,0.468792375857126,0,0,0,0,0.0714864245208894,0,0,0,0,0,0,0,0,0,0,0,0,0.0188767206432524,0,0,0,0,0,0,0,0,0,0.0191957808625741,0.0434796986469873
X600036.CH.EQUITY,0,0.248882315064691,0,0,0,0,0,0,0,0,0,0.0544165821976364,0,0.083786435151595,0,0,0.0479348472490584,0,0.033624134604609,0,0,0,0,0,0,0,-0.0796440480805364,0,0,0,0.0318092563570596,0.230948327889249,-0.157891754476399,0,0.129602653967483,0.0426408333533302,0,0,0,0.189142738414171,0,0.0144977639634927,0,0,0,0,0,0,0,0.217307583417012,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314729703867796,0.167883534141749,0,0.198449199015175,0.136804606603001,0,0.247434354389872,0,0,0,0.0927357625198509,0,0,0.106581985652976,0,0,0,0,0,0,0,0,0,0,-0.203546403050054,0,0,0,0,0,0,0,0,0,0,0,-0.0787509345033521
X601628.CH.EQUITY,0,0,0,0.0523898802508004,0,0,0,0,0,0,0.0177151164291101,0,0.020249367494105,0,0,0,0.176076850016849,0,0,0,0.00428224838034181,0,0.0209041322547431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34429444372839,0,0,0,0,0,0,0,0,0,0.160059472214839,0
X601328.CH.EQUITY,0.0521394561176519,0.028246343623788,0.0531940618121809,0.0137784181337206,0.110153240676897,0.382755477912202,0,0,0,0,0,0.152906692462508,0.0941595404298356,0,0,0,0,0,0,0,0,0.0217372350090764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077610138452702,0,0,0.0947446639780985,0,0,0
