,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.346304607716844,0.071884906665265,0.0673632500803575,0.0500702991698153,0,0,0,0,0,0.240022472870495,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.000797957994051643,-0.00301041637264588,-0.0316025603672651,0,0.0310381224474486,0,0,0,0.00267976640074006,0,0,0,0,0,0,0,0,0,0,0,0,-0.00611286017192581,0.0419125793974121,0,0,0,0,0,0,0.155462244171329
X601939.CH.EQUITY,0.532041322328421,0,0,0.127135500730895,0,0,0,0,0,0,0.141076274219141,0,0,0,-0.0456420861485113,0,0,0,0,0,0,0,0,0,0,0.162988481117143,0,0,0,0,-0.0516706551199176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290897300667236,0,-0.00189493348202842
X601318.CH.EQUITY,0,0,0,-6.93889390390723e-18,0.2059524258561,0,0,0,0,0,0,0,0.133867200040975,0,0.0161119581469333,0,0,0,0,0,0,0.154318583806683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480662921150057,0,0,0,0,0,0,0.190158076239106,0,0,0,0,0
X601288.CH.EQUITY,0.299440638404373,0.0883693565201629,0,0,0.179893579494887,0,0,0,0,0,0,0,0,0.192480401979615,0,0,0,0,0,0.0484209571229959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123787483119968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0461607358362749,0.4598596958782,0,0,0,0,0,0.235663404004033,0,0,0,0,0,0.273487654950917,0,0.035339414617343,0,0,0,0,0,0,0.00252212205162837,0,0,0.109840659280134,0,0,0,0,0,0,0,0,0,-0.628447108172942,0,0,0,0,0,0,0,0,0,0,0,0.0568145997263541,0
X600036.CH.EQUITY,0,0.0667093864140835,0,0,0,0,0,0,0,0,0,0,0.198946918890141,0,0,0,0,0.00723449452582812,0,0,0,0.272930044454201,0,0,0,0,0,0,0,0,0,0.282346865446333,0,0,0,0,0,0,0,0,0.070983211799921,0.0467277592312574,0,0.00585245993206954,0,0,0,0.0989735539512633,0,0,0
X1299.HK.EQUITY,0,0,0.00267883714813525,0,0,0,0,0,0,0,0.134402478079964,0,0,0.18361781089857,0,0,0.239538551153601,0,0,0,0,0,0.207859116996248,0,0,0,0,0,0.0749536377180884,0,0,0,0,0,0,0,0,0,0.140797501900216,0,0,0,0,0,0,0,0,0,0,0,0.0369681390101552
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38729114815879,0,0,-0.238440416025428,0,0,0,0,0,0.347564985712639,0,0,0.748399060666101,-0.0356044570550439,0,0,0.241006671500682,0,0,0,0,0,0.37594420699487,0,0,0,0,0,0,0,0,-0.235627561603433,0,0,0,0,0
X601628.CH.EQUITY,0,0.0562427441603523,0,0,0,0,0,0,0,0,0,-0.165149571069839,0,0,0,0,0.11309650471348,0,0,0,0,0.274253703690226,0,-4.33680868994202e-19,0,0,0,0,0.0549939067592527,0,0,0.012250586097096,0,0,0,0,0,0,0,0,0.281339364586768,0,0,0,0,0,0,0.0358461881341109,0,0,0.123719823537169
X601658.CH.Equity,0,0,0,0.136977239699609,0.209570859117189,0,0,0,0,0,0,0,0,0.132405629962635,0,0,0,0,0,0,1.38777878078145e-17,-0.0621783401232105,0,0,0,0,0,0.0232821467422717,0.109810191154811,0,0,0,0,0,0,0,0.256599194861948,0,0,0,0,0,0,0,0,0,0,0,0.406814500031787,0,0
