,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601066.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.24121085681358,0,0,0.318916485132427,0,0,0,0,0,0.244477058944784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107321490997933,-0.189702520680657,0,0,0,0,0.0434122956512588,0,0,0,0,0.0179341645900339,0,0,-0.165379035139985,0,-0.0208733288734481,-0.0360232051887426
X601318.CH.EQUITY,0,0,0,0,0,0,0.13338407130954,0,0,0,0.0210382133316573,0,0,0.154676919571023,0.0373804145285881,0.0391052220565833,0,0,0,0,0,0,0,0.0604862397799283,0,0,0,0,0.0478485454263779,0,0,0,0,0,0,0,0,0,0,0.556984750171382,0,0,0.0311411308704467,-0.0651606716571875,0,0,0,-0.0490663249382909,0,0
X601939.CH.EQUITY,0.197874942913332,0,0,0,0,0,0,0,0,0.0285966889518652,0,0,0,0,0,0,0,0,0,0.0719835820259471,0,0,0,0,0.0207831429908755,0,0,0,0,0,0,0,0,0,0.0414829503868365,0.353575878897179,0,0,0,0,0.0319851001502248,0,0,0,0.0747623889530496,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.249986826047664,0,0,0,0,0.00938758220465954,0,0.0378836449088399,0,0,0,0,0,0,0,0.0767066598893801,0,0,0,0,0.211470440352377,0,0,0,0,0,0,0,-0.0474082319212652,0,0,0,0.0790979045842597,0,0.312432740285925,0,0.0669411049902258,0,0,0,0,0,0,0,0
X5.HK.EQUITY,-0.0537518706767634,-0.112803084577352,0,0,0,0,0,0,0,0.0582458628070409,0,0,0,0,0,0.273100004630496,0,0.337702564550232,0,0.162139358156283,0,0,0,0,0.323063957433889,0,-0.0627431080743675,0,-0.201995598351143,0,0,0,0,-0.150576343513014,0,0,0,0,0,0,0.0694524374727642,0,0.264159285056598,-0.135867778672553,0,0,0,-0.169398995887807,0,0.0288009934997024
X601988.CH.EQUITY,0.360399740617839,0,0,0.498881749993131,0,0,0,0,0,0.0479007150811814,0,-0.0727524138225584,0.0791919746264894,0,0,-0.0756162421904455,0,0,0,0,0,0,0,0,0,-0.0548581470779677,-0.103961552416769,0.232420967393928,0.0839743854867158,0.070917395166351,0,0,0,0,0,0.0131029620372035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153928776968045
X600036.CH.EQUITY,0,0.653980077178011,0.0371369835354028,0,0,0,0,0,-0.180454680639196,0,0,0,-0.015391531133442,0,0,0,0,0,0.145169994295506,0,4.33680868994202e-19,0,0,0,0,0,0.0390546263532667,0,0.0304034996947537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240137643207394,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.101093743817735,0,0,0,-0.0851150758582143,0,0,0,0.324158605127183,0.0730780107825106,0,0.176967218002417,0,0,0.16919446062578,0,0,0.212492014852283,-0.0568367080651667,0,0,0,0,0,0,0,0.0097152013078374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.160896478917401,0,0,0,0,0,0,0,0,0,0,0.00327484354400469,0,0.274386505311352,0,0,0,0,0,0.00729773329691667,0,0,0.163264317619431,0,0,0,0,-0.0518108030517946,0,0,0,0,0,0,0,0,0.140087700272606,0,0.0989511325442908,0,0,0,0,0,0,0,0,0.109219926204995,0
X601166.CH.EQUITY,0,0,0,0,0,0.310172534891854,0.197643939023542,0,0,0,0,0,0,0,0.416615351340995,0,0,0,0,0,0,0,0,0,-0.0198954964192592,0,0,0,0,0,0.318170956639365,0,0,-0.060704889635163,0,0.351965693077802,0,0,0,0,-0.135191159056094,0,-0.119276118777441,0,0,0,0,-0.0539616837038523,0,0
