,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X601916.CH.Equity,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.01389748512016,0.083703619021856,0,0,0,0,0,0,0.277097684576595,0.123281961149561,0,0,0,-0.167403064230051,0,0,0,0.0843619651288309,0,0,0,0,0,0,0,0.0487189795369302,0,0,0,0.0367367320499057,0,0.0545440022801725,0,0,0,0,0,0,0,0.257386064881769,0,0,0,0.0425680509075885,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0279237301526408,-1.38777878078145e-17,0,0.244946144401253,0,0,0.275509583066559,0,0,0,0.0752866637784762,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.115238812290099,0,0,0,0,-0.251835466882998,0.107855040900875,0,0,0.179111431259873,0,0,0,0,0,0.088974736885086,0
X601939.CH.EQUITY,0.468769936206624,0,0,0,0,0.189653937868668,0,0,0,0,0,0,0,0.0493365908478039,0,0,0,0,0.00908043620283017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372474535955102,0,-0.125524005254055,0,0.051243587984352,0,0,-0.0393941544739273,0,0,0,0
X601288.CH.EQUITY,0.57924859415641,0.058456327651093,0.0631582881423239,0,0.0711734320776392,0.0813145901807522,0,0,0,0,0,0,0.0371260113072826,-0.021718538813201,0,0,0,0,0,-0.0168537737222009,0,0,0,0,0,0.0501387085275156,0,0,0,0,0,0,0.081776041310881,0,0,0,0,0.135289408157406,0.175983010608483,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0397180329522826,0.19968052191535,0.0808626903573513,0,0,0,-0.160043576814457,0,0,0,0.228831191820374,0,0,0,0,0,0.594561468932024,0,-0.0270110536634008,-0.149911564257438,0,0,0.118381960293339,0,-0.118916254891149,0,0,0,0,0,0,0,0,0,0.0440306606177605,0,0,0,0,0,0,0,0.0986192396694462,0,0.157983577934503,0,0,-0.0672386752364685,0
X601988.CH.EQUITY,0.0858134163689583,0.0227159013245823,0.143228253599002,0.203652481705695,0,0,0,-0.0223691881203016,0.144202286565647,0.0968640793463768,0.174185401791462,0,-0.350626262597693,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.137927804046375,0,0,0.0676037060840501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338915615298216,0,0,0,0,0.0426519201194091
X600036.CH.EQUITY,0,0.35977079165202,0,0,0,0,0,0,0,0,0,0.183991379948337,0,0.16157560758931,0,0.050785618648973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933593015712583,0,0,0.0138902648802175,0,0,0,0.0934151491327253,0,0,0,0,0,0.0389517992326894,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0682075119108936,0,0,0,0,0,0,0,0,0,0.22336485161444,0.296973767024987,0,0.215878915347158,0,0,0,0,0,0.041734141667403,0,0,0.0358161507539001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.22071563105973,0.150555931229435,0,0,0,0.00522650305335356,0,0,0,0.00710271401410306,0,0,0,0,0,0,0,-0.0711875395366233,0.0399600885277144,0,0,0,0,0,0,0,0,0.145887022722129,0,0,0,0,0.0104271094189743,0,0,0,0,0,0,0,0,0,0,0,0,0.073141607214105,0,0,0,0.349166010377831
X601166.CH.EQUITY,0.232958592038375,0,0,0,0,0.106727387901133,0.432564877292668,0,0,0,0,0,0,0.0113573402370732,0,0.391120962937568,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0483800662526288,-0.131881569648949,0.0363465752655399,0,0,0,0,0.0375239647828767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
