,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600999.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.107987732282242,0,0.0963083167837763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440079216814514,0,0.448981895175181,0,0.159495218837952,0,0,0,0,-0.14540029950763,0,0,0,0,-0.162100725611405,0,0,0,-0.754558785648032,0,0,0,0,0.0761632248197814,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.240866551823406,0,0,0,0,0.0122193235702683,0,0,0.0451436941323913,0,-0.0177448802268377,0.355127296358532,0,-0.0715949284555191,0,0,0.0438141743883689,0,0,0,-0.0540289189660467,0,0.0265739856571814,0,-0.077722726399926,-0.0521277293136684,0,0,0,0,0,0,0,-0.137601883667905,0,0,0,0.108155829459135,0,0,0,0,0.380628161391447,0,0,0.0389811953820309,0,-3.46944695195361e-18
X601318.CH.EQUITY,0,0,0,0,0.0200257012043164,0.347080873226365,0,0,0,0,0,0,0,0,0.0112636050093919,0,0,0,0,0,0.118915110087503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356401911270757,0.0429500169043656,0,0,0,0.0340890958087244,0,0,0
X601288.CH.EQUITY,0,0.570476754987808,0,0,0,0,0,-0.0495703734921406,0,0,0,0.154605761721354,0.0503422963257211,0,0.116602924896827,0,0,0,0,0,0,0.13734798516728,0,0,0,0,0,0.0302964825153207,0,0,0,-0.085015792641342,0,0,0,0,0,0,0,0,0,0.0532968201188709,0,0,-0.0769443806235747,1.35525271560688e-20,0,0,-0.0254088406411823,0,0
X601988.CH.EQUITY,0,0,0,0.527509615497868,0,0,0,0,0,0.143782491251113,0,0,0,0,0,0,0.343254983727472,0,0,0.229530262809532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.577979871877602,0,0,0,0,0,0,0,0.0635730043147637,0,0,0,0.023596047256689,0,0
X600036.CH.EQUITY,0,0.0650851098897631,0,0.0454923458906289,0,0,0.015026797874839,0.0618199950332074,0,0,0,0,0,0,0,0,0,0,0,0.0401840431699801,0.188523009615916,0,0.0314091241484716,0,0,0,0,0,0,0,0,0.105903162147373,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.159084778498919,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.118037119936355,0,0,0,0,0,0.225708368081917,0,0,0,0,0,0,0.039179172854841,0,0,0,0.0561916938982734,0.040824318186615,0,0,0,0,0.0444992208573569,0,0,0,-6.93889390390723e-18,0,0.131386185548987,0,0.101722874072267,0.241462176117956,0,0,0.0545197060151878,0,0.0448972776430778,0,0
X601628.CH.EQUITY,0,0.0571034325517585,0,0,0,0.358091095287854,0,0,0,0,-0.15404261676338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156977023748412,0,0.11067261185009,0,0.0713290302411143,0,0.230886943940051,0,0.0680696111642781,0.161902920597418,0,0,-0.0794932097715525,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144704940017862,-0.136841782659856,0,-0.00286888876817101,3.46944695195361e-18,0,-0.331377403911034,0,0.714944016540875,0.0788999154935152,0.474008176100408,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.105983447245096,0,0,0,0.212421129970768,0.119893660842824,0,0
X601658.CH.Equity,0,0,0,0.220051212165348,0.0011673370548018,0,0,0,0,0,-0.0304996784510685,0,0,0,0,0,0,0,0.272185091458859,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909544328501844,0,0.239979330726172,0,0,0,0,0,-0.0406808451791256,8.67361737988404e-19,0,0.108519812455667,0,0,0
