,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.365855205464149,0,0.294254732360414,0.00376800045720066,0,0.181054971544974,0,0.126408061177302,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,-0.114494799534759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104963612260266,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.0212005984506971,0,0
X601939.CH.EQUITY,0.317513443923241,0,0,1.38777878078145e-17,0,0,0,0,0.0583820465446866,0,0,0.0937119511582068,0.330579004605122,0,0,0,0,0.0931456411975611,0.0852848198268414,0,1.38777878078145e-17,0,0,0,0,0,-0.116875380788206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129853659518871,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.155981879398989,0,0.114023862521182,0,0.0668758960094502,0.21618385165475,0,0,0,0,0,0,0,0,0,0,0,0.0243967993777455,0,0,0,0,0,0,0,0,0,0,0.0747682147036347,0,0,0,0.0820755752751366,0.230360831893101,0,0,0,0,0,0.00224282969347154,-3.46944695195361e-18,0,0,0,0
X601288.CH.EQUITY,0.402936072356038,0,0,0,0.41433794255415,0,0,0,0,0,0.06067544536529,0,0,0,0,0,0.0746860203123285,0,0,0,0,0,0,0,0,0,0,0,0.0362157166665896,0,0,0,0,0,0,-0.0131998755895066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.255134595025503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194837657329709,0,0.19239989844788,0,0,0,0,0,0,0,0,0.0049947670749111,0.099993916730802,0,0,0,0.0183475131364426,0,0,0,0,0,0,0,0,0.133361271644973,0,0,0.0851354687862062,0,0,0,0
X5.HK.EQUITY,0,0,0,-0.0966333178143862,0,0,0,0,0,0,0,0,0,0.338272046630391,0,-0.0967434117407357,0.08059897187842,0,0,0.520373495265435,0,0.00107108567947611,0,0,0,0.637457510075475,0.138216212510713,-0.554313635916911,0,0,0,0.0523679139574549,0,-0.101502655374262,0,0,0,0,0,0,0,0.172711821744619,0,0,0,0,0,0,0,0,0.170311834173212
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.201228595723473,0,0.0444888843343895,0,0.287926522156798,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0246658907682289,0,0,0,2.77555756156289e-17,0.132052069573255,0,0,8.67361737988404e-19,0,0,0,0.150223854211662,0,0,-1.73472347597681e-18,0,0,0,0.0112508238242955,0,0,0,0,0,0,0,0,0.263791379677262,0
X1299.HK.EQUITY,0,0,0,0,0,0.0419777756083981,0.0173322206595262,0,0,0,0,0,0,0,0,0,0.140217814396547,0,0,0.166628169452926,0,0.0573592696260731,0,0,0,0,0,0.100871861928713,0,0,0,0,0,0,0.184488081138902,0,0,0,0,0,0.0105678537507387,0,0,0,0,0,0,0,0,0.177958429113968,0
X601628.CH.EQUITY,0.0440704939145209,0.0432863464416863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139178911174751,0,0,0,0.218689319555449,0,0.157633581298815,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0772171011070312,0,-0.0216388757824315,0.158016542271439,0,0,0,0,0,0,0,0,0,0,0.0483121515566656
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394842116391791,0,-0.289093770107305,-0.254688308365959,0,0,0,0,0,0,0,0,0,0,0,0,0.185761186013234,0,0,0.432774506293252,0,0,0,0,0,0,0.435938462996708,0.00547506222902765,-6.93889390390723e-18,0,0,-0.213571561766744,0,0.431530840458454,0,0,0,-0.00140544387341367
