,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.129842158609973,0,0,0,0,0,0,0,0.056443426013802,0,0,0,0,0,0,0,0,-0.0696581210682006,-0.187856468993253,0,0,-0.190399636311441,0.0135101968520802,0,0,0.0222213736424038,0,0.623299393930343,0,0,0.1985115583399,0,0,0,0,-0.0075842179532309,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.116692228823483,0,0.137195954528888,0.0206113134367744,0,0,0,0,0,0.0228238864415881,0,0,0,0,0.0404312572692485,0,0.110126670335088,0,0,0,0,0.0101944265174435,0,0.0682704227160781,0.0424866068444597,0,0,0,0,0.31224750332466,0,0,0,0,0,0,0.0866045096800256,0,0.0107108208294542,0,0,-0.0453550922102187,0,0
X601939.CH.EQUITY,0.220017789751516,0,0,0,0.0434155164009949,0,0,0,0,0.190360798040628,0,0,0,0,0,0,0,0.099263158704398,0,0,0.00675549717238518,0,0,0,0,0,0,0,0,0.11121947683606,0,0,-0.148083052104225,-0.0525286641684788,0,0,0,0,0.0624467897761087,0.422007843413506,0,0,0,3.46944695195361e-18,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.362642527115611,0.158066821074258,0,0.579502218997106,0,0,0,0.3303471594379,0.111463077337505,-0.279232452109651,0,0,0,0,0,0,0,-0.191555102663272,0,0,0,0,0,0,0,0,-0.599790624063623,0,0,0,0,0,-0.0394738255136622,0,0.271844321767237,0,0,0,0,0,0.27781045577402,0,0
X5.HK.EQUITY,-0.047609275066812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490964580830798,0,0,0.448000276938619,0,0,0,0,0.0530314311235732,0.0921782288734164,0,0,-0.112835505760531,0,-0.0272375147794367,-0.164244501389623,0,0,0,0,0,0,0,0,0,-0.0723571734316136,0,0.174921681227898,0,0,0,0,0,-0.125167976347533,0
X601988.CH.EQUITY,-0.245528122914309,0,0,-0.0252776370307364,0.451444231661375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65274848358889,0,-0.0935816408621234,0,0.0361344931522555,0,0,-0.501526200831377,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.119099183633899,0,0,3.46944695195361e-18,0,0.106021534637608,0,0,0,0
X600036.CH.EQUITY,-0.0866821989733507,0.631456149176833,-0.0244573677130502,0,0,0,0,0,-0.142425254121203,0.191359497340008,0,0.453720100541677,0,0,0,0,0.0453739230154311,0.0287635218405914,0,0,-0.251103502568372,0,-0.170407694453249,0,0.216120705371334,0,0,0,0.0872322002749677,0,0.136322830461168,0,-0.137986378324428,0,0,0,0,0,0,0,0,0.0664089794229888,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.062085191302129,0.00026398222584226,0,0.179571473235702,0.00145170183671168,0,0,0,0,0,-0.0256327017315537,0,0,0.104183210820548,0.00689291911862385,0,0,0,0,0,0,0,0,0,0.219798192913948,0,-3.46944695195361e-18,0,0,0,0.155690496360233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.095514116633753,0.0444550700189989,0.107314259736043,0,0,0,0,0,0,0,0,0,0.347706834240553,0,0,0,0,0,0,0.0856075772729751,0,0.0375189681075536,0,0,0,0,0,0,0,-0.0486212941296744,0,0,0,0,0.12043147871358,0.159131330330691,0,0,0,0,0,0.0506545736715018,0,-0.105956416499679,0.0953942830620334,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.591808483215367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244183967498998,0.0941478256846188,0,0,0,0,0,0,0,0,0,0,0,-0.0556648176617684,-0.0445795266931729,0,0,0,0,0,0.0449305539636278,0,0,0,0,0
