,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.525942485588434,0,0,0,0,-0.025435853541416,0,0.0419920927754458,0.177546882464088,0,0.187614101836669,0,-0.0234939272134767,-0.0164873464421027,0.0474632879158228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697311415266932,0,0,0,0,0,0,0,0,0,0,0.0673383925311948,-0.0273353181151822,0.0394367664146029,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0346433515434479,0.0945445840210649,0.277248370637709,0,0,0,0,0,0,0.0579182988992768,0.343648635499048,0.0896270218671563,0,0,0.0649152263144058,0,0,0,0,0.018273906169947,0,0,0,-0.0415729025961222,0,0,0,0.00118415628160615,0,0,0,0,0,0.0623225822696578,0,0,0.00108603778837392,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.218745467126402,0,0,0.458823801159436,0.0424074356993047,0.0881255685813852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173661212814907,0,-0.0342119015319943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144086546793989,0,0,0.0195397697980599
X601288.CH.EQUITY,0,0,0.197915423031071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214570071120287,0,0,0.195394271678606,0,-0.000747678677326082,0,0.00736240379278333,0,0,0,0,0,0,0,0,0,0.215446463757247,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.08114642461238,0,0,0.232752764917877,0,0.169432516377004,0,0,0,0.311239114251896,0,0,0,0,0,0.112771555801435,0.00317895576993123,0,-0.221112743990992,0,0,0,0,0.273996144894126,0,0,-0.122184557447044,0,0.0209034225903182,-0.0610437810006205,0,0,0.142722182935157,0,0,0,0,0,0,0,0,0,0,0,0.119731954813446,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.200897562320996,0,0,0.0965500830507828,0,0.241062324694352,0,0,0.103635053953274,0,0,0,0,0,0.0860018747685717,0,0,0,0,0,0.172970772450497,0.0558372885730413,0,0,0,-0.0785844506193476,0,0,0,0,0,0,0,0,-0.0370405619144696,0,0,0,0.222172181989323,0,0,0,-0.00834795967904537,0,-6.93889390390723e-18,0.049948832634578
X600036.CH.EQUITY,0,0.0409310377273143,0,0,0,0,0,0,0.00804793251320801,0,0,0,0,0,0,0,0,-0.0454232163911462,0,0,0,0,0,0,0.730477354262089,-0.0240039135779492,0,0.0442484264021063,0,0,0.131860907363342,0,0,0,0,0,0,0,0,0,0,0.110243911044273,0,0.0727952752034853,0,0,0,-0.022523755316542,0,0
X1299.HK.EQUITY,0,0,0,0,0.262026370889176,0,0,0,0,0,0,0,0.0505729558570239,0,0,0,0,0,0.0815124690479524,0,0,0,0,0,0,0,0.0692795532965694,0,0.13697016943839,0,0.0139516612228913,0.291549749975926,0,0,0.10071867888187,0,0,0,0,0,0,-0.0762714750855517,0,-0.060303972803953,0,0.0542849009077754,0,0,0,0
X601628.CH.EQUITY,0,0.156185063513296,0,0.0394612177284657,0,0,0,0,0,0,0,0,0,0,0,0,0.0672580476261659,0,0,0,0,0,0,0,0.146672328199558,0,0,0,0,0,0,0,0,0,0,0,0,0.377294316328517,0,0,0.126307405846673,0.0634492795539157,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.208380001148287,0,0.0960968595994454,0,0,0,0.0224830821567924,0,0,0,0,0.333607417980846,0,0,0,0,0,0,0,0,0,0,0.324867852301944,0,0,0,0,0,0,0,-0.0305347365148504,0,0,0.0622689397691703,0,0,0,0,0,0,0,0.0827968408047422,-0.0146020468252818,0,0,-0.0363107789778354,0.102862413248232,0,0,0
