,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.204640143864312,0,0.0311811124177038,0,0,0.40075868818934,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.254512675402645,0,0.0349116024426872,0,3.46944695195361e-18,0,0,0,0,0.0807104564020662,0,0.0501455767521032,0,0,0,0,0,0,0.01161876511678,0,0,0,-0.0925040402775397,0,0
X601318.CH.EQUITY,0,0,0.261010566882839,0,0,0,0,0,0.0845947816515773,0,0.0932961049089915,0,0,0,0.19258980818419,0,0,0,0,0,0,0.0586266566508465,0,0,0,0,0,0.168320605731807,0,0,0,0,0,0.0537741830861022,0.0146080502919402,0,0,0,0,0.00669644758618693,0,0,0,0,0.0608052341885609,0,0.036654422008801,0,0,0,0
X601939.CH.EQUITY,0.285593170345273,0.215395728628971,0,0,4.33680868994202e-19,0,0,0.496469208444581,0.0813178805344568,0,0,0,0,0,0,0,0.0298863337970074,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208917179096891,0,0,0,0,0.0563915863936256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183534656688361
X600036.CH.EQUITY,0,0,0,0,0,0.159833595063147,0,0,0.0639688967253003,-0.106310310522153,0,-0.10142423661689,0.148513984918768,0,0,0.158810439729377,0,0,0,0.163911678518177,0,0,0,0,0,0.406637161596156,0,0.0329999842758142,0,0,0,0,0,0,0,0,0,0,0,0,-0.0735354235221909,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.0826652719362704,0,0,0,0,0.452417719347204,0,-0.051923406678437,0,0.0658809938243246,0,0,0,0,0,0,0,0.0532588077648795,0,0,0.13078905233439,0,0,0,0.052346886939976,0.107311556145637,0,0,0,0,0,0,0,0.00725250813592634,0,0,0,0,0,0,0,0,0,0,0.031605952228333,0,0,0.0445952902922121,0
X1299.HK.EQUITY,0,0,-0.0495976990613458,0,-0.0097881934097821,0,0,-0.0589656463958334,0,0.234554146760603,0,-0.042579432480793,0,0,0,0,0,0,0,0,0,0,0.182479653186002,0,0,0,0,0,0,0,0.0320379340659265,0,0,0,0,0.141516012439238,0,0.0381951742266836,0,0.188887736726889,0,-6.93889390390723e-18,0,0.184457033960541,0,0,0,0,0.2087719043397,0,-0.090333844841585
X601628.CH.EQUITY,0.0571490906674046,0,0,-0.0276248615265809,0,0,0,0,0,0,0,0,-0.00455951391699876,0,0,-0.173616291813502,0,0,0.310149331056441,0,0,0,0,-0.0904508693065443,0,0,0,0,0,0,0,0,0,-0.093449936326409,0,0,0.580555656519081,0.0743569726445202,0,0.0129832682690422,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0708400588646775,0,0.451744353700245,0,0,0,-0.0894175871505683,0,0,-1.73472347597681e-18,0,0,0,0,0.277635398919692,0,0,0,0,0,0,0.0477524249526368,0,0,0.0766630339314592,0,0,0,0,0,0,-3.46944695195361e-18,0.00274053129866292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0701760020949028,0,0,0,0,0,0,0,0.157210479024887,0,0,0,0,0,0,0,0,0,0,0,0.113817427807188,0,0.0624046106294946,0,0,0,0,0,0,0,0,0,0,0.152573849784626,0,0.0448547434513927,0,0,0.368728222883462,-1.73472347597681e-18,0,0.0423725200924492,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.188661278827409,0,0.381982384803878,0,0,-0.147680342156944,0,0,0,0,0,-0.020381515846498,0,0,0,0.265546118599545,0,-0.149001189861115,0,0,0,0,0,0,0,0,0,0,0.0835902847682087,0,0,0,0,0,0,0.0327521875802573,0,0,0,0.137143590474396,0,0,0.0244818865490553,0,0,0,0,0.166046845297843
X601166.CH.EQUITY,0,0,0,0.228456417951083,0,0,0,0,0,-0.0199279362670227,0,0.0700901507895732,0.423145348335978,0,-0.0587508875571464,0.0458383546431116,0,0,-0.144358021232482,0,-0.106874399193824,0,-0.0550207782728756,0,0,0,0,0.200963355912832,0,0,0.00104839102731479,0.036129831384375,0,0,0,0.121579988250148,0.0851542437618649,0,0,0,0,0,0,0,0,0,0.0162553090119773,0,0,0,0
X601658.CH.Equity,0,0,0,-0.230262444220776,1.38777878078145e-17,-0.0772335514621984,0.0592182850643542,0.437408905512289,0,0,0.359800431931048,0,0,0,0,0,0.26888625171185,0,0.197032852506576,0,0,0,0,0,0,0,0,0.0610211278570686,-0.384769798894653,0,0,0,0,0,0,0,-0.0437547393838758,0.19554461480405,0,0,0,0,0,0,0,0,0,0,0,0,0
