,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600999.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.216798482557663,0.0229811308610845,0,0,0.401112342874585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197240296632105,0,0.0560617486071779,0,0,0.0445177688022101,0,0,0.0640904885224648,0.0251587411696946,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.083875185788191,0.0497445536313297,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0518176710559677,0,0,0.234020485313161,0,0,0,0.263189747203577,0,0,0.0479434912431025,0.026417845488417,0,0,0.193886483476636,0,0.0230093014645107,0,0,0,0,0.0413094059832448,0,0,0,0,0.093468488967921,0,0,0,0,0.200693023937146,0.0146366921159607,0,0,0,0,0,-0.0529311908294492,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.025746463940627,0,-0.0123697705160198,0,0.155399461130356,0,0,0,0,0,0,0.0906080170513335,0,0.0166431373405107,0,0,0,0,0,0,0,0,0,0.0549146337531517,0.323957852500025,0,0,0.116941444699156,0,0,0,0,0,0,0,0,-0.127159744926715,0,0,0,0,-0.0581049314860408,0,0,0,0,0,0,0.0986934731666664,-0.0533437080081974
X601939.CH.EQUITY,0.623270012310661,0.0188866154040246,0,0,0,0,0,0,0.104843301267943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184374728911748,0,0,0,0,0,0,0,0,0.148484000766883,0,0,0,0,0,0,0,0,0,0,0,0.129075202810051,0
X601288.CH.EQUITY,0,0,0,0.0756218436254686,0,0,0,0.393435395434695,0,0,0.0782131796255351,0,0.0110280648481465,0,0,0,0,0,0.0960247419086441,0,0,0,0.0194882092095733,0,0.180132350839084,0,0,0,0.0218445439603352,0,0,0,0.176711468610292,0,0,-0.0140267386389529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0654225970718965,0.229683440975295,0,8.67361737988404e-19,0,0,0,0.0821612069899642,0,0,0,-0.195680545794552,0.136223180338247,0,0,0,0,0,0,0.0252892903882072,0,0,0.168107549822715,0,0.00953517936921432,0,0,0,0,0.121252913350174,0,0,0.158474451861674,0,0,0,0,0,0,0.186423555136036,0,0,0
X601628.CH.EQUITY,0,0,-0.141296844731956,0,0,0,0,0,0,0.0958607234655857,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0492788238186418,0.0977896573945188,0,0,0,-0.0421982737384222,0,-0.0823695609979341,0,0,0.368278443654649,0,0,-0.000527718780289725,0.3667052681137,0,0,0,0,0.0456852440458223,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.145342293676343,0,0,0,0.415488397975169,0,0,0,-0.0151468856414106,0,0,0.0417089284341917,-0.0936820727131515,0,0,0,0,0.167950218040168,0,0.0585492816548824,0,0,0,0,0.0948767067437998,0,0,0,0,0,0,0,-0.187884611207601,0,0,0,0,0,0,0,0.038820170802945,0,0,0,0,0,0,0,0.0786087113297951,0,0
X5.HK.EQUITY,0,0.242390555619001,0,0.0855443257641594,0,0,0,0,0,-0.126415434172121,0.0441968485488009,0.0289413866207077,0,0,0,0,0,0,0,0,0,0,0,0.289248211374068,0,0,0,0.129834739234693,0,0,0,0,0,0.0618089823921357,0,0,0,0.217279420231541,0,0,0,0,0,0,0,0,0.0815505032635478,0,0,0,0.0735703083646209
X388.HK.EQUITY,0,0,0,-0.0966865778461857,0,0,0,0,0,0,0,0,0,0,-0.0701635416187854,0,0.137087936815385,0,0,-0.0950592211336681,0,0,0,-0.0992467757927619,0,0,0.139784627287927,0,0,0,0,0,0,-0.413555708281184,0,-0.152100319935992,0,0,0.380544851888919,0,0.333039582107078,-0.0875200323835573,0,0,0.255090242960713,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.144849626252356,0,0,0,0,0,-0.183687310251589,0,0,0.584278436960039,0,0,0,0,0,0,0,-0.058576052097327,0,0,0,0,0,-0.00326282512697163,0,0.0458648697868471,0,0.0891680952611452,0.0885279092126932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787166562490058,0,0,0,-0.0367095488948687
X601658.CH.Equity,0,0,0,0,0,0,0,0.515482953675645,0.0134657496226011,0,0,0,-0.00120315936606384,0,0,0.400343929382697,0,0,0,-0.110313918194544,0,0,0,1.73472347597681e-18,0,0,-0.258308141588111,-0.0614887711498412,0,0,0,0,0,0,0,-0.0024777604705021,0,0,0,0,0.177973377513588,0,0,0,0,0,0,0,0,0,0.197970309293402
X000001.CH.EQUITY,0,0.261465751949,0.0946105228337152,0,0,0,0,0,-0.0748891168400817,0,0.340720037786548,0,0,0,0,0,0.183378372228143,0,0,0,0,0,0.304675837836066,0,0,0,0,0.040254271651756,0,0,0,0,-0.0254607831823983,-0.197334596492136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0900685778784266,-0.138402246839294,-0.11132910358396
