,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.248160320111732,0,0.397471283823975,0,0,0,0,0.0848600961359693,0,0,0.139761318967343,0,0,0,0,0,0,0,0.0198114850759924,0,0,-0.0552659764154774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0119152535650569,0,0.126577336279315
X601939.CH.EQUITY,0.353794477328792,0,0,0.286598226236496,0,0,-0.0959477409273754,0,0,0,0.00279346907456246,0,0.14003803712707,0,-0.0647205051562987,0,0,0,0,0,0,0,0,0,0,0.0315981678737995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201201696500643,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.154235141139728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1209519447532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175456713707066,0,0,0,0,0,0,0,0.129971622426798,0.0854774469300525,0,0,0.142894709777243,0,0,0,0
X601288.CH.EQUITY,0.471875063147996,0,0,0,0.258431273389166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872263059442817,0,0,0,0,0,0,0,0,0,0,0.0273729535495676,0,0.0348800362338923,0,0,0,0,0,0,0,0.0709015450465762,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.204082262667821,0,0.244042164969022,0,0,0,0,0,0.254126700640825,0,0,0,0,0,0.35915559645615,0,0,0,-0.0267570633976497,0,0,0,0,0,0,0,0,0,0.0317843298331895,0,0,0,0,0,0,-0.0977501881229428,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0498514058650689,0,0,0,0,0,0,0,0,0.358418490806009,0,0.0319784297278122,0,0,0,0,0,0,0,0,0.0288249806876291,0,0.127351876603329,0,0,0,0,1.73472347597681e-18,0,0,0,0.0697248425823521,0,0,0,0,0,0.0523209313252151,0,0.0123949002494009,0,0,0,0,0,0,0.277578074777303,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0848831856009174,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557396483399841,0.244770201436764,0,0,0.130178067194536,0,0,0,0.134188295858543,0,0,0,0,0,0,0,0,0,0,0,0.146694746892699,0.0443607045608589,0,0
X5.HK.EQUITY,0,-0.14467512889249,0,-0.156524464463206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21235108750578,-0.768444682627089,0,0,0.47975264198285,-0.0348113487946541,0,0,0,0,0,0,0,0,0,0,0,0,0.452719721417079,0,0,0,0,0,0,0,0,0,0.107073990124741
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0775117637360641,0,0,0,0,0,0.122869000957738,0,0.233778840106979,0,0.125537440840473,0,0,0,0.173419060894734,0,0,0.0575375306170165,0,0,0,0,0,0,0,0.0265601879148737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525717343721465
X601658.CH.Equity,0,0,0,0.0982058162552318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323482730013244,0,0,0,0,0,0,0.362656254103297,0,0,0,0.131780252873581,0.059131206657589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.232560509094382,0,0,0.0632806855152429,0,0,0,0,0,0,0,0,0.0846758991650113,0,0,0,0,0,0,0,0.089522041612787,0,0,0,0,-3.46944695195361e-18,0,0,0,0.024930836924461,0.106308855751756,0,0,0,0,0,0.103916748207933,0,0.174761680790459,0,0,0,0.17157637336864,0,0,0,0,0,0,0,0
