,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0886279619479924,0,0.415653418531594,0,0,0.046331307317429,0,0.240240459716096,0,0,0.147170347094697,0,0,0,0,0,0.0265228672655778,0,0.00821127033833144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599632951298711,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0
X601939.CH.EQUITY,0.369687238392446,0,0,0.155639460067377,0,0,0,-0.0620897354290044,0,0.0276712905379641,0,0,0.366830529355096,-0.0548230416170073,0,0,0,0,0,0,0,0,0,-0.0187500864130673,0,-0.115208945075925,0,0,0,0,0,0,0.149247227224408,0,0,0,0,0.0401431404293038,0,0,0,0,0,0,0,0,0,0,0,0.0100222972439319,-0.0158383246834853
X601318.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0572506967390598,0.368567672604103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780533490379365,0,0,0.134056248603541,0,0,0,0,0,0.215011164173467,0,0,0,0,0
X601288.CH.EQUITY,0.428897722021979,0,0,0,0.384088680860181,0,0,0,0,-0.010022130131218,0.0713161157123034,0,0,0,0.0244133487963407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669743407755551,0,-0.0660843208594077,0,0,0,0,0,-0.0342515244634869,0,0.0706199704419699,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.279226208856892,0,0,0,0,0,0.00143875471380487,0,0,0,0,0,0,0,0.136284005995716,0.135497850738701,0,0,0,0,0,0,0,0,0,0.00147960507556431,0.0667892361462282,0,0,0,0.0119443804961905,0,0,0.0472453749622538,0,0,0,0,0,0,0.165928842686097,0,0,0.147653811814102,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.105285156590611,0,0,0,0.0568030129547845,0.150390496160046,0,0,0,0,0,0.547432813520373,0,0,0,0,0,0.42591043297838,-0.359205042782279,0,0,0,0,0,0,0,0,0,0,0,-0.00564653541865614,0.332558119398406,0,0,0,0,0,0,0,0,-0.156639290238103,0.0958526882903392
X600036.CH.EQUITY,0,0,0.0104301279906963,0,0,0.0242983535114889,0,0,0,0,0,0.45050164215601,0,0,0,0,0,0,0,0,0,0,0,0.0334948841439327,0,0.108965769345674,0,0,0,0,0,0,0,0,0.0698606146158,0.0257966129503405,0,0,0.0191305839140633,0,0,0.0498767044808358,0,0,0,0,0,0,0,0.239935250769546,-0.0224310845556312
X1299.HK.EQUITY,0.000860921900610169,0,0,0,0,0,0.104338543045759,0,0,0,0,0,0,0,0.10742188568135,0,-3.46944695195361e-18,0,0,0,0.228746216892227,0,0,0.0995951725990265,0,0,0,0.103635642279391,0,0,0,0,0,0,0,0,0.178995986205967,0,0,0,0.185077620129219,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0725227203441223,0,0,0,0,0,0.0927669883127819,0,0,0,0.198225028474538,0.373649783668839,0,0,0,0,0,0,0.0673625729064744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0410295385900365
X601658.CH.Equity,0,0,0,0,0.238176524293074,0,0,0,0,0,0,0,0,0,-0.194992754469266,0,-0.218559600989348,0,0,0,0,0,0,0.104593117658568,0,0,0,0,0,0.490216644494649,0,0,0,0.24115308008211,0.107083321965827,0,0,0,0,0.0469009704237595,-0.314115441392068,0,0,0,0,0,0.869156028700184,0,-0.150303014223543,0,-0.040130034881484
X601328.CH.EQUITY,0,0,0,0.271526842385168,0,0,0,0,0,-0.0268393146662194,0,0,0.231898184689463,0,0,0,0,0,0.321702372216611,0,0,0,0,0,0,0,0,0,0,0,0.0221123613960055,0,0,0,0,0.0850485357449811,0,0.0682132781540549,0,0,0.0568392783843129,0,0,0,0,0,0,0,0,0.00681874189231175,0
X601166.CH.EQUITY,0,0.00528805626019622,0,0.0651925435646774,0,0,0.161232719761479,0,0,0,0,0,0.0708962922327054,0,0,-0.0151561948818284,0,0.00245574091706395,0,0,0,0,0,0,0,0,0,0,0,0,0.31913472851416,0,0,0,0,0,0,0,0.0751946230824937,0,0,0,0,0,0,0.245790746793918,0,0,0,0.0945244181553813,0
X600000.CH.EQUITY,0,0,0,0.0185098676365903,0,0,0,0,6.93889390390723e-18,0,0.385238204204782,0,0,0,0,0,0,0,0.197674226975359,0,0,0,0.152198364740353,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0.118389355934531,0,0,0,0,0.118836364322799,6.93889390390723e-18,0,0,0,0,0
