,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.593832403796298,0,0.0206876754753647,0,0,0,0,0,0,0.10386182107517,0,0,0,0,0,0,0.128342281849497,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,-0.0253683605722885,0,0,0,0.0828757534712604,0,0.0502101846357788,-0.00109958762298851,0,-1.73472347597681e-18,-0.0180966724952762,0,0.0342660441783717,-0.0458780629617264,0.0119073655225562
X601318.CH.EQUITY,0,0,0,0.118779230631565,0,0,0,0,0.0589417516306569,0,0,0,0,0,0,0,0,0,0.231198674186568,0,0,0,0,0,0,0.0383219200029773,0,0,0.0410755488968616,0,0,0,0.114086045599073,0,0,0,0,0,0,0.194654411885665,0.0755979968753783,0,0,0,0,0,0.0784581305715875,0,0,0
X601939.CH.EQUITY,0.154692901535841,0,0,0.303978184128816,0,0.254496960896136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995535918438597,0,0,0,0.0805329431651043,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502730169973532,0,0,0
X601288.CH.EQUITY,0.0134785090431723,0,0.290111526205113,0,0,0,0,0,0,0.213809873404248,0,0,0,0,0,0,0,0,0.0506633078695581,0,0,0,0,0,0.0127017750836398,0.223353874986661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07309321249021,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.022183249061928,0,0,0,0,0,0.456686749752821,0,0,0,0,0,0,0.0896343897235096,0,0.170924483795593,0.122771428333088,0,0,0,0,0,0,0.255341254905128,0,0,0,0,0.0613857329081289,0,0,0,0.0406759118792655,0,0,0,0,0,0,0,0,0,0,0,-0.755217644098801,0,0,-0.175714670288464,0.157824659718491
X601988.CH.EQUITY,0,0,0.103928132363187,0,0.0358949189469889,0,0,0,0,0,0,0.0602192580653282,0,0.0493329866791659,0,0,0,0,0,0,0,0,0.621078832017195,0.0185302784134766,0,0,0,0,0,0.108202584224201,0,0,0,0,0,0,0,0,0,0.0519935093799118,0,0,0,0,0,0,0,0,0,0.0903977236652494
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0246896203552043,0,0,0,-0.023026920432246,0,0,0,0,0,0.0753475223225,0,0,0,0,0,-0.0077909301602462,0.70055893913629,0,0,0.0287380803816776,0.097549830159422,0,0,0,0,0,0,0,0,0,0,0,0.0667842044663806,0,0,0.049755463326068,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0431123982975929,0,0,0,0,0.261312760280617,0,0,0.170855746138268,0,0,0,0,0.0715662930982001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.162573905683963,0,0,0.0108859113984418,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457941963417997,0,0,0,0,0,0,0,0.152230624371125,0,0,0,0,0,0,0,0,0,0,0.369345304813606,0,0,0,0.215498902015958,0.064680575629408,0,0,0.0187902699470134,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0676104333883744,0,0,0,0.140841852968087,0,0,0,0,0,0,0.206914520450819,0,0,0,0,0,0,0,0.240683567556713,0,0,0,0,0,0,0.0772769764955756,0,0,0.00353441393982053,0.0355525789874363,-0.00736993071509323,0,0,0.0116182488967186,0,0,0.237369047872921,0,0,0,0,0.0335474704530394,0,0,0.0140372734745363,0,0
