,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.016691669077177,0.428147260821269,0.10161189116284,0.0846193435131216,0,0.0372558775581761,0,0,0,0,0,0.0388356887569514,-0.00743439348932191,0,0,0,0.0634249771722002,0.0473122856808846,0,0,0,0,0,0.107772163772194,0,0,0,0,0,0.0134192169202361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150006620387601
X601318.CH.EQUITY,6.93889390390723e-18,0,0,0,0,0,0.0748891713067325,0,0,0.0753369252866003,0,0,0,0,0,0,0,0.223892479327141,0.0423336020443275,0,0,0,0,0,0,0,0.106211601277325,0,0,0,0,0,0,0.0761005157173541,0,0,0,0,0,0.29916051206726,0,0,0,0.0412113934576219,0,0.0257667631067778,0,0,0,0
X601939.CH.EQUITY,0.344414516515152,0,0,0.144818167044912,0,0.18629203932518,0,0,0,0.0487915542914435,0.0967833194431929,0,0,0,0,0,0,0,0,0,0,0.00105210937311946,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0596578041194241,0,0,0,0,0,0,0.0109611096627992,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.445695911617822,0,0,0,0,0,0,0,0,0.214469386289258,0,0,0,0,0,0,0,0.0894047295850804,0,0,0,0,0,0,0.0800703355048891,0.0313931370491368,0,0.0324348178610042,0,0.0823982646178001,0,0,0,0,0,0,0,0,-0.0307381768673505,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.240495362145091,0,0.181777105144664,0,0,0,0,0,0,0,0,0.280464530735579,-0.292141031654579,0,0,0,0,0,0,0,0,0,0,0,0.0392188740389951,0,-0.00677443934238718,0,0.192407567985204,0.0497201471438309,0,-0.148780082368259,0,0,0,0,0,0,0,0,-0.594245648501962,0,0,-1.73472347597681e-18,0.278205422780995
X601988.CH.EQUITY,0.0141199201442296,0,0.304915354741246,0,0,0,0,0,0,0,0,0,0.114284378232108,0,0,0,0,0.0495725991041531,0,0,0,0,0.588306271042765,0,0,0,0,0,0,0,0,0,0.0194126941532665,0,0.0224484730517307,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0374007080459551
X600036.CH.EQUITY,0,0.0144868479365364,0,0,0,0,0,0,0.0437636512121344,0,0,0,0,-0.00693761575184085,0,0,0,0.024878633301708,0,0,0,0,0,0,0.693326527713274,0,0,0,0,0.116694428468216,0,0.000590897398028443,0,0,2.16840434497101e-19,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060631306807692,0,0,0,0,0.269928272844797,0,0,0,0.0358232075591593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304223829150811,0,0
X601628.CH.EQUITY,0,0,0,0,0.0185660961006746,0,0,0,0,0,0.131933937390018,0,0,0,0,0.021091898037247,0.00725714422936774,0,0,0,0,0,0,0,0,0,0.0704736126243925,0,0,0,0,0,0,0,0.281670143669489,0,0,0,0,0,0.0879367323205807,0.19788068709575,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.15534858486237,0,0,0,0,0,0,0,0,0,0.10585394433335,0,0,0,0,0,0,0,0.0225320886077402,0.0914355517734379,0,0,0,0,0,0.112297218909795,0,0,0,0.0607317643751732,0,0,0.0571018151205009,0,-0.0244525398290912,0,0,0,0.168354236833661,0.24432830462155,0,0,0,0,0,0,0,0.0196687453406814,0
