,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.133822161975807,0,0.171607312133003,0,0,0,0,0,0,0,0.329222270339074,-1.38777878078145e-17,0,0,0,0,0,0,-0.161460107886255,0,0,0,0,0,0.0925673769001994,0,0,0,0,0,0,0,0,0.058668828358277,0,0.179215975241699,0,0,0,0,0,0,0,0,0,0,0.134073142600512,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0956244733313122,0,0,0.164694650153352,0,0,0,0.213458313943566,-0.0695817555203227,0,0.251365404935267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104575682939535,0,0,0,0.226116668343324,0,0,0,0,0.220250639052374,-0.255058980709477,0,0.174773883821128,0.0969059675967138,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.626775104296159,0,0,0,0.0224876822331646,0,0,-0.033609972025924,0,0,0.172649082169263,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.000363266216099948,0,0,0,0,0.0324259228431012,0,0,0.277238564637042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.276631935814137,0,0.0552419521339619,0,0,0.369815792921989,0,0,0,0,0.121352834876862,0,0,0,0,0,0,0.0965588447595358,0,0,0.0301925313969175,-0.053892539695409,0,0,0,-0.0601954304728436,0,0,0,0,0,0,0,0,-0.126055317293883,0,0,0,0,0,0.205192558913821,0,0,0,0,0,0,0.0866297675502742,0,0,0
X5.HK.EQUITY,0,-0.0978411162612685,-1.73472347597681e-18,0.227941244356264,0,0,0,-0.0125252799967627,0,0,0,0,0.0937328657765643,0,0,0,0,0,0,0,0.4536944440567,0,0,0,0,0,0,0,0,0,0.401917335693011,0,0,0,0,0,0,0,0,0,0.0310545990992851,0,0,0,0,0,0,0.14733543476,0,-0.128518640730585,0.0828519553537508
X601988.CH.EQUITY,0.225876120955856,0.0686799939671426,0.214597971592341,0,0,0,0,0,0.161601646939404,0,0,0.0871601984518467,0,-0.178833508926526,0,0,0,0,0,0,0.0776799861478753,0,0,0,0,0.0562367599885702,0,0,0,0,0,0,0,0.0877027937253107,0,0,0.0143598968536642,0,0,0.0615349153315347,0,0,0,0.0938525139943438,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.202987200127591,0,-0.03293983949202,0.0316310347434132,0,0.236893505108668,0,0.278557413103906,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0.0463582942620635,0,0.0820960106035995,0.0347877302696245,0,0.0954267508179272,0,-0.000725328526257828,0,0.034356606193767,0,0,0,0,0,0,0,0,0,0,0.00133558457464359,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.106379189996235,0,0,0,0.112571984656909,0,0,-0.112149203375607,0,0.0234798842481516,0,0.236121613727666,0,0,0.0263452230944398,0,0,0,0.047156276944551,0.0658683004637853,0.0910099199806338,0,0,0,0,0,0.0121272214859476,0.212874608855248,0,0.0313588639040848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.144397027954155,0.193080345479382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00533505153973927,-0.105750133509448,0,0,0,0,0,0.232057695747204,0,0.0177415136757262,0,-0.124255616000338,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.104203609872244,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.132806845622903,-0.334007604752312,0,0,0,0,0,0,0,0,0,0,0.409798601470862,0,0,0,0.113341097409589,0,0,0,0,0,0,0,0.0689148447464763,0,0,0,0,-0.619029919971724,0.120367359458049,0,0,0,0,0,0.765588780223723,-0.0490786141564972,-0.289991754293417,0,0
X601166.CH.EQUITY,0,0,0.0356417869764728,0,0,0,0.464387176305031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00458279817057699,0,0,0,0.114155712516196,0,0,0.280003238585765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176422808074742,0,0,0,0
X601328.CH.EQUITY,0,0,0.137897712856861,0.0170748506848327,0,0,0.0608456599132819,0,0,0,0,0,0.485686716359504,0,0,0,0,0,0,0,0,0,0,0,0,-0.0589926028810494,0,0,0,0,0,0,0.0401055997728666,0.10535178073174,0,0,0,0,0,0.0270553839730147,0,0,0,0,0,0,0,0,0,0.0212876349153748,0
X600000.CH.EQUITY,0,0.124179458976254,0,0,0.0410942942042445,0,0.263351083328954,-0.0922841332853331,0,0,0,0.325925488872545,0,0,0.0635710877096332,0,0,0,0,0,0,0,0,0,0,-0.0281045961045553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201646854247906,0,0,0.10970331725628,0,0.27930674103585,0,0,0,0
X000002.CH.EQUITY,0.0962038267772866,0.0642538937371834,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0293892735289374,0,0,0,0,-0.10428296016027,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.471060418825968,0.114729174718109,0,0,0,0,0,0.276489977531728,0,0,0,0,0,0,-0.134061588316911,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,-0.0211845811478232,0,0,0.271451789493713,0,-0.150933735808136,0,0,0,0,0,0,0,0,0.0524012955593735,0.143898850238406,-0.0360972222809164,0,0,0,0.25431727155169,0,0,0,0.177820454066751,0.278198121256661,0,0,0,0,0,0.316395875575113,0,-0.149730028511897,-2.16840434497101e-19,0,-0.0483871924579481,0,0,0,0,0.167363951107177,0,0,0,0,0,0
