,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.120856499827563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255868409461575,0,0.0136578405634322,0.418170145144326,-0.203232571663889,0.456793021316313,0.267514239579346,0,0,-0.12921203890903,0,0,0,0.0129021329463462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.236696859607111,0,0,0,-0.0875852216243331,0,0,0,0.0953370714646039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00335873465291197,0.169957629651064,0,0,0,0,0.246954273047141,0,0.0708345089321648,0,0,0,0,0,0,0,0,0,0,0.100333875187163,0,0
X601939.CH.EQUITY,0,0.0400883762945547,0,0.80937139795016,0,0,0.00504871976234325,0,0,0.0357948020191929,0,0.0118872873155953,-0.0572250782459871,2.16840434497101e-19,0,0,0,0.0999579146670964,0,0,0,0.00777616165304278,0,0,0,0,0,0.0263687613976268,0,0,0.0245182131461758,0,0,0,0,0,0,0.0821310524831972,0,0.021908981142767,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.919572052007311,0,-0.0841823178435237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134425719629733,0,0,0,0,0,0,0,0,0.0482677455950438,0.0162461873225634,0,0,0,0,0,0,0,0,0,0.0035688303204683,-0.00686714825872439,0,-0.0793707736901758,0,0,0,0,0,0,0,0,-0.0540766668549715
X601628.CH.EQUITY,0.00703817515002212,0,0,0,0,0,0,0,0,0.239550391284902,0.194619708921194,0,0,0,0,0,0,0,0,0.0834647232756425,0,0,0,0,0,0,0,-0.132477435537146,0,0,0,0,0.0298551989734308,0,0,0,0,0.466637969154502,0,0,0,0,0,0,0,0,0.0873936244831035,0.288067450045101,0,0,0
X600036.CH.EQUITY,0,0,0,0.328967187456513,0,0,0.00603452707380222,0,0.0377551212837378,0,0,0,0,0,0,0,0.171871108400464,0.0118839122043954,0,0.0251220932979806,0,0,3.46944695195361e-18,0,0,0,0.170212927881943,0.0374836124219708,0,0,0.113104833885136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405843936522914,0,0,0,0,0.0416418582680148,0
X601988.CH.EQUITY,0,0,0,0.0334977747259767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00346909521950795,0,0,0,0,0,0,0.0340338563615169,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387211063396196,0,0,1.73472347597681e-18,-0.0833219746779206,0.024896695999773,0,1.01004583592246,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40130225104073,0,0,0,0,0,0,0,0,0,0.135987727754955,0.256342442749091,0,0,0,0,0,0,0,0,0.049736234401363,0,0,0,0,0.0550023080662832,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154044096197223,0,0,0,0,0,-0.0550536530989898,0,0,0.157573785168913,0.500307866385187,0,0,0,0,0,0,0,0,-0.100139086450733,0.10798279523396,0,0,0,0,0.0313936914258229,0.0667559429480667,0,0,-0.143881668581192,0,0.0567386246773095,0.129432494815322
X388.HK.EQUITY,0,0,0,0,0.214371044085854,0,0,0.104861140705799,0.115133547816666,0,0,0,0,0,0.0905823444353984,0,0,-0.262892579756259,-0.0838992142831555,0,0,0,0.513232776771635,0,0.356955025699911,0,0.013552304100068,0,0,0,0,-0.00298280077427917,0,0,0,0,0,0,0,0,-0.0422433233257509,0,0,0,0,0,0,0,0,-0.307901703045605,0
