,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190065184853337,0,0,0,0.512574028928584,0,0,0,0,0,-0.0026454070540601,0,0,0,0,0,0,0,-0.156550493144005,0.495475670841817,0,0,0,0,0,0,0,0,-0.0190026431245943,0.0987438979599138
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0465421566361759,0,0,0,0.0620806195955616,0,0,0,0,0.160549207843071,0.0727324803607102,0.104991703724765,0,0.00889762025359371,0,0,0,0,0.101473067854883,0,0.0743670279202261,0,0,0,0,0,0,0,0.266105720494518,0,0,0,0.129708284111875,0,0.0345350532294686,0,0.109328743492691,0,-0.017236889737149,0,0,0,0
X601939.CH.EQUITY,0.575051402588848,0,0,0,0,0,0,0,0,0.0379041509784897,0,0,0,0,0,0,0,0.00084146761118634,0,0.310744593803766,0,0,0.000361747388608223,0,0,-0.0685798677732829,-0.583632349860932,0,0,-0.0254236336628177,0,0,0,-2.77555756156289e-17,-0.139130483971931,0,0,0,0,0,0.566150256772725,0,0,-0.0909419896709371,0,0.124582442123048,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.0519485635232399,0,0.153732225933976,0,0.25974852185518,0,0.0214995858342427,0,0.348614160167644,-0.103919976794747,0,0,0,0,-0.0726969597147082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,4.33680868994202e-19,0,0,0,0.145543608955297,0.395608184282478,0,0,0,-3.46944695195361e-18,0,0,0,0.170934690985066,0,0,0,-2.16840434497101e-19,0,0,0,0.0897808871496529,0,0,0.0351266202977934,0.0436626376197225,-0.138094782398372,0,0,0,0,0,0,0,0,0.0535369684087594,0,0,0.131043358520247,0,0,0,0,0,-0.186028721515917,0,0,0.123726591823502,0
X601988.CH.EQUITY,0,0,0,0,0.253207316936873,0,0,0,0.173413058867293,0,0,0,0,0,0.140300321846601,0,0,0.0583068007869875,0,0,0,0,0,0,0.111351044842287,0,0,0,0,0,-0.151207686776482,0,0,0,0,0,0,0,0,0,0.0158125541672679,0,0,0,0,0,0,0,0,0.123814347821224
X1299.HK.EQUITY,0,0,0,0,0.181216558668795,-0.026092770505011,0,0,0,0,0,0,0,0,0,0.081061665000547,0,0.138115083707006,0,0,0,0,0,0,0,0.0751577417534517,0,0,0,0.115573677933124,0,0,0.0643386543075292,0.0326957511158097,0,0,0.454478167592271,0,0,0,0,0,0,5.42101086242752e-20,-0.18732418711027,0,0,0,0,0
X600036.CH.EQUITY,0,0.0592898083789111,0,0,0,0,0,0,0,0.526322076961364,0,0,0,0,0,0,0.070094386698028,0,0,0,0.241542937942699,0,0,0,0,0,0,0,0.147636921512417,0,0,0,-0.197997926581024,0,0,0,0,-0.166477495843732,-0.00286042339188063,-0.0236012954691024,0,0,0,0,0.192274471077559,-0.0511641207892984,0,0,0,0.0305323225029701
X601628.CH.EQUITY,0,0.21415675589292,0.00433507819123806,0.0810255158098297,0,0,0,0,0,0,0,0,0,-0.034531396563583,0,-0.051307648517689,0.202412304771054,0,0,0,0,0,0,0,0,0,0,0.0385700518335831,0,0,0,0,0,0,0.159127126744412,0.0757435936348193,0,0,0,0,0,0.218631691233445,0,0.082717140017093,0.097578989323057,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.703360323517913,0,0,0,0,0,0,0,0,0,0,0,0,0.132840095385918,0,0,0,0,0,0.0350926765511776,0,0,0,0,0,0,0,0,0,0,0,-0.0087236939867698,0,0,0.0203996959330596,0,0,0.00342754322536385,-0.182890626033029,0,0,0,0.0476574480023513
X601166.CH.EQUITY,0.165752492486415,0,0,0.215006539317041,0,0,0,0.0404592492120161,0.0399183383542617,0,0,0,0,0.269387482578049,0.00569716918970933,0,0,0,0.0297359620612297,0,0,0,0,0,0,0,0,-0.0187202015138318,0,0,0,0,0,0.172832931433807,0,0,0,0,-0.134829561163116,0,0,0,0,0,0,0,0,0,0,0.00643877836193653
X601319.CH.EQUITY,0,0,-0.00508136427679466,0,0,0,0,0,0,-0.00634795719471504,0,0,0,0,-0.037638028798316,0,0,0,-0.16906565669635,0,0,0,0,0,0,0,-0.124432658771878,0,0,0,0,0,0,0.0163402666405526,0,0.427853216457328,0,0,0,0,0,0,0.289591567049066,0,0,0.240281779532622,0,0,-0.0270130952909798,-0.10327624972687
X16.HK.EQUITY,0,0,-0.0846629857806601,0,0,-0.105814612198732,0,0,0,0.10512812930923,0,0,0,0,0,0.273212899463159,-0.355524075613382,0,-0.0520117345388287,0.0317679269152234,0,0,0,0,0,0,0,0,0,0.440378849613816,0.0894096866189566,0,-0.124545340610207,0.110612741126298,0.0917113037650941,0,0.506080067778997,0,0,0,0,0,0,0,0,0,0,0,-0.0442678325356453,0.0390705326923233
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.208738092423534,0.477398087702784,0,0,0,0,0,0.0796903477968184,0,0,0.105034567816962,0.0217308510315006,0,0,0,0,0,0.264716446766626,0,0,0,0,0,0,0,-0.00635114800722132,0,0,-0.24728342387001,3.46944695195361e-18,0,0,0,-6.93889390390723e-18,-0.0185746735016139,0,-0.0919901118154652,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115413133148058,0,0,0,0.0278006439996901,0.027484838619996,0.469707516503749,0.0103016510470583,0,0,0,0,-0.0164321361357317,0.194268934121338,0,0,0.0203926082829522,0.154446354745726,0,0,0,0,0.133794435986788
X11.HK.EQUITY,0,0,0,0,0.068937516590258,0.131070478540263,0,0,0,0,0,0,0,0,0,0,0,0,0.351377598971161,0,0,0,0,0,0,0,0,0,0,0,0.561280936342651,0,0,0,0,0,0,0,-0.187372958327432,0.0946518431503263,0.0254263716189417,0,0.342173727449831,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.149486121595606,0,0,0,0,0,0.0190600701493987,0.147605046878993,0,0,0,0,0.104057216487758,0,0,0,0,0.046358825119247,0,-0.0831825634554158,0,0,0,0,0,0,0,0,0,0.0335906883877655,0,0,0,0,0.382636513929095,0,0,0,0,0,0,0,0,0.109696314266869,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194211433145166,0.111248696454762,0,0.533564421372022,0,0,0,0,0,0,0,0,0.170162329822401,0,0,0,-0.0419313313570925,0.0256225017564204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.495671380880402,0,-0.0771276501753964,0.394874175147645,-0.436707406831588,0,0,0,0,0,-0.0744413393453229,0,0,0,0,0,0.588918708840766,0,0.307690717694452,0,0,0,0,0,0,0.0744159627824127,-0.194120246526359,0,0,-0.1717771218759,0,-0.24047382831548,0.0419374172047316,0,0,-0.200050686681653,0,-0.0281820911620147,0,0,0,0,-0.100614760420468,0,0,0,0,-0.117315135141921,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0.0529728367330843,0,0,0,0.099016455930847,0,0,0,0,0,0,0,0,0.126253815702851,0,0.345520200998278,0,0,0,0.217472168165792,0,0,0,0.0253113849722893,0,0,0,0,0,0,0,0,-0.0649445113683845,0.258901519456961,0,0,-0.162338926903431,-0.412646354909772,0,0.0243909883565013,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,-0.150222206730206,0.0888420784734728,0,0.0223057173236276,0,0,0,3.46944695195361e-18,0,0,0,0.170922222992509,0,0.0223458460095838,0,0.243945332192883,0,0,-0.358262007592186,0,0,0,0,0,0,0.0126755414825396,0,0,0,0,0,0,0.146241486398995,0.220383674719228,-0.111181339933773,0,0,-0.0311219187107255,0,-0.298252153990528,0.274846447496743,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424666919133245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223377290773553,0,0,0.231800722154048,0.0801268788265896,0,0.357560287727208,0,0,0,0,0.0732898795492331,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.0348458124052312,0.113617227327566,0,0,0,0,0.104282927667446,0,0.166185677363165,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.216547025105627,0,0,0,0.084285801819614,0,0.00500719736946321,0,0,0,0,0,0,0.0632513905405835,0.05151129186043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0469481149896192
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0614292423468794,0,0.0660761725547108,0.0812733950366284,0,0,0,0,0,0,0,0,0,0.158659719502217,0,0,0,0.229075303318453,0,0,0,0,0,0,0,0,0,0,0,0.0913685188598078,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.0898396224412535,0,0,0.146859912137659,0,0,0,0,0,0,0,0.0969774812639742,0,0,0,0,0,0,0,0,0,0,0,0.0752234863159971,0,0,0,0.119393664397007,0,0,0,0,0,0,0,0.13576909716691,0,0,0,0.0512162332601541,0,0,0.0771364029190034,0,0
X2007.HK.EQUITY,0,0.436912327456371,0,0,0.00526663148532968,0,0,0,0,0,0,0,0,0.0187337903279907,0.05901457349812,0.0864536975219446,0,0,0.0738071364040835,0,0,0,0,0.0197508794488243,0,0,0.118612306210778,0.39400949258272,0,0,0,0,0,0,0,0,-0.0751497671663709,0,0,0,0,0,0,-0.0254614568717241,0,0,-0.0662478758058341,0,0,0
X1109.HK.EQUITY,0,0,0,0,0.208928213400503,0,0,0.0578696338521821,0,0,-8.67361737988404e-19,0,-0.0164175391470322,0,0,0,0,-1.38777878078145e-17,0,0.381150187434447,0,0,0.0168596964318196,0,0,0,0,0,0,0,0,0,0.245071812510235,0,0,0,0,0,0.145285802782194,0,0,0,0,0,0,0,0,0,0,-0.326920999020372
X1113.HK.EQUITY,0,0.162360035642951,0,-0.053354105472565,0,0,0.117179744770593,0,0,0,-0.26249273003001,0,0,0,0,0,0,0,0.0669188781409898,0,0,0,0,0,0,0.126037319181082,0,0,0,0.0797058238903662,0,-0.0100365383682836,0,0,0,0,0.111907136791702,0,0,0,0,0,0,-0.0762357693924297,0,0,0.29388043294456,0,0,0
X601818.CH.EQUITY,0,0,0,0.174880071244389,0,0,0,0.438893818769897,0,0,0,0,0.108654213547602,0,0,0,0,0,-0.0865143910698322,0,0,0,0,0,0,0,0,0,0,0.0219356588417215,-0.021827440658408,0,0.191766633427511,0,0,0,0,0,0.369426508278495,0,0,0,0,0,0,0,0.0423666552377507,-0.217554084128277,-0.210732493568303,0
