,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.293452023162837,0,0.330649117223309,0,0.016699835025426,0,0,0.0910922527121933,0,0.060363639600882,0,0,0,0,0,0,0,0,0,0,0,0,-0.107341171945766,0,0,0,0.0469162558076009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981661129545401,0,0.1181693813168
X601939.CH.EQUITY,0.417520716224819,0,0,0.217208926367891,0,0,-0.145675909415896,0,0,0,0.00973808818777176,0,0.146252823982998,0,-0.0768774113056666,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.00728775012582346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254304773683241,0,0,0,-0.0637293623903212
X601318.CH.EQUITY,0,0,0,0,0.216560219164112,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0260379833465732,0,0,0,0,0,0,0.181026728844359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258984482202177,0,0,0,0,0.218496813950043,-1.73472347597681e-18,0,0,0,0,0,0.111099338710473,0
X601288.CH.EQUITY,0.500272175515944,0,0,0,0.198606823663401,0,0,0,0,0,0,0,0.0747546044719686,0,0,0,0,0,0,0.0129125032558443,0.118443346266992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507913256463274,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.381083070231277,0,0,0,0,0,0.264980661662308,0,0,0,0,0,0.356571239659132,0.0873485223613172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.368432120174787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.278494604681567,0,0,0,0,0.0920710277727375,0,0,0,0,0,0,0.010191827754605,0,0,0,0,0,0.043362424825382,0.185151313125279,0,0,0.0916187640837307,0,0,0,0.0159817134354425,0,0,0,0.172707131539466,0,0,0,0,0,0.105441957379379,0.0157016292457397,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0848620403978405,0,0,0.0588451664077798,0.122708002884186,0,0,0,0,0,0,0,0,0,0.0246769169677354,0,0,0,0.147116234011381,0,0,0,0,0,0,0,0,0.21990397521729,0,0,0,0,0,0,0.0922902699113974,0,0,0,0,0.117246359780177,0,0,0
X5.HK.EQUITY,0,-0.0361982277416923,0,-0.175203719267488,0,0,0,0,0,0,0,0,0,0,-0.00534940214090476,0,0,0,0,0,0.0548271817437716,0,-0.580626244286601,1.07014167615249,0,0,-1.38777878078145e-17,-0.0324362905143971,0.468207991206628,0,0,0,0,0,0,0,0,0,0.434546918624826,0,0,0,0,-0.13039761240632,0,0,0,0,0,0,0.0977240504795402
X601628.CH.EQUITY,0.0657265879400581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104121396811138,0,0,0,0,-3.46944695195361e-18,0,0,0.01679700307013,0,0.15843075855796,0,0,0,0,0,0,0,0,0,0,0.0181487490673163,0,0,0,0.215381486654429,0.201806716687215,0,0,0,0,0,0.0646027256844274,0,0.10481293921177
X601658.CH.Equity,0,0,0,0.0418665282734396,0.197320533075975,0,0,0,0,0,0,0,0.262607961781863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876472926132294,0.173440562672309,0,0,0,0,0,0,0,0,0,0,0.0447302785791306,0,0,0,0,0,0,0,0.352152986812798,0,0,0,0
