,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.171781204930469,0,0.08902541647196,0,0,0,0,0,0,0,0.321134590459316,0.169033696267208,0,0,0,-0.156994419875494,0,0,0,0,0,0,0,0,0,0,0,0.0240115239272329,0,0,0,0,0,0,0.172752781746911,-0.0281876067962646,0,0,0,0,0,0,0.0968197221921088,0,0,0.0702616723144189,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.131755672445387,0,0,0,0.0265370796326408,-0.155987431075541,0.0981304107683253,0,0.0754444665899601,0,0,0,0,0,-0.0417827653284762,0,0,0,0,0,0,0,0,0,0,0.179332597239966,-0.0281784234977581,0,0,0,0,-0.219907394200957,0,0.368527830021038,0.181087083673045,0.117660085894299,0,0,0,0,0.195914385190231,0,0
X601939.CH.EQUITY,0.250544426827292,0,0,0.232734083016573,0,0.137699708679871,0,-0.0333203922113069,0,0,0,0,0,0,0.0343761588434591,0,0,0,0,0,-0.00631124726325408,0,0.0664869185626307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476113975876501,-0.102208972775708,0,0.0235969103190334,0,0,-0.0427818671206939,0,0,0.0262696852564289,-0.0158877716764036,0
X601288.CH.EQUITY,0.561808531480849,0,0.168125323612696,0,0,0.0263055717349111,0,0,0.0127825114371063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243263636312376,0,0,0,0,0,0,0.107950303012886,0,0,0,0.0574858810591879,0.0961203148055742,0,0,0.0434242979902405,0,0,0,0,0,0,0.127536580128156,0
X5.HK.EQUITY,0,-0.112813159459754,0.0378753083468874,0.273812784919262,0,0,0,-0.241434836099448,0,0,0,0,0.147731550774314,0,0,0,0,0,0,0.627625080133856,0,0,0,0,0.302414297912118,0,0,-0.0241801889249716,0,0,0,0,0.0207477680145643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183098354109517,0,0,-0.0714667133122503,0
X601988.CH.EQUITY,0.181452042885371,4.33680868994202e-19,0.0606881257482991,0.0285336852395841,0.0401542864773027,0,0,0,0.0352876388249848,0,0.0500379024439844,0.0496046182957629,0,-0.427005786871468,0,0,0,0,0,0,0,0.575095471002594,0,0.0164581915729301,0,0,0,0.088249069341315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553210521146865,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.00768703602365234,0,0,0,0,0,0.11200694780982,0,0,0,0,0,0,0.274950032259446,0,0.176200298421532,0.00419328559144491,0,0.088072025511892,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.115652302330762,-0.00266516165365339,0,0,0,0,0,0,0,0,0.0942854697847646,0,0,0,0.129072410383367,0,0,0.0191303302867608
X1299.HK.EQUITY,0,0,0,0,0,-0.0306907163279062,0.0391553388776949,0,0,0,0.189291132947941,0,0,0,-0.180973123088263,0,0,0,0.34927709146285,0.283280994390413,0,0,0,0.035692626816882,0,0,0,0.0838393991059445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617033056479826,0,0,0,0
X601628.CH.EQUITY,0.54181195740902,0.231899523012827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393750748612559,0.0659101309440882,0,-0.0931749130833942,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.123782230291868,0,0,0,0,0.0928539719392778,-0.220811058030011,0,0,0,0,0,0,0,0.0166814889322419,0,-0.0782756166767153,0.0847883992507803,0,-0.140081074585676,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152032127218325,0,0,0,0,0,-0.0125259893859893,0,0,0.000101056097677466,0,0,-0.00190577919637602,0,0,0,0,0,0,5.42101086242752e-20,0.00687604326178206,0,-0.0155332765542554,0,0,0.00918664571860195,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0335471072871879,0,0,0,0,0,0.510679247020655,0,0,0,0,0,0,0,0,0,0.141636524106518,0,0,0,0.098541443188394,0,0,0,0,0,0,0,0.0462796247332992,0,0,0,0,0,0,0,0,0,0.00726602910602006,0,0,0,0,0,0.175166459861349,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0292552109193401,0,0,0.0665259162066879,0,0,0,0,0,0,0.28431549141314,0,0,0,0,0,0,0,0,0.125199035744338,0.150010891093337,-0.124009664544126,0.181589987466147,0.0167605400692135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202119866488154,0.156250454418468,0,0,0,0,0,0,0,0.0322573930007357
X600000.CH.EQUITY,0,0,0,0,0,-6.93889390390723e-18,0.179653510425175,0,0,0,0,0.333303769679227,0,0,0.113744700844975,0,-0.0817922879402087,0,0,0,0,0.0513719307836593,0,0,0,0,0,0,0.115986037107781,0.0290885326885397,-0.0399402586925932,0,0,0,0,0,0,0,0,0,0,0,0.0990344558018943,0,0,0,0,0.033243111391693,0.197326482684171,0,0
X000002.CH.EQUITY,0,0,0,0,0,-0.11557927571045,0,0,0,0,0,0,0,0,0,0,0.0264622406714015,0,0.315963601134877,0,0.0651732161416077,0,0,0,0,0.00565017849507623,0.028136777126592,0,0,0.381542700362912,0,0,0,0,0.173371568896924,0,0,0,0,0,0,0.00850654788707043,0,0,0,0.112544312497435,0,0,0.067721934589794,0,0
X000001.CH.EQUITY,0,0,0,-0.0508885649554934,0,0,0.205037113279652,0,0,0,0.085949750201844,0,0,0,0,0,0.128839507708358,0,0,0.220068098427063,0,0,0,0,0,0,0.118133084296718,0,0,0,0,0,0,0.0469821949790686,0,-0.257363175148962,0,0,0,0.0595424217809751,-0.0554792628373973,0,-1.38777878078145e-17,0,0.0872385609889147,0,0,0.213654799726961,0,0,-0.0287201766401041
X16.HK.EQUITY,0,0,0,0.425632057072151,0,0,0,0.16701944294441,0,0,0,0,0,0,0,0,0,0,0.0870443924850674,0,0,0,0,0,0.125268761582428,0,0,0.0260698926832023,0,0.0244913849420101,0,0.324103273809724,0,-0.147673974691752,-0.00461998239243475,0.177302960180586,0,0,0,0,0,0,0,0.036060693172964,0,0,0,0,0.0421186355098885,0,0
X601601.CH.EQUITY,0,0,0,0,-0.201188078029383,0,0,0,0.281221329652177,0,0.261544225789539,0,0,0,0.0537712191798962,0,0,0,0.19129045555689,0,0,0,0,0.272694295156883,0,0,0,0.0532205747839929,0,0,0,0,0.0547367637218867,0,0,0,0,0.0831913345736923,0,0.196760754327191,0,0,0,0,0,0,-0.00980804057528384,0,-0.00364872479373814,0,0
X688.HK.EQUITY,0,0,0,0.170799355625937,0,-0.230526468693184,0,0,0.0109411039738244,0,0,0,0,0.177757496438973,0,0,0,0,0.210904331595566,0,0,0,0,0,0.308455853957944,0,0,0.38637150660003,0,0,0,0,0,0,0,-0.196077787792473,0,0,0,0,0.311810086538967,0.0366271701846857,0,0,0,0,-0.201465715548,0,-0.166245045366467,0,0
X388.HK.EQUITY,0,-0.191429373736519,0,0,0,0,0.0792166023366613,0.238911423610707,0,0,0,0,0,0,0,0,0.147942681784484,0,0,0,-0.0264031937179354,0,0,-0.225681956436894,0,0,0,0.110557292054709,0,0,0,0.172202989666981,0.238645604324778,0,0,0,0,0,-0.312939893127742,0,0,0,0,0.354138137172234,0.238721921305193,0,0,-1.73472347597681e-18,0,0,0
