,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X601229.CH.EQUITY,X601788.CH.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X823.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.15287059858138,0,0,0.0334432431148994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059644888630845,0,0.216225618045186,0,0.0527581562275148,0,-0.122108373725382,0,0,0,0,0,0.280290890584412,0,-0.169343339854536,0,0,0,0,0,0,0,0,0,0,-0.123648353358312,0,0,0,0.00658371158637773
X601318.CH.EQUITY,0,0,0,0,0.0878794047122649,0.0265784144668698,0.0602588461836325,0,0,0,0,0,0,0,0,0,0,0,0,0.287181115231784,0,0,0,0,0,0,0,0,0,0,0.15272488016995,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.309405369716501,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.842113544015205,0,0.0252648989823743,0,0,0.0284740058710409,0,0,0,0,0,0,0,0,0.0105785208353317,0,0.0389082479273798,0,0,0.00792948494447607,0.00906983963195439,0,0,0,0,-0.134966839143213,0,0.0846736077877894,0.0988382513949418,0,0,0,0,0,0,-0.0219574953543231,0,0,0.0316010246336061,0,-0.0745266935796107,0.0281653184256907,0,0,0,0,0,0.0701145821532695
X601288.CH.EQUITY,0,0,0.759450143876874,0,0,-0.0554139468034056,0,0,0,0,0,-0.00844343636104502,0,0.282057027869262,0,0,0,0.139638937309387,-0.0132186319815883,0,0,0,0,0,0,-0.0675473098228113,0.0211639968807218,0,0,0,0,0,0,0,0,-0.0942338098944803,-0.0948793494952707,0,0,0,0,-0.0191414760248391,0,0,0,0,0,0,0,0,-0.0145289844678816
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.661367198428144,0,0,0.29265484164561,0,0,0.112496641564214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.094188193289336,0,0,0,0,0,0,0,0,0.0514543229113498,0.00310492259815587,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0.283559589431279,0,0,0,-0.0202157552046986,0,0,0,0,0,0,0,0,0,0,0,0.0362902662703053,0,0.053627874045281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207264213405318,0.121281328186361,0,0,0,0,0.0793116547472747,0,0.0809187983744403,0.07624075085001,0.0512703136940016
X600036.CH.EQUITY,0,0,0.385342345976222,0.0528021388446207,0,0,0,0.0933880874349061,0.0640197229936017,0,-0.0550865587131612,0,0,0,0.123278376775159,0,0,0,0,0.018112747458164,0,0,0,0,0.0151452572109889,0,0.0487712052938555,-0.0210104207281598,0,0,0,0,0,0.245314023510389,0,0,0,0,0,0,0,-0.0687210680676033,0,0,0,0,0,0,0,0.0562275374195827,0.0821893856629827
X1299.HK.EQUITY,0,0,0,0,0,0.087524633841142,0,0,0,0,0,0,0,0,0,0,0.0321588084978578,0,0,0,0.184029996531008,0.00150271231136821,0,-0.0609269960421644,0,0,0,0,0.166217339199945,0,0,0,0,0,0,0,0,0.021823708317306,0.0381768694880067,0,0,0.177870093916401,0.11324329393794,0,0,0,0,0,0,0.44566636715872,0.0845034628339534
X5.HK.EQUITY,0,0,0,0,0,0,0.05582566907017,0,0,0,0,0,0,0,0,0,0.137949913563788,0,0,0,0.164518622272819,0.126223114527854,0,0,0.122663710459036,0,0,0,0.0265779392551572,0,0,0,0,0,0,0,0.160718298705703,0,0,0,0,-0.0382172544101788,0,0.262444976102923,0,0.125052223086135,0,0,0,-6.93889390390723e-18,0.27483184377763
X601658.CH.Equity,0,0,0,0.231620534403917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207950146630045,0.190615375985251,3.46944695195361e-18,-0.0956938374925618,-0.00500124195066414,0,0,0,-0.117985880235547,0,0,0,0,0,0,0,0,0,0,0,0,-0.0837291310554397,0,0,0,0.373544784959728,0,0,0,0,0,0,0,0
