,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.71890893243677,0,0,0,0,0,0,0,0.0418946427296784,0,0.0721835113558053,0,0,0,0,0,0.0103163799844171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.0690020352365997,0,0,0,-0.0177064213085294,0,0,0,0,0,0.00109605005492707
X601939.CH.EQUITY,0.118523879865372,0,6.93889390390723e-18,0.257405015484859,0,0.374892911087589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756172139770561,0,0,0,0,0,0,0,0.0576509780394807,0,0,0,0,0.0631806510611299,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,1.38777878078145e-17,0,0
X601318.CH.EQUITY,0,0.0176351121475321,0,0.0926358103197262,0,0,0,0,0,0,0,0,0,0,0,0.00893182722133872,0,0.00847570417354843,0.192183354974361,0,0,0,0,0,0.0104227941614493,0.0465734282588994,0,0,0,0,0,6.93889390390723e-18,0,0.214466413046173,0.0168096441435061,0.0445386994357191,0,0,0,0.236985293146126,0,0,0,0.0860560956463443,0,0,0,0,0,0
X601288.CH.EQUITY,0.190869971286021,0.0496446858521398,0,0,0,0.0318080741104756,0,0,0,0.162482415165965,0,0,0,0,0,0,0,0,0.092474744063045,0,0,0,0,0,0.0233016021267565,0.259831099310623,0,0,0,0.0553379057500259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059955659882192,0,0,0,3.46944695195361e-18,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0.440852636549424,0,0,0,0,0,0.0504145362879398,0,0.261476453578405,0,0,-0.0486792871704695,0,0.117315541101951,0,0,0,0,0.42240896893571,0,0,0,0,0,0,0,0.0198458374671118,0,0,0,0,0,0,0,0,0,0,0,0,-0.768851610011407,0.0162207150634359,0,-0.184445092386131,0.156611256671185
X601988.CH.EQUITY,0,0.17484361058472,0,0,0.0451570680942254,0,0,0,0.0735622612530471,0,0,0.0841142226271941,0.126215763335375,0,0,0,0,0,0.058650134873119,0,0,0,0.519462092413583,0,0,0,0,0,0,0.0304909137479746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324699788323213
X1299.HK.EQUITY,0,0,0.194675553811945,0,0,0,0,0.0632293474230462,0,0,0,0,0,0,0.207641649384014,0,0,-0.0915950197515983,0,0,0.214191766022201,0,0,0,0.00324891529893635,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0832609016039288,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0300934852936845,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249431413857155,0.000775799788559481,0,0,0,0,0,0,0.775957729755987,0,0,0,0.104931104959817,0.00414417668338141,0,0.000702287350072556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.140900212208671,0.0723404142298044,0,0,0,0,0,0,0,0,0,0,0,0.0306097266619104,0,0,0,0,0,0,0,0,0,0.0626549624461232,0,0,0,0,0,0,0,0,0,0.325131034800414,0,0,-3.46944695195361e-18,0,0,0,0.207965300703553,0.0712502236648952,0,-0.0261842685855109,0,0,0,0
X601328.CH.EQUITY,0.00162629353982493,0,0,0,0,0,0,0.171620005368516,0,0,0.0383744847631336,0,0.149564201610956,0,0,0,0,0,0,0,0,0.252394602819459,0,0,0,0,0,0,0.0314348743866048,0,0,0,-0.00883511677768412,0.0403080038902925,0,0.000782859416857254,0,0,0.0689032383021052,0.256250679439447,0,0.0395388734975209,0,0,0,0,0,0,0,0
