,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0.121392445470113,0,0,0,0.208767434846946,0,1.38777878078145e-17,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.236201973659301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295952567459403,-0.0149702248522175,0,0.0511475517741192
X601939.CH.EQUITY,0.145767734313587,0,0,0.396159954724488,0,0,0,0,0,0,0,0,0,0.115982523962716,-0.0407231442100535,0,0,0,0,0,0.00688892905721566,0,0,0,-0.101850309095587,0.314524138364946,0,0,0,0,-0.130251055872176,0,0,0,0,0,0,0,-0.0190775191685585,0,-0.0424386030349655,0,0,0,0,0,0,0.172426903063832,0,0,0
X601318.CH.EQUITY,0.0445829441917785,0,0,0,0.213303189464876,0.0432760466947544,0,0,0,0,0,0,0.170590773144595,0,0,0,0,0,0,0.137551871433497,0,0,0,0.141291061817983,8.67361737988404e-19,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0335939614799432,0,0,0,0,0.0662573128265318,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.261675865860476,0.0777770270678226,0,0.22609169311149,0,0,0,0,0,0.370505600034728,0,0.174870458622806,0.0438115517462466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176312578717883,-3.46944695195361e-18,0,0,0,0,0,-0.0426953518591686,0,0,0,0,0,0,-0.123686636745149,0,-0.0600258994623659,0
X601988.CH.EQUITY,0,0.122453518718693,0,0.370379037262036,0,0,0.00368600789317747,0,0,0.277422000590626,0,0,0,0,0,0.106240003194338,0,0.102348833544254,0,0,8.67361737988404e-19,0,0,0,0.178334544739954,0,0.0863800163813042,0,0,0,0,0,0,0,0,0,0,0,-0.587589015782857,0,0,0,0,0,0.0748529059968199,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.17515869732133,0,0,0,0,0,0,0.0971841057253041,0,0,0,0.0354563916077371,0,0,0,0,0.175226410691053,-0.00177812265244553,0,0,0,0,0.181205111786932,0,0,0,0,0,0,0,0,0.369996649027285,0,0,0,0,0,0,0,0,0,0.0429912482441699,0.00831007100972162,0,0.0893454248670543,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131097448261174,0,0,0.373020989319932,8.67361737988404e-19,-3.46944695195361e-18,0,0,0,0.00749409220919766,0,0,0,0,0,0,0,0.0441561952304549,0,0,0,0,-2.16840434497101e-19,0,0,0,0.291457275168127,0,0,0.0289319712121197,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104584495896772,0,0,-0.0110928829628606,0,0,0,-0.356866284359103,0.563570849260943,0,0,0,0,0.640181357930469,0,0.105666774494631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245346772954286,0.0126136678183734,0,0
X601628.CH.EQUITY,0,0.026029746634999,0,0,0,0.185436587250172,0,0,0,0,0,-0.141814193432497,0,0,0,0,0.104495243773314,0,0,0,0,0.180009437837583,0,0,0,0,0,0,0.137451282385156,0,0,0,0.0747756208358972,-0.14494903700786,0,0,0,0,0,0,0,0.117507348024645,0,-0.00777953866642117,0,0,0,0,0,0.0897423807115549,0.133795626441445
X601658.CH.Equity,0,0.145500524243307,0,0,0.0151757267672729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394242584709394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187780863719092,0,0,0.111775284819494,0,0,0,3.46944695195361e-18,0,0,0.00877074094269319,0,0,0,0,0
X601328.CH.EQUITY,0.356477012342502,0,0,0.243643539904817,0,0,0,0,0,0,0,0,0,0,0,0.0897144681776143,0,0,0,0,0,0,0,0,0,0.0498888698944119,0,0,0,0.22503321412383,0,0.0586272773271634,0,0,0.043222868806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.306784866546887,0,0,0,0.104012267685609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938561973972174,0,0,0.0245102420010496,0,0,0,0,0,0,0,-1.0842021724855e-19,0.0231757803218265,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0557490148856949,0,0,0.344241527356241,0,0,0,0.00877224966537638,0.0660564663325633,0,0,0,0.0565195029320727,0,0,0.016168183077025,0,0,0.0533240229024344,0,0,0,0,0,0,0,0,0.263898280186712,0,0,0,0,0,0.0465608208450045,0,0,0,0,0,0,0,0,0,0,0,0.119790662286171,0,0,0
X600000.CH.EQUITY,0,6.93889390390723e-18,0,0.120493210463314,0.134921645131765,0,0,0,0,0,0,0.00931861116303382,0.342843007033551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146345425896275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793318602127839,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374460167809767,0,0,0,0,0,0,0,0,0,0,0.328749123661963,0.0314573640685689,0,0,0.415512673739884,0,0.0109461683341868,0.0395525988893814,0,0.0672351034957733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
