,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.166624387453939,0,0.0783751650918654,0,0,0,-0.0883277873486269,0,0,0,0.49519926821557,0,0,0,-0.0704097428274116,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0721863418350666,0.00511391745420205,0,0,0,0,0,0,-0.0488896571937645,0,0.119249388768369,0,0,0,0,0.168348510936164,0,0,0,0.0222535322731822,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.135906882812954,0,0,0.11049434309816,0,0.17912115679454,0,0,-0.0751814077910977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125517181999792,0,0,0,0,-0.218526956701082,0.261600456257564,0,0.0739126394152303,0.129051527236037,0,0,0,0,0,0.208454998081984,0
X601939.CH.EQUITY,0.168878260583377,-0.00123608775432856,0,0.296587276590272,0,0.113140610242054,0,-0.0730808428520844,0,0,0,0,0,0,0.0717322042609772,0,0,-0.0188206810800562,0,0,0,0.10316327420116,0,0,0,-0.0686620343403816,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.486978710119308,0,-0.0311382890759423,0,0,0,0,0,0,0,0.0205210866222924,-0.0342534392546172
X601288.CH.EQUITY,0.38205462701,0,0.159955212877391,0,0,0.188493977354706,0,0,0.0857823299655708,0,0,0,0,0,0,-0.06895712109722,0.0560619926104353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000565404496441688,0,0,0,0,0.127054927658463,0,0,0,0,0,0,0,0,0.213580922326238,0,0
X5.HK.EQUITY,0,-0.12477975774839,0.027705147684701,0.28566340806737,0,0,0,-0.248053943562465,0,0,0,0,0.146130332460356,0,0,0,0,0,0,0,0.539821695200388,0,0,0,0,0.302220935307842,-0.0109673413379088,0,0,0,0,0,0,0.0223778241585128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200682433481023,-0.0718034346153478,0,0
X601988.CH.EQUITY,0.144751493390197,0,0.125041828480596,0.152584322266683,0,0,0,0,0.109435447574723,0,0.103381696711917,0,0,-0.260258407281163,0,0,0,0,0,0,0,0,0.0692551803817935,0,0.248712594391809,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.116510342631045,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.087486751628873,0,0,0,0,0.0156113399114099,0,0.289928765286155,0.212414507208502,0,0,0,0.0351973819650519,0.079943807081188,0,0.0033297058189204,0,0,0,0,0,0,0,0,0.0711450896777533,0,0,0.0421982439211041,0,0,0.0176852760222198,0,0,0,0,0,0,0,0,0.108320330100552,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0341781498139963,0.069608843877776,0,0,0,0.140512975328284,0,0,0,-0.146559633208357,0,0,0,0.376507386268255,0,0.254054017930876,0,0.0430299328223532,0,0,0,0.104997204907508,0,0,0,-0.00407128034421202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.212075191283246,0.258021736995775,0,0,0.0292174599586553,0,0,0,0,0,0,0,0,0,0,0.0649338857355376,0,0,0,0.0134983067441091,0,0,0,0,0,0,0.115569067319065,0,0,-0.0162027670590017,0.0530291794668882,0,0,0,0,0,0,0,-0.404841121336059,0,0,0,0,0.133517227355851,0,0,0,0.273544416249968,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504663812207097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
