,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601066.CH.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0344547287635534,0,0,0,0,0,0,0,0,0,0,-0.00193192073356363,0,0.536656937467304,0.789836353812403,-0.107315906757977,0.010885624200649,0,0,0.207395025456989,0,-0.234035162679021,0,0,0,0,-0.324459985863596,0,0,0,-0.0450276814892422,-0.080204876530444,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.210895997563386,0,0,0,-0.0436106118841188,0,0,0,0,0,0,0,0.047758639774672,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0989723214527075,0,0.0631595933196234,0,0,0,0,0,0.249370488051919,0,0,0,0,0,0,0,0.157961018471949,0,0,0,0.188154698580261,0
X601939.CH.EQUITY,0,0,0,0.826023261354437,0,0,0,0,0,0.0184525263372664,-0.076660479255819,0,0,0,0,0,0.0687889905658518,0.0735597343530927,0,0,0,0.00170307027845501,0,0,0,0,0.0551905753407987,0,0.0301305559923701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217945202734113,0,0,0,0,0.0280931116072103,0.0350515601415178,0
X601288.CH.EQUITY,-6.93889390390723e-18,0,0.918411537766391,0,-0.0849263753052986,0,0,0,0,0,0,0,0,0,0,0,0,0.141197554023572,0,0,0,0,0,0,0,0,0.0639857860856485,0,0,0,0,0,0,0,0,0,0,0,0,-0.0579223337773538,0,0,0,0,0,-0.00545293327946125,0,0,0,0,-0.0600179677777335
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.103177750936887,0.0701648474981992,0.412035258277396,0,0,0,0,0,0,0,0,0,0.0376094469196693,-0.0706923955438676,0,0,0,0,0,0,0.0328841992715602,0,0,0,0,0.0700654921898705,-0.162596981152402,0,0.314803675066784,0,0,0,0,0,0.28445102576377,0,0,0.151855747270594,0,0,0,0
X600036.CH.EQUITY,0,0,0.383823989260644,0,0,0,0,0,0.0189904859118908,0,0,0,0,0,0,0,0.125795001947915,0,0,0.00148580931472839,0.00715610704188455,0,0,0,0,0,0.186277860904683,0,0.176596745264139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194951043470718,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0774689907611868,-0.149007114457118,0.0247264456448178,0,0.0506404993378123,0,0,0,0,-0.0658485831423105,0,0,0,0,0,0,0,-0.106426918292608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0711065782466416,0,0,0.00706064594661174,0.0281230205513467,0.0204156802896231,0,0,0,0,1.04431517436556,0
X1299.HK.EQUITY,0,0,0,0,0.206638835563083,0,0,0,0,0.262743106208437,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202018685800933,0,0,0.33663326900534,0,0,0.244326431266681,0.120193381067126,0.138480548461959,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.122400054485885,0,0,-0.0737909580110483,0,0,0,0,0,0.100032653248248
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142209714878901,0,0,0,0,0,0,0.0798404416624464,0,0,0,0.258542911495347,0.360935267548416,0,0,0,0,0,0,-0.256673901777066,0,0,0,0.00616655348138312,0,0,0,0.0653438562324353,-0.0924005691480734,0,0,0,0,0,0,0.146564218161381
X388.HK.EQUITY,0,0,0,0,0.332596679221434,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.243820201320255,0,0,0,0,0,0,0.458629423365536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0725289870058676,0,-0.140410657460827,0.232643500504939,-0.0375093830470486,0,0.0474670915742387,0,0.0175975853824661,0,-0.1265234236341
