,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.121399352201958,0,0,0,-0.175787863296715,0.255614922614256,0,0,0.0910254828174765,0,0,0,0.277091507112476,0,0,-0.127039316843735,0,0,0,0,-0.136270922511449,0,-0.194174825070859,0,0,0,-0.224264724066426,0,0,0.814965521745131,-0.0516773142661366,0,0,-0.082357175184732,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0542426522997912,0,0.160008504212681,0,0,0,0,0.0968905290010748,0,0,0,0,0.108242150656281,0.0206605794675059,0.112213813153317,0,0,0,0,0,0,0,0,0,0,0.0413382351439115,0,0.0323924752911166,0.13704736681489,0,0.237365636984205,0,0,0,0,0.00607451943763004,0,0,0,0,0,0,-0.0174500726431763,0
X601939.CH.EQUITY,0.372857233086915,-0.00297237453158718,0,0,0,0,0,0,0,0.0706290095035585,0,0,0,0,0,0,0,0.0367891514802315,0,0,0,0,0,0,0,0,-0.108655748832346,0,0,0,0,0,-0.237625171027246,-0.262382927431163,0,-0.0497345907093614,0.14390842178903,0,0,0.578310201125971,0,-0.0467757038186938,0,0,0,0.265998853203974,0,0,1.73472347597681e-18,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.751917067737802,0.110581703257014,0.0744399094509907,0.30656053390403,0,0,0,0.455679239753104,-0.163948109397123,0.362905878364584,0,0,-0.402337814271618,0,0,0,0,0,0,0,0,0,0,0,0,-0.363017562538128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508636317905983,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.145938750944174,0,0.129087540045862,0,0,0.0717255395722205,0,0,0,0.172566692462826,0,0,0.119786452624628,0.00362504146766647,0,0,0.0507887515383507,0,0,0,0,0,0,0,-0.0150037793421393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924257355577435,0,0,0,0.197152777928166,0,0
X601988.CH.EQUITY,-4.33680868994202e-19,0,0,-0.021706403230284,0.475326364928769,0,0,0,0,0,0,0,0,0,0.0860852187173225,0,0,0,0,-0.186034559222859,-0.0391106992760683,0,0,0.273485431426308,0,0,0,0,0,-0.407745093990412,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.146042697720043,0,0,0.044298791707572,0
X600036.CH.EQUITY,0,0.217767393044206,-0.0273555345037136,0,0,0,0,-0.132238063843693,0,0.39622344447451,0,0.191536197889151,0,0,0,0.145902754354425,0,0,0,0.389151731600704,0,0,0,0,0,0,0,0.118854337903695,-0.115944229081526,0,0,0,0,-0.0147114117279526,0,0,0,0,0,0,0,0,0,0,0,-0.0449513828825452,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.273633493659495,0,0,0,0,0,-0.0440043056536497,-0.0897858950074197,0,0,0,0,0.0121810702908038,0,0,0,0,0,0,0,0,0.0732563455449941,0.164683637991139,0,0.084063290709588,0,0.1087401334388,0,0,0.0407172334583816,0,0,-0.00433664931700881,0,0,0,0,-0.111350993014343,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.123085454112455,0,0.0758108472079072,0,0,0,0,0,0,0.0145923803982684,0,0,0.254848140020876,0,0,0,0,0,0,0,0,0,0.147259171749633,0,0,0,0,0,0,0,0,0,0,0,0.119299061078994,0,0,0.0356172957972762,0,0,0.16544038862965,0.241894363584786,3.46944695195361e-18,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.198979141281784,0.041633590872818,0,0,0.609012853238825,0,0,0,0,0,0,0,0,0,0,0,0,0.23731449215172,0,0,0,0,0,0,0.258652867363802,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.0605323687251258,0,0,0,0,0,0,0,0,-0.45260285041235,0,0,-0.0664078144472739,0
