,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.36090809888212,0,0.310462874741479,0,0,0,0,0,0.0477140002512948,0,0,0,0,0.0513389820802676,0,0,0,0,-0.0444462034995222,0,0,0,0,0,0,0,0.0441620601120441,0,0,0,0,0,0,0,0,0,0,0,0,0.0902134823830862,0,0,0,0.0582128879259589,0,0,0,0,0,0
X601318.CH.EQUITY,0.108477184662594,0,0,0,0,0,0,0,0.179219686503108,0,0,0,0,0,0,0,0.179214359280894,0,3.46944695195361e-18,0,0,0,0,0,0.0678332563546176,0,0,0,0,0,-0.0561989189866793,0.136484523925629,0,0,0.0316612855973008,0.156517709349751,0,0,0,0,0.0391610318547184,0,0.0204911489709345,0,0,0,0.0582829309025366,0,0,0.136092258888883,0
X601939.CH.EQUITY,0,0,0,0.340431599152513,0,0.0711594694376615,0,0,0,0,0,0,0.434313062596894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544548482209618,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.39126391343785,0,0,0,0,0.265071500857807,0,0,0,-0.0209264967938366,0,0,0,0,0.044287123689315,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206727537196893,0,0,0.00220453721925198,0,0,0,0.0143699500498067,0.0976893464325294,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0.193422778342031,0,0,0,0,0,0,0,0,0,0.528741428658725,0.0228386042289378,0,0,0.0380303783291369,0,0,0,0,0.176132921102373,0.0488775801182227,0,0,0,0,0,0,0,0,0,-0.0463378047193001,0,0,0,0,0,0,0,0,0,0.0872106059192304,0,0
X601988.CH.EQUITY,0.386388710655303,0,0,0.00301010473065774,0,0,0,0,0,0,0.06577347558372,0,0,0,0,0,0,0,0.0148491648726347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162130150429829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330817757960423,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.337453009813103,-0.0214371801652351,0,0,0,0,0,0,0,0.474570239447009,0,0,0,0,0,0,0,0,0,0,0.0482522312500569,0,0,0,0.077204974316153,0,0,0,0,0,0.017677165724211,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0750609172599928,0,0,0,0.428386422507562,0,0,0,0.120453262670456,0.0536333319123493,0,0,0,0,0,0,0,-0.034941666019186,0.406741078109513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.257051984410818,0,0,0,0,0.0609400907998239,0,0,0,0,0.0128899281809575,0,0,0,0,0,0,0,-0.0798844139090015,0.0981812791294269,0,0,0,0.156856657792676,0,0,0,0,0.151980503733248,0,0,0,0,0,0,0.0712079592706034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663695162857201,0
X601658.CH.Equity,0,0,0,0,0,0,-0.109717921168688,0,0,0,0.264396888042196,-0.176444548289821,0,0.184346410081581,-0.225262150404305,0,0,0,0,0,0,0,0,0.626471089709799,0,0,0,0,0,0,0.118879545844422,0,0,0,-0.00753793703213831,0,0,0,0,0,-1.16854856175641,0,0,0,-0.255740397779271,1.16830460845839,0,0,0,0,0
