,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.042649564307269,0.236173702257896,0,0,0,0,0,0,0,0,0,0,0,-0.0631176084140304,0,0,0,-0.0345402137842656,0,0,0,0,0,-0.279561734289599,0,0,0,0.12378337974032,0,0.578230595409576,-0.127964387270361,0.111972454658441,0,0,0,0,0,0,-0.0802330581409753,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0545464845420941,0,0.158386977030925,0.0219977895915694,0,0.00678677613096975,0,0.277189355638997,0,0,0,0,0,0,0,0,0,0,0.0939143291955433,0,0,0,0,0.0203398556504389,0,0,0,0,0,0,0,0,0,0,0,0,0.0757389359657038,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.410849052643308,-0.144510767583537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252447712427806,0,0,0,0,0,0.0433811253286122,0,0,0,0,0.0672811068824149,0.0901968278214163,0,0,0,-0.263224839728671,-0.123758513225972,0,0,0,0.56324565736512,0,0,0,-0.0121417100617891,0.131093152213633,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.11452736550749,0,-0.179093955957506,0.200309125426722,0,0.39772200185531,0.0528509472437987,0,0,0.11773490922635,0,-0.0391434631344282,0,0,0,-0.0476479983901836,0,0,0,0,0,0,0,0,0,-0.44149294008353,0,0,0,0,0,0,0,0,0,0,0.168651734014491,0,0,0,0,0,0,0,0
X5.HK.EQUITY,-0.204574369564211,0,0,0,0,0,0,0,0,0,0.0230825482332512,0,0,0,0,0.28880374457844,0,0,0,0.288545433559422,0.0166946049540471,0,0,0.454303101098848,0,0,0.0503770562213185,0,0,0,0,0,-0.169047503544783,0,0,0,0,0,0,0,-0.141254349811796,0,0.217772888252628,0,0,-0.0386130679693,-0.0999364047872966,0,-0.0995842625652827,0
X601988.CH.EQUITY,0.0420867649434457,0,0.0739019905128386,0.350151382663985,0,0,0.0393049286464855,0,0,0,0.191563990654611,0,0,0,0,0,0.129278978166859,0.110088249444304,0,0,0,0,0.0234293682557669,0,0,0,0,0,0,0,0,0,0,-0.0209932910235764,0,0,0,0,0.124144570056999,0,0,0,0,0.118017209839446,0.207957571920886,0,0,0,0,0
X600036.CH.EQUITY,0,0.241420275753507,-0.0114114177764588,0,0,0,0,0,-0.10956591097303,0.0606535727313664,0,0,0.530902058844635,0,0,0,0,0.020119572299207,0,0,0.292389916116925,-0.107586867307757,0,0,0,0,0,0.0960021907555244,0,0,0,0,0.327287513918419,-0.154015588342276,0,0,0,0,0,0,0,0,0.108140091959553,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0616839632948207,0,0,0.181690886025125,0,0,0,0.0199246899627663,0,0,0,-0.0161682298550433,0.0197956438301941,0.15660069591874,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.183022814198012,0,0,0,0.0308820451922525,0,0.0953777102029057,0,0,0,0,0,0,0,-0.00583413375285015,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0401991631585533,0,0.0676259054904513,0,0,0,0,0,0,0,0,0,0.313476427557913,0,0,0,0,0,0,0,0.09918127849264,0,0,0.0595292219791643,0,0,0,0,0,0,0,-0.0791695952720258,0,0,0,0.0717157050084999,0.231874257822458,0.0333876957498248,0,0,0,0,0,0,0.101134983407051,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.610662637935645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284824903882893,0,0,0,0,0.0728084765337433,0,0,0,0,0,0,0,0,0,-0.0502726347209429,0,0,0,-0.0582547003622385,0,0,0,0,0.0499858408098405,0,0,0,-0.00385891547935853,0
X601166.CH.EQUITY,0,0,0,0.228800735106868,0,0,0,0,0,0,0,0,0,0.546872090311695,0,0,0,0,0,-0.0910599343891538,0,0,0,0,0,0,0,-0.0211023133732264,0,0,0,0,0,0,0,0,0,0,0.179220979067762,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.185371447028268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133584526998953,0,0.282894145892929,0,0,0,0,0.0331053422308627,-6.93889390390723e-18,0,-0.118388143736138
X600000.CH.EQUITY,0,0,0,0,0,0.0063401001011848,0.555263840372406,0,0,0.00727478543223885,0,0,0,0,0,0,0,0,0,0,0,0,0.017447248706271,0,0,0.349659471724188,0,0,0.123403973878329,-0.0374127015131618,0,0,0.0448359587788403,0,0,0,-0.160478293868614,0,0,0.0804146438847248,0,0,-0.374391115707764,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,-0.00594165761655054,0,-0.291694135802604,0,0,0.420579908261138,0,0.0718796066864237,0,0.0540641910041516,0,0,0.201131310983949,0,0.17765255395299,0,0,-0.00582628245082414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192237515361186,0,0,0.162407907970598,0,0,0,0,0,0,0,0,0.156989913048518,0,-0.0332320816151911
X16.HK.EQUITY,0,0,0,0,0,0,0,0.150234782272307,0,0.00428450608396217,0,0,0,0,0,0,0,0,0,0,0.0222125698514044,0,0,0,0,0.176697718638656,0,0,0,0.122772931365209,0,0.183004244223829,0.0719645047206504,0.0431087400243844,0,0,0,0,0,0,0.350344172992667,0,0,0,0,0.0684636315988591,0,0,0,0
X000002.CH.EQUITY,0,0,0,0.0444493778261504,0.199402806947597,0,0,0,0,0,0,0,0,0.310621004756396,0,0,0,0,0,0,-0.28809604679307,0,0,0,0.184002420039907,0,0.457448667040434,0,0,-0.228502361409835,0,0,0.197005590203744,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.124140737084147,0,0,-0.0945218843172192,0,0,0,0.397041485533634
