,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.1332487246457,-0.133878115275905,0,0,0,0,0,0,0.43241035132005,0,0,-0.0564577486061977,0,0,0,0,0,-0.0490015769022923,0,0,0,0,0,0,0,0,-0.0459921096855533,0,0.665388586693414,0,0,-0.056476288677691,0,0,0,0,0,-0.0683478470788746,-0.0272736041054853
X601318.CH.EQUITY,0,0,0,0,0,0,0.0932788967336849,0.0480533870168148,0.149218744412433,0,0,0,0,0.106135743907157,0,0,0,0,0.091300050606221,0,0.102730122596267,0,0,0,0,0,0.0119922519530519,0,0,0,0.0460696238584457,-0.0145259857879099,0,0.0313806088791991,0.0685976836792414,0,0,0,0,0.1979396902775,0.0713757225035602,-5.42101086242752e-20,0,0,0.0676532740322857,0,0,0,0,0
X601939.CH.EQUITY,0.281471129443435,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130751663652859,0,-0.00875069028438868,0.0698008505613769,0,0,0,0,0.0891778103526848,0,0,-0.317486693132439,0,0,0,0,-0.0169289343447017,0,0,0,0,-0.0583055547508076,0,0,0,0,0.579152321519554,0,0.128748023583142,0,-0.027751448836226,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,-0.16240325946933,0,0,-0.0194768922707541,0,0,0.434007120024395,0,0,0,0.357648920294085,0.0118074552920749,-0.0740969978216284,0,0,-0.157260761003685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.147325945166049,0,0.166400675594444,0,0,0.153939727863106,0,0,0,0.215906825468412,0,0,0.0933224189059913,0,0,0,0,0,0,0,0,0,-0.174583482061665,0,0,0,0,0,0,0,0,0,0.147775111941329,0,0.0681952769523496,0,0,0,0,0,-0.075678005176572,0,0,0.14899445651504,0
X601988.CH.EQUITY,0,0,0,-0.0525952472277861,0.411209627385325,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0226751255926567,0,0,0.00970353673835949,0,-0.177343344601073,0,0,0,0,0.326657050615392,0,0,0,0,0,0,-0.363640540820277,0,0,0,0,0,0,0,0,0,0,0,0,0.036020943481759,0.119829607581436,0,0,0,0
X600036.CH.EQUITY,0,0.268514983145614,-0.0603241130810083,0,0,0,0,-0.127886029812009,0,0.501573146843507,0,0,0,0,0,0,0.0907036642686073,0,0,0.27929615495921,0,0,0,0,0,0,0,0,0.108531048927323,0,0,0,0,-0.134441666686901,0,0,0,0,0,-0.0616145290907597,0,0,0.229148885034848,0,0,-0.0768111324563129,0,0,0,0
X1299.HK.EQUITY,0,0,0.0263355449838002,0,0.246437342742581,0,0,0,0,0,0,0,0,0,0,0,0,0.0684233480618156,0.047915670578895,0,0,0,0,0,0,0.246815500169873,0,0.0135616618005785,0,0.092505674877808,0,0,0,0.0399053585712189,0,0,0,0,0,0,0,0,-0.222911669788924,0,-0.111442219222347,0,0,0.0619888642107379,0,0
X601628.CH.EQUITY,0,0.121165193675054,0.0164569772945391,0.071976731863848,0,0,0,0,0,0,0,0,-0.0397143403175742,0.298592804052093,0,0,-0.0264371913740673,0,0,0,0,0,0,0,0.143228163051762,0,0,0,0,0,0,0,0,0,0,0.205499390115121,0,0,0,0,0,0.188626553547822,0.0173373403871472,0,0.059890077318226,0,0,0,0.0421030637571049,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.668857951682148,0,0,0,0,0,0,0,0,0.0864263493844394,0,0,0,0.204385507735975,0,0,0,0,0,0.119709844023235,0,0,0,0,0,0,0,0,0,-0.0312584985509092,0,-0.0882054650095332,0,0,0,0.0234253209715209,0.0283130011179456,0,0,-0.213417064934123,0,0,0,0
