,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601066.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.236083844421893,0,0.138053696409311,0,0.0317153560375923,0,0,0.250278201999548,0.0690806731382066,0,0.0952932868751238,0,0,0,0,0,0,0,0.0758045591906713,0,0,-0.0857475571177896,0,0,0,0,0,0,0,0,0,0,0,0,0.0634004104543863,0,0,0,0,0,0,0,0,0,0.0416271264256052,0.0264493610238478,0,0,0,0
X601939.CH.EQUITY,0.483672976261688,0,0,0,0,0,-0.047997700662941,0,0,0.0165570695667978,0.192316432359655,0,0.229767275915678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00150005987584518,0
X601318.CH.EQUITY,0,0,0,0,0.0805869534163651,0,0,0,0,0,0,0.211831663525676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.113484704146676,0,0,0.156845004583899,0,0.147433256622641,0.14110223321146,0,0,0,0
X601288.CH.EQUITY,0.346466917760122,0.0458903463972774,0,0,0.402144439165646,0,0,-0.031550938548578,0,0,0.0627127907454774,0,0,0,0,0.114490182187755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211036603743844,0,0,0,0,0,0,0,0,0,0,0.0134574011752576,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0874514412710506,0,0.289767882805327,0,0,0,0,0,0,0.249460116276736,0,0,0.100293420829263,0,0,0,0,0,0.143473849055962,0,0.0690955553801723,0,0,0,0,0,-0.00853634887702112,0,0,0.0214943724316283,0,0,-1.38777878078145e-17,0,0,0,0,0,0.0445627575320234,0,0,0,0,0,0,0,0.0532741559709219,0,0,-0.00295426867704783
X600036.CH.EQUITY,0,0,0.021090221690153,0,0,0,0,0,0,0,0,0.411344444837843,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.126443798391761,0.0523347399657583,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0833242399998119,0.059642864826389,0.00130541562506508,0,0,0,0,0,0,0,0,0.264347201019873,0
X1299.HK.EQUITY,0,0,0,0,0,0.09852649612587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998443896358728,0,0,0,0.0419307713851373,0,0.179236969856052,0,0,0.118133768477698,0,0.208422269975309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142167065698439,0,0,0
X5.HK.EQUITY,0,-0.188038053019823,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0168889255186125,0,3.46944695195361e-18,0,0,0,-0.331262280654354,0,0.1883999658919,1.15043863033498,0,-0.775562974114373,0,-0.0146411567182491,0.461219137857456,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420969103432269,0,0,0,0,0,0,0,0,0.118281228109329
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0907286854354006,0,0,0,0,0,0,0,0,0.0284472893102072,0,0,0.246279722069842,0,0.345023762991334,0,0,0.060238811597134,0,0,0,0,0,0,0,0,0,0,0,0.0125581825083746,0,0,0,0,0,0,0,0,0,0.0721548864173187
X601658.CH.Equity,0,0.113668994199031,-0.271792845330456,0.29791565155458,0,0,0,0.120390193994641,0,0,0,0,0,0,0,-0.205417978765672,0,0,0,0,0,0.0386888455938644,0,0,0,0,0,0,0.679208870436597,-0.053105908983015,0,0,0,0,0,0,0,0,0,0,0,-0.129555295648295,0,0,0,0.728931995556083,0,0,0,-0.101053593574146,0.0595333751496172
