,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.313283938647324,0.240923625212795,0,0.168388375542503,0,-0.121980162515512,0,0,0.0713690104804398,0,0,0,0,0,0,0.0262672875540414,-0.155836344782832,0,0,0.130599743408716,0,0,0,0.0473695635848652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00902073911626735,0,-0.015526198709386,0,-0.0834180589375541
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.185836936020554,0,0,0,0.29338061733701,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0674342427333655,0,0,0,0,0,0,0,-0.249496321681554,0.274039088813655,0,0.190008943309349,0,-0.00144959280125074,0,0,0,0.0635194009827381,0,0
X601939.CH.EQUITY,0.4258978548104,0,0,0.0869121959837511,0.107532413188438,0,0,0,0,0,0,0,0.141610181643853,0,0,0,0,0,0,0.0137036442403435,0.128145648015288,0.0122990334180125,0,0.0302670809679855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321650588781397,0,0,0,0,0,0,-0.170916995901874,0,0,0,0
X601288.CH.EQUITY,0.441060456853481,0.0348265885475426,0.127080277099348,0,0.0356392583733759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13758829124886,0,0,-0.0367673814500274,0,0.041883975424023,0.0753579119143632,0,0,0.234658376996391,0,0,0,0,0,0,0.106814943115425,0
X5.HK.EQUITY,0,-0.235803116218507,0,0.281123393331995,0,0,0,0,-0.0754799149442851,0,0.228936462018463,0,0,0,0.100804529468486,0,0,0.23080316154228,0,0,0,0,-0.175135694612879,0.412499909964201,0,0,0,-0.0473996387691389,0,0,0,0,0,0,0,-0.0654598381888881,0.0324786429724235,0,0.0803863563992721,0,0.126532273466369,0,0,0,0,0,0,0,-0.211042690638686,0.119395867309827
X601988.CH.EQUITY,0,0,0.206474367248506,0.229900037475155,0,0,0,0.045144560576381,0,0.112147853666216,0.226923945095394,0,0,0,-0.285296175484115,0,0,0,0,0,0,0.0267166647784944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119845131679829,0,0,0,0,0.161847048483372
X600036.CH.EQUITY,0,0.350677792074596,0,0,0,0,0,-0.0267611155084241,0,0,0,0,0.185810109771384,0,0,0,0,0,0.0607074223860386,0,0.0224373349089139,0,0,0.267697827892951,0,0,0,-0.0051649070454763,0,-0.00111750625071848,0.218936942885084,0,0,0,0,0,0,0,0,0,0.0623681688047444,0,0,0,0,0,0.0191560477376094,0,0,0
X601628.CH.EQUITY,0,0,0,0.203712684263887,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.258838261075961,0,0,0,-0.0183979145777801,0,0.0639396962624078,4.33680868994202e-19,0,0,0,0,0,0,0.0780910067375821,0,0,0,0,0.00920996325860593,0,0,0,0,0,0,0,0.0622651025111719,0,0,0.00519437146919732,0,0,0,0,0,0.172275203214751
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390269784982829,0,0,0,0,0,0.18860599109787,-0.01075793036203,0.137854296730922,0,0.177573966230663,0,0,0,0,0.0198427393991497,0.370977631130226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570066913986394,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.153015874049479,0,0,0,0,0,0,0,0,0,0.265111466936125,0,0,0,0,0,0,0,0,0,0,0,0.0346792267466046,0,0,0.507026165220258,0,0.183869437329625,0,0,-0.067172579419378,0,0,0,0.193812465870666,0,-0.131026868169068,0,0,0,0,-0.0154152460708872,0,0,0
