,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.346075345398122,0.0602449518076263,0.111904614965437,0,0,0,0,0,0,0.209516066923428,0,0,0,0.0168187999054248,0,0,0,0,0,0,0,0.013789782898763,0,0,-0.0255073091721613,0,0,0,0.0363774921649647,0.00865800802717126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453381541041528,0,0,0,0,0,0.145386986169099
X601939.CH.EQUITY,0.456328276450007,0,0,0,0,0,0,0,-0.0176727790596711,0,0.210719178883992,0,0,0.0346691340502605,-0.0151404856670814,0,0,0,0,0,0,0,0.146040065388576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716639391931234,0,-0.0494351605977009
X601318.CH.EQUITY,0,0,0,0,0.252355845920673,0,0,0,0,0,0,0.115781984042893,0,0,0,0,0,0,0,0,0,0.160068961956668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519153850815075,0,0,0,0.0608567480018397,0,0,0.181117288937941,0,0,0,0,0
X601288.CH.EQUITY,0.404236078068985,0,0,0,0.257149055610848,0,0,0,0,0,0,0,0,0.0656424609820484,0,0,0,0.0775246955450755,0.0627307530445242,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0220445805008117,0,0.0614196721607986,0,0,0,0.0291187723582882,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.503453018267191,0,0,0,0,0,0.236047955345953,0,0,0,0,0,0.225467158828314,0.0663537538299081,0,0.0444138988228231,0,0,0,0,0,0,0,0.0866739943320902,0,0,6.93889390390723e-18,0,0,0,0,0,-0.58372583240092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0188121838284096,0.0340339037575152,0,0,0,0,0,0,0,0,0.0986986121263946,0,0,0,0,0.0089798058005196,0.0576756450051741,0,0,0,0.270267729269005,0,0,0,0,0,0,0,0,0,0.23055222600572,0,0,0,0,0,0,0,0,0.147252540424058,0,0,0,0.0787671488235928,0,0,0.103938000667611,4.33680868994202e-19,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0382648918168564,0,0,0.232395216360548,0,0,0,0,0,0,0.457957942494807,0,0,0,0,0.11233724494811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.109655851936372,0,0,0.0428096999977603,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0815714858107077,0,-0.30733755862431,0,0,0,0,0,0.132938113995166,0,-0.387330485135591,0.657312738817967,-0.140855174302478,0.755059121076265,0,0,3.46944695195361e-18,0,0,0,-0.107869883579752,0,0.235613034703127,0,-0.072082603864278,0,0,0,0,0,0,-0.00116651945301584,0,0.160917793312386,0,0,0
X601628.CH.EQUITY,0,0.00680415294110874,0,0,0,0,0,0,0,0,0,0,-0.167596182022592,0,0,0,0,0,0,0.0486879258234223,0.0516366189007374,0.302285108987089,0,0,0,0,0,0,0.0190531020741538,0,0,0.0108904722420674,0,0,0,0,0,0,0.00875470387334674,0,0.33432149349471,0,0,0,0,0,0,0.0765738174683348,0,0,0.101528412043694
X601658.CH.Equity,0,0,0,0.0939779271898251,0.263738909074992,0,0,0,0,0,0,0,0,0.180009645886494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163676752084196,0,0,0,0,0,0,0,0.172214723359387,0,0,0,0,0,0,0,0,0,0,0,0.337441805113719,0,0
