,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.236260932171027,0,0,0.0871150108266998,0,0.238979862579719,0,0,0,0,0,0.128008059309196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381542595641405,0,0,0,0.0939282040003538,0,0,0,0,0,0.0225405641953376,0,0,0,0,0,0,0,0.106420287935775,0,0,0,0
X601318.CH.EQUITY,0.166446872780453,0,0,0,0,0,0,0,0.282458611188976,0,0,0,0,0,0,0,0.233092443382422,0,0.0535051027117191,0,0,0,0.105190514924708,0,0,0,0,0,0.0320200629806614,0,-0.0925552913645381,0,0,0,0.102041510629589,0,0,0,0,0,0,0.0651822641449946,0.0194995786880649,0,0.0537047524139653,0,0,0,0.0430163898112266,0,0
X601939.CH.EQUITY,0,0,0,0.28251417681998,0,0.0747225009846797,0,0,0,0,0,0,0,0.416030956125558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558684225103413,0,0,0.0735837623144758,0,0,0.00942644479181945,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.354601640944621,0,0.026516733689145,0,0,0.487149351207528,0,0,0,0,0,0,0,0,0.0301560395963161,0,0,0,0,0,0,0.0175798933473597,-0.0286184919328815,0,0,0,0,0,-0.000277080750474587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104900195849003,0,0,0,0.0034978352446736,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0.0668056975519396,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.612863030867704,0,0,0,0,0,0.403619964666563,0.0847824858465687,0,0,0.15549930974666,0,0,-0.0734621485340072,0,0,0,0,0.00385995614549902,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.375576513588356,0,0.000242018815258743,0,0,0,0,0,0,0,0,0.0950822940219721,0,0,0,0,0,0,0.0251870707357397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159790415666493,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.297321335550522,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.281567783900297,0,0,0,0.313525304454716,0.045355158929374,0,0,0,0.143922537222496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141792852368404,0,0,0,-0.047332423545067,0,0,0,0,0,0,0,0,0.0203157843461508,0,0,0,0,0.0816273866436126,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378510225335268,0,0,0.0701648089766042,0.171052331415582,0.0133288994677792,0,0,0,0,0,0,0,0.273551022486269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.169291602457699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183493239810113,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.194887223083239,0,0,0,0,0.067678364312694,0,0,0.16395907764548,0,0,0,0,0,0,0,0,0,0,0.10821030685468,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.254268296365142,0,0,0,0,0,0.274621846886754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166227331810058,0,0,0,-0.14873462834206,0,0,0,0,0.746902537300493,0,0,0,0,0,0.251794805638173,0,0,0,0
